feat_1_,feat_2_,feat_3_,feat_4_,feat_5_,feat_6_,feat_7_,feat_8_,feat_9_,feat_10_,response,joint_prob,feat_comb_id
3,3,3,3,1,2,1,3,2,3,17,4.64572186025289e-07,50625
1,1,1,1,2,2,1,3,2,3,7.5,3.12851762948968e-05,50626
2,1,1,1,2,2,1,3,2,3,5.5,2.13580611161823e-05,50627
3,1,1,1,2,2,1,3,2,3,6.5,9.92711517871451e-06,50628
1,2,1,1,2,2,1,3,2,3,6.5,2.13580611161823e-05,50629
2,2,1,1,2,2,1,3,2,3,10.5,1.45809238964393e-05,50630
3,2,1,1,2,2,1,3,2,3,8.5,6.77713721974296e-06,50631
1,3,1,1,2,2,1,3,2,3,8.5,9.92711517871451e-06,50632
2,3,1,1,2,2,1,3,2,3,9.5,6.77713721974296e-06,50633
3,3,1,1,2,2,1,3,2,3,13.5,3.14997795897154e-06,50634
1,1,2,1,2,2,1,3,2,3,11.5,2.13580611161823e-05,50635
2,1,2,1,2,2,1,3,2,3,9.5,1.45809238964393e-05,50636
3,1,2,1,2,2,1,3,2,3,10.5,6.77713721974296e-06,50637
1,2,2,1,2,2,1,3,2,3,10.5,1.45809238964393e-05,50638
2,2,2,1,2,2,1,3,2,3,14.5,9.95424352974966e-06,50639
3,2,2,1,2,2,1,3,2,3,12.5,4.62668036668967e-06,50640
1,3,2,1,2,2,1,3,2,3,12.5,6.77713721974296e-06,50641
2,3,2,1,2,2,1,3,2,3,13.5,4.62668036668967e-06,50642
3,3,2,1,2,2,1,3,2,3,17.5,2.1504568530533e-06,50643
1,1,3,1,2,2,1,3,2,3,14.5,9.92711517871451e-06,50644
2,1,3,1,2,2,1,3,2,3,12.5,6.77713721974296e-06,50645
3,1,3,1,2,2,1,3,2,3,13.5,3.14997795897154e-06,50646
1,2,3,1,2,2,1,3,2,3,13.5,6.77713721974296e-06,50647
2,2,3,1,2,2,1,3,2,3,17.5,4.62668036668967e-06,50648
3,2,3,1,2,2,1,3,2,3,15.5,2.1504568530533e-06,50649
1,3,3,1,2,2,1,3,2,3,15.5,3.14997795897154e-06,50650
2,3,3,1,2,2,1,3,2,3,16.5,2.1504568530533e-06,50651
3,3,3,1,2,2,1,3,2,3,20.5,9.99521105918246e-07,50652
1,1,1,2,2,2,1,3,2,3,7.5,2.13580611161823e-05,50653
2,1,1,2,2,2,1,3,2,3,5.5,1.45809238964393e-05,50654
3,1,1,2,2,2,1,3,2,3,6.5,6.77713721974296e-06,50655
1,2,1,2,2,2,1,3,2,3,6.5,1.45809238964393e-05,50656
2,2,1,2,2,2,1,3,2,3,10.5,9.95424352974966e-06,50657
3,2,1,2,2,2,1,3,2,3,8.5,4.62668036668967e-06,50658
1,3,1,2,2,2,1,3,2,3,8.5,6.77713721974296e-06,50659
2,3,1,2,2,2,1,3,2,3,9.5,4.62668036668967e-06,50660
3,3,1,2,2,2,1,3,2,3,13.5,2.1504568530533e-06,50661
1,1,2,2,2,2,1,3,2,3,9.5,1.45809238964393e-05,50662
2,1,2,2,2,2,1,3,2,3,7.5,9.95424352974966e-06,50663
3,1,2,2,2,2,1,3,2,3,8.5,4.62668036668967e-06,50664
1,2,2,2,2,2,1,3,2,3,8.5,9.95424352974966e-06,50665
2,2,2,2,2,2,1,3,2,3,12.5,6.79565745993367e-06,50666
3,2,2,2,2,2,1,3,2,3,10.5,3.15858606981599e-06,50667
1,3,2,2,2,2,1,3,2,3,10.5,4.62668036668967e-06,50668
2,3,2,2,2,2,1,3,2,3,11.5,3.15858606981599e-06,50669
3,3,2,2,2,2,1,3,2,3,15.5,1.46809429687367e-06,50670
1,1,3,2,2,2,1,3,2,3,13.5,6.77713721974296e-06,50671
2,1,3,2,2,2,1,3,2,3,11.5,4.62668036668967e-06,50672
3,1,3,2,2,2,1,3,2,3,12.5,2.1504568530533e-06,50673
1,2,3,2,2,2,1,3,2,3,12.5,4.62668036668967e-06,50674
2,2,3,2,2,2,1,3,2,3,16.5,3.15858606981599e-06,50675
3,2,3,2,2,2,1,3,2,3,14.5,1.46809429687367e-06,50676
1,3,3,2,2,2,1,3,2,3,14.5,2.1504568530533e-06,50677
2,3,3,2,2,2,1,3,2,3,15.5,1.46809429687367e-06,50678
3,3,3,2,2,2,1,3,2,3,19.5,6.82362556179626e-07,50679
1,1,1,3,2,2,1,3,2,3,6.5,9.92711517871451e-06,50680
2,1,1,3,2,2,1,3,2,3,4.5,6.77713721974296e-06,50681
3,1,1,3,2,2,1,3,2,3,5.5,3.14997795897154e-06,50682
1,2,1,3,2,2,1,3,2,3,5.5,6.77713721974296e-06,50683
2,2,1,3,2,2,1,3,2,3,9.5,4.62668036668967e-06,50684
3,2,1,3,2,2,1,3,2,3,7.5,2.1504568530533e-06,50685
1,3,1,3,2,2,1,3,2,3,7.5,3.14997795897154e-06,50686
2,3,1,3,2,2,1,3,2,3,8.5,2.1504568530533e-06,50687
3,3,1,3,2,2,1,3,2,3,12.5,9.99521105918246e-07,50688
1,1,2,3,2,2,1,3,2,3,9.5,6.77713721974296e-06,50689
2,1,2,3,2,2,1,3,2,3,7.5,4.62668036668967e-06,50690
3,1,2,3,2,2,1,3,2,3,8.5,2.1504568530533e-06,50691
1,2,2,3,2,2,1,3,2,3,8.5,4.62668036668967e-06,50692
2,2,2,3,2,2,1,3,2,3,12.5,3.15858606981599e-06,50693
3,2,2,3,2,2,1,3,2,3,10.5,1.46809429687367e-06,50694
1,3,2,3,2,2,1,3,2,3,10.5,2.1504568530533e-06,50695
2,3,2,3,2,2,1,3,2,3,11.5,1.46809429687367e-06,50696
3,3,2,3,2,2,1,3,2,3,15.5,6.82362556179626e-07,50697
1,1,3,3,2,2,1,3,2,3,11.5,3.14997795897154e-06,50698
2,1,3,3,2,2,1,3,2,3,9.5,2.1504568530533e-06,50699
3,1,3,3,2,2,1,3,2,3,10.5,9.99521105918246e-07,50700
1,2,3,3,2,2,1,3,2,3,10.5,2.1504568530533e-06,50701
2,2,3,3,2,2,1,3,2,3,14.5,1.46809429687367e-06,50702
3,2,3,3,2,2,1,3,2,3,12.5,6.82362556179626e-07,50703
1,3,3,3,2,2,1,3,2,3,12.5,9.99521105918246e-07,50704
2,3,3,3,2,2,1,3,2,3,13.5,6.82362556179626e-07,50705
3,3,3,3,2,2,1,3,2,3,17.5,3.1715854973862e-07,50706
1,1,1,1,3,2,1,3,2,3,3,1.45411864296296e-05,50707
2,1,1,1,3,2,1,3,2,3,1,9.92711517871451e-06,50708
3,1,1,1,3,2,1,3,2,3,2,4.61407125091508e-06,50709
1,2,1,1,3,2,1,3,2,3,2,9.92711517871451e-06,50710
2,2,1,1,3,2,1,3,2,3,6,6.77713721974296e-06,50711
3,2,1,1,3,2,1,3,2,3,4,3.14997795897154e-06,50712
1,3,1,1,3,2,1,3,2,3,4,4.61407125091508e-06,50713
2,3,1,1,3,2,1,3,2,3,5,3.14997795897154e-06,50714
3,3,1,1,3,2,1,3,2,3,9,1.46409329194354e-06,50715
1,1,2,1,3,2,1,3,2,3,7,9.92711517871451e-06,50716
2,1,2,1,3,2,1,3,2,3,5,6.77713721974296e-06,50717
3,1,2,1,3,2,1,3,2,3,6,3.14997795897154e-06,50718
1,2,2,1,3,2,1,3,2,3,6,6.77713721974296e-06,50719
2,2,2,1,3,2,1,3,2,3,10,4.62668036668967e-06,50720
3,2,2,1,3,2,1,3,2,3,8,2.1504568530533e-06,50721
1,3,2,1,3,2,1,3,2,3,8,3.14997795897154e-06,50722
2,3,2,1,3,2,1,3,2,3,9,2.1504568530533e-06,50723
3,3,2,1,3,2,1,3,2,3,13,9.99521105918246e-07,50724
1,1,3,1,3,2,1,3,2,3,10,4.61407125091508e-06,50725
2,1,3,1,3,2,1,3,2,3,8,3.14997795897154e-06,50726
3,1,3,1,3,2,1,3,2,3,9,1.46409329194354e-06,50727
1,2,3,1,3,2,1,3,2,3,9,3.14997795897154e-06,50728
2,2,3,1,3,2,1,3,2,3,13,2.1504568530533e-06,50729
3,2,3,1,3,2,1,3,2,3,11,9.99521105918246e-07,50730
1,3,3,1,3,2,1,3,2,3,11,1.46409329194354e-06,50731
2,3,3,1,3,2,1,3,2,3,12,9.99521105918246e-07,50732
3,3,3,1,3,2,1,3,2,3,16,4.64572186025289e-07,50733
1,1,1,2,3,2,1,3,2,3,3,9.92711517871451e-06,50734
2,1,1,2,3,2,1,3,2,3,1,6.77713721974296e-06,50735
3,1,1,2,3,2,1,3,2,3,2,3.14997795897154e-06,50736
1,2,1,2,3,2,1,3,2,3,2,6.77713721974296e-06,50737
2,2,1,2,3,2,1,3,2,3,6,4.62668036668967e-06,50738
3,2,1,2,3,2,1,3,2,3,4,2.1504568530533e-06,50739
1,3,1,2,3,2,1,3,2,3,4,3.14997795897154e-06,50740
2,3,1,2,3,2,1,3,2,3,5,2.1504568530533e-06,50741
3,3,1,2,3,2,1,3,2,3,9,9.99521105918246e-07,50742
1,1,2,2,3,2,1,3,2,3,5,6.77713721974296e-06,50743
2,1,2,2,3,2,1,3,2,3,3,4.62668036668967e-06,50744
3,1,2,2,3,2,1,3,2,3,4,2.1504568530533e-06,50745
1,2,2,2,3,2,1,3,2,3,4,4.62668036668967e-06,50746
2,2,2,2,3,2,1,3,2,3,8,3.15858606981599e-06,50747
3,2,2,2,3,2,1,3,2,3,6,1.46809429687367e-06,50748
1,3,2,2,3,2,1,3,2,3,6,2.1504568530533e-06,50749
2,3,2,2,3,2,1,3,2,3,7,1.46809429687367e-06,50750
3,3,2,2,3,2,1,3,2,3,11,6.82362556179626e-07,50751
1,1,3,2,3,2,1,3,2,3,9,3.14997795897154e-06,50752
2,1,3,2,3,2,1,3,2,3,7,2.1504568530533e-06,50753
3,1,3,2,3,2,1,3,2,3,8,9.99521105918246e-07,50754
1,2,3,2,3,2,1,3,2,3,8,2.1504568530533e-06,50755
2,2,3,2,3,2,1,3,2,3,12,1.46809429687367e-06,50756
3,2,3,2,3,2,1,3,2,3,10,6.82362556179626e-07,50757
1,3,3,2,3,2,1,3,2,3,10,9.99521105918246e-07,50758
2,3,3,2,3,2,1,3,2,3,11,6.82362556179626e-07,50759
3,3,3,2,3,2,1,3,2,3,15,3.1715854973862e-07,50760
1,1,1,3,3,2,1,3,2,3,2,4.61407125091508e-06,50761
2,1,1,3,3,2,1,3,2,3,0,3.14997795897154e-06,50762
3,1,1,3,3,2,1,3,2,3,1,1.46409329194354e-06,50763
1,2,1,3,3,2,1,3,2,3,1,3.14997795897154e-06,50764
2,2,1,3,3,2,1,3,2,3,5,2.1504568530533e-06,50765
3,2,1,3,3,2,1,3,2,3,3,9.99521105918246e-07,50766
1,3,1,3,3,2,1,3,2,3,3,1.46409329194354e-06,50767
2,3,1,3,3,2,1,3,2,3,4,9.99521105918246e-07,50768
3,3,1,3,3,2,1,3,2,3,8,4.64572186025289e-07,50769
1,1,2,3,3,2,1,3,2,3,5,3.14997795897154e-06,50770
2,1,2,3,3,2,1,3,2,3,3,2.1504568530533e-06,50771
3,1,2,3,3,2,1,3,2,3,4,9.99521105918246e-07,50772
1,2,2,3,3,2,1,3,2,3,4,2.1504568530533e-06,50773
2,2,2,3,3,2,1,3,2,3,8,1.46809429687367e-06,50774
3,2,2,3,3,2,1,3,2,3,6,6.82362556179626e-07,50775
1,3,2,3,3,2,1,3,2,3,6,9.99521105918246e-07,50776
2,3,2,3,3,2,1,3,2,3,7,6.82362556179626e-07,50777
3,3,2,3,3,2,1,3,2,3,11,3.1715854973862e-07,50778
1,1,3,3,3,2,1,3,2,3,7,1.46409329194354e-06,50779
2,1,3,3,3,2,1,3,2,3,5,9.99521105918246e-07,50780
3,1,3,3,3,2,1,3,2,3,6,4.64572186025289e-07,50781
1,2,3,3,3,2,1,3,2,3,6,9.99521105918246e-07,50782
2,2,3,3,3,2,1,3,2,3,10,6.82362556179626e-07,50783
3,2,3,3,3,2,1,3,2,3,8,3.1715854973862e-07,50784
1,3,3,3,3,2,1,3,2,3,8,4.64572186025289e-07,50785
2,3,3,3,3,2,1,3,2,3,9,3.1715854973862e-07,50786
3,3,3,3,3,2,1,3,2,3,13,1.47413636286669e-07,50787
1,1,1,1,1,3,1,3,2,3,4,2.12998538824876e-05,50788
2,1,1,1,1,3,1,3,2,3,2,1.45411864296296e-05,50789
3,1,1,1,1,3,1,3,2,3,3,6.758667452858e-06,50790
1,2,1,1,1,3,1,3,2,3,3,1.45411864296296e-05,50791
2,2,1,1,1,3,1,3,2,3,7,9.92711517871451e-06,50792
3,2,1,1,1,3,1,3,2,3,5,4.61407125091508e-06,50793
1,3,1,1,1,3,1,3,2,3,5,6.758667452858e-06,50794
2,3,1,1,1,3,1,3,2,3,6,4.61407125091508e-06,50795
3,3,1,1,1,3,1,3,2,3,10,2.14459620194292e-06,50796
1,1,2,1,1,3,1,3,2,3,8,1.45411864296296e-05,50797
2,1,2,1,1,3,1,3,2,3,6,9.92711517871451e-06,50798
3,1,2,1,1,3,1,3,2,3,7,4.61407125091508e-06,50799
1,2,2,1,1,3,1,3,2,3,7,9.92711517871451e-06,50800
2,2,2,1,1,3,1,3,2,3,11,6.77713721974296e-06,50801
3,2,2,1,1,3,1,3,2,3,9,3.14997795897154e-06,50802
1,3,2,1,1,3,1,3,2,3,9,4.61407125091508e-06,50803
2,3,2,1,1,3,1,3,2,3,10,3.14997795897154e-06,50804
3,3,2,1,1,3,1,3,2,3,14,1.46409329194354e-06,50805
1,1,3,1,1,3,1,3,2,3,11,6.758667452858e-06,50806
2,1,3,1,1,3,1,3,2,3,9,4.61407125091508e-06,50807
3,1,3,1,1,3,1,3,2,3,10,2.14459620194292e-06,50808
1,2,3,1,1,3,1,3,2,3,10,4.61407125091508e-06,50809
2,2,3,1,1,3,1,3,2,3,14,3.14997795897154e-06,50810
3,2,3,1,1,3,1,3,2,3,12,1.46409329194354e-06,50811
1,3,3,1,1,3,1,3,2,3,12,2.14459620194292e-06,50812
2,3,3,1,1,3,1,3,2,3,13,1.46409329194354e-06,50813
3,3,3,1,1,3,1,3,2,3,17,6.80502909999385e-07,50814
1,1,1,2,1,3,1,3,2,3,4,1.45411864296296e-05,50815
2,1,1,2,1,3,1,3,2,3,2,9.92711517871451e-06,50816
3,1,1,2,1,3,1,3,2,3,3,4.61407125091508e-06,50817
1,2,1,2,1,3,1,3,2,3,3,9.92711517871451e-06,50818
2,2,1,2,1,3,1,3,2,3,7,6.77713721974296e-06,50819
3,2,1,2,1,3,1,3,2,3,5,3.14997795897154e-06,50820
1,3,1,2,1,3,1,3,2,3,5,4.61407125091508e-06,50821
2,3,1,2,1,3,1,3,2,3,6,3.14997795897154e-06,50822
3,3,1,2,1,3,1,3,2,3,10,1.46409329194354e-06,50823
1,1,2,2,1,3,1,3,2,3,6,9.92711517871451e-06,50824
2,1,2,2,1,3,1,3,2,3,4,6.77713721974296e-06,50825
3,1,2,2,1,3,1,3,2,3,5,3.14997795897154e-06,50826
1,2,2,2,1,3,1,3,2,3,5,6.77713721974296e-06,50827
2,2,2,2,1,3,1,3,2,3,9,4.62668036668967e-06,50828
3,2,2,2,1,3,1,3,2,3,7,2.1504568530533e-06,50829
1,3,2,2,1,3,1,3,2,3,7,3.14997795897154e-06,50830
2,3,2,2,1,3,1,3,2,3,8,2.1504568530533e-06,50831
3,3,2,2,1,3,1,3,2,3,12,9.99521105918246e-07,50832
1,1,3,2,1,3,1,3,2,3,10,4.61407125091508e-06,50833
2,1,3,2,1,3,1,3,2,3,8,3.14997795897154e-06,50834
3,1,3,2,1,3,1,3,2,3,9,1.46409329194354e-06,50835
1,2,3,2,1,3,1,3,2,3,9,3.14997795897154e-06,50836
2,2,3,2,1,3,1,3,2,3,13,2.1504568530533e-06,50837
3,2,3,2,1,3,1,3,2,3,11,9.99521105918246e-07,50838
1,3,3,2,1,3,1,3,2,3,11,1.46409329194354e-06,50839
2,3,3,2,1,3,1,3,2,3,12,9.99521105918246e-07,50840
3,3,3,2,1,3,1,3,2,3,16,4.64572186025289e-07,50841
1,1,1,3,1,3,1,3,2,3,3,6.758667452858e-06,50842
2,1,1,3,1,3,1,3,2,3,1,4.61407125091508e-06,50843
3,1,1,3,1,3,1,3,2,3,2,2.14459620194292e-06,50844
1,2,1,3,1,3,1,3,2,3,2,4.61407125091508e-06,50845
2,2,1,3,1,3,1,3,2,3,6,3.14997795897154e-06,50846
3,2,1,3,1,3,1,3,2,3,4,1.46409329194354e-06,50847
1,3,1,3,1,3,1,3,2,3,4,2.14459620194292e-06,50848
2,3,1,3,1,3,1,3,2,3,5,1.46409329194354e-06,50849
3,3,1,3,1,3,1,3,2,3,9,6.80502909999385e-07,50850
1,1,2,3,1,3,1,3,2,3,6,4.61407125091508e-06,50851
2,1,2,3,1,3,1,3,2,3,4,3.14997795897154e-06,50852
3,1,2,3,1,3,1,3,2,3,5,1.46409329194354e-06,50853
1,2,2,3,1,3,1,3,2,3,5,3.14997795897154e-06,50854
2,2,2,3,1,3,1,3,2,3,9,2.1504568530533e-06,50855
3,2,2,3,1,3,1,3,2,3,7,9.99521105918246e-07,50856
1,3,2,3,1,3,1,3,2,3,7,1.46409329194354e-06,50857
2,3,2,3,1,3,1,3,2,3,8,9.99521105918246e-07,50858
3,3,2,3,1,3,1,3,2,3,12,4.64572186025289e-07,50859
1,1,3,3,1,3,1,3,2,3,8,2.14459620194292e-06,50860
2,1,3,3,1,3,1,3,2,3,6,1.46409329194354e-06,50861
3,1,3,3,1,3,1,3,2,3,7,6.80502909999385e-07,50862
1,2,3,3,1,3,1,3,2,3,7,1.46409329194354e-06,50863
2,2,3,3,1,3,1,3,2,3,11,9.99521105918246e-07,50864
3,2,3,3,1,3,1,3,2,3,9,4.64572186025289e-07,50865
1,3,3,3,1,3,1,3,2,3,9,6.80502909999385e-07,50866
2,3,3,3,1,3,1,3,2,3,10,4.64572186025289e-07,50867
3,3,3,3,1,3,1,3,2,3,14,2.15930723974096e-07,50868
1,1,1,1,2,3,1,3,2,3,2,1.45411864296296e-05,50869
2,1,1,1,2,3,1,3,2,3,0,9.92711517871451e-06,50870
3,1,1,1,2,3,1,3,2,3,1,4.61407125091508e-06,50871
1,2,1,1,2,3,1,3,2,3,1,9.92711517871451e-06,50872
2,2,1,1,2,3,1,3,2,3,5,6.77713721974296e-06,50873
3,2,1,1,2,3,1,3,2,3,3,3.14997795897154e-06,50874
1,3,1,1,2,3,1,3,2,3,3,4.61407125091508e-06,50875
2,3,1,1,2,3,1,3,2,3,4,3.14997795897154e-06,50876
3,3,1,1,2,3,1,3,2,3,8,1.46409329194354e-06,50877
1,1,2,1,2,3,1,3,2,3,6,9.92711517871451e-06,50878
2,1,2,1,2,3,1,3,2,3,4,6.77713721974296e-06,50879
3,1,2,1,2,3,1,3,2,3,5,3.14997795897154e-06,50880
1,2,2,1,2,3,1,3,2,3,5,6.77713721974296e-06,50881
2,2,2,1,2,3,1,3,2,3,9,4.62668036668967e-06,50882
3,2,2,1,2,3,1,3,2,3,7,2.1504568530533e-06,50883
1,3,2,1,2,3,1,3,2,3,7,3.14997795897154e-06,50884
2,3,2,1,2,3,1,3,2,3,8,2.1504568530533e-06,50885
3,3,2,1,2,3,1,3,2,3,12,9.99521105918246e-07,50886
1,1,3,1,2,3,1,3,2,3,9,4.61407125091508e-06,50887
2,1,3,1,2,3,1,3,2,3,7,3.14997795897154e-06,50888
3,1,3,1,2,3,1,3,2,3,8,1.46409329194354e-06,50889
1,2,3,1,2,3,1,3,2,3,8,3.14997795897154e-06,50890
2,2,3,1,2,3,1,3,2,3,12,2.1504568530533e-06,50891
3,2,3,1,2,3,1,3,2,3,10,9.99521105918246e-07,50892
1,3,3,1,2,3,1,3,2,3,10,1.46409329194354e-06,50893
2,3,3,1,2,3,1,3,2,3,11,9.99521105918246e-07,50894
3,3,3,1,2,3,1,3,2,3,15,4.64572186025289e-07,50895
1,1,1,2,2,3,1,3,2,3,2,9.92711517871451e-06,50896
2,1,1,2,2,3,1,3,2,3,0,6.77713721974296e-06,50897
3,1,1,2,2,3,1,3,2,3,1,3.14997795897154e-06,50898
1,2,1,2,2,3,1,3,2,3,1,6.77713721974296e-06,50899
2,2,1,2,2,3,1,3,2,3,5,4.62668036668967e-06,50900
3,2,1,2,2,3,1,3,2,3,3,2.1504568530533e-06,50901
1,3,1,2,2,3,1,3,2,3,3,3.14997795897154e-06,50902
2,3,1,2,2,3,1,3,2,3,4,2.1504568530533e-06,50903
3,3,1,2,2,3,1,3,2,3,8,9.99521105918246e-07,50904
1,1,2,2,2,3,1,3,2,3,4,6.77713721974296e-06,50905
2,1,2,2,2,3,1,3,2,3,2,4.62668036668967e-06,50906
3,1,2,2,2,3,1,3,2,3,3,2.1504568530533e-06,50907
1,2,2,2,2,3,1,3,2,3,3,4.62668036668967e-06,50908
2,2,2,2,2,3,1,3,2,3,7,3.15858606981599e-06,50909
3,2,2,2,2,3,1,3,2,3,5,1.46809429687367e-06,50910
1,3,2,2,2,3,1,3,2,3,5,2.1504568530533e-06,50911
2,3,2,2,2,3,1,3,2,3,6,1.46809429687367e-06,50912
3,3,2,2,2,3,1,3,2,3,10,6.82362556179626e-07,50913
1,1,3,2,2,3,1,3,2,3,8,3.14997795897154e-06,50914
2,1,3,2,2,3,1,3,2,3,6,2.1504568530533e-06,50915
3,1,3,2,2,3,1,3,2,3,7,9.99521105918246e-07,50916
1,2,3,2,2,3,1,3,2,3,7,2.1504568530533e-06,50917
2,2,3,2,2,3,1,3,2,3,11,1.46809429687367e-06,50918
3,2,3,2,2,3,1,3,2,3,9,6.82362556179626e-07,50919
1,3,3,2,2,3,1,3,2,3,9,9.99521105918246e-07,50920
2,3,3,2,2,3,1,3,2,3,10,6.82362556179626e-07,50921
3,3,3,2,2,3,1,3,2,3,14,3.1715854973862e-07,50922
1,1,1,3,2,3,1,3,2,3,1,4.61407125091508e-06,50923
2,1,1,3,2,3,1,3,2,3,-1,3.14997795897154e-06,50924
3,1,1,3,2,3,1,3,2,3,0,1.46409329194354e-06,50925
1,2,1,3,2,3,1,3,2,3,0,3.14997795897154e-06,50926
2,2,1,3,2,3,1,3,2,3,4,2.1504568530533e-06,50927
3,2,1,3,2,3,1,3,2,3,2,9.99521105918246e-07,50928
1,3,1,3,2,3,1,3,2,3,2,1.46409329194354e-06,50929
2,3,1,3,2,3,1,3,2,3,3,9.99521105918246e-07,50930
3,3,1,3,2,3,1,3,2,3,7,4.64572186025289e-07,50931
1,1,2,3,2,3,1,3,2,3,4,3.14997795897154e-06,50932
2,1,2,3,2,3,1,3,2,3,2,2.1504568530533e-06,50933
3,1,2,3,2,3,1,3,2,3,3,9.99521105918246e-07,50934
1,2,2,3,2,3,1,3,2,3,3,2.1504568530533e-06,50935
2,2,2,3,2,3,1,3,2,3,7,1.46809429687367e-06,50936
3,2,2,3,2,3,1,3,2,3,5,6.82362556179626e-07,50937
1,3,2,3,2,3,1,3,2,3,5,9.99521105918246e-07,50938
2,3,2,3,2,3,1,3,2,3,6,6.82362556179626e-07,50939
3,3,2,3,2,3,1,3,2,3,10,3.1715854973862e-07,50940
1,1,3,3,2,3,1,3,2,3,6,1.46409329194354e-06,50941
2,1,3,3,2,3,1,3,2,3,4,9.99521105918246e-07,50942
3,1,3,3,2,3,1,3,2,3,5,4.64572186025289e-07,50943
1,2,3,3,2,3,1,3,2,3,5,9.99521105918246e-07,50944
2,2,3,3,2,3,1,3,2,3,9,6.82362556179626e-07,50945
3,2,3,3,2,3,1,3,2,3,7,3.1715854973862e-07,50946
1,3,3,3,2,3,1,3,2,3,7,4.64572186025289e-07,50947
2,3,3,3,2,3,1,3,2,3,8,3.1715854973862e-07,50948
3,3,3,3,2,3,1,3,2,3,12,1.47413636286669e-07,50949
1,1,1,1,3,3,1,3,2,3,2.5,6.758667452858e-06,50950
2,1,1,1,3,3,1,3,2,3,0.5,4.61407125091508e-06,50951
3,1,1,1,3,3,1,3,2,3,1.5,2.14459620194292e-06,50952
1,2,1,1,3,3,1,3,2,3,1.5,4.61407125091508e-06,50953
2,2,1,1,3,3,1,3,2,3,5.5,3.14997795897154e-06,50954
3,2,1,1,3,3,1,3,2,3,3.5,1.46409329194354e-06,50955
1,3,1,1,3,3,1,3,2,3,3.5,2.14459620194292e-06,50956
2,3,1,1,3,3,1,3,2,3,4.5,1.46409329194354e-06,50957
3,3,1,1,3,3,1,3,2,3,8.5,6.80502909999385e-07,50958
1,1,2,1,3,3,1,3,2,3,6.5,4.61407125091508e-06,50959
2,1,2,1,3,3,1,3,2,3,4.5,3.14997795897154e-06,50960
3,1,2,1,3,3,1,3,2,3,5.5,1.46409329194354e-06,50961
1,2,2,1,3,3,1,3,2,3,5.5,3.14997795897154e-06,50962
2,2,2,1,3,3,1,3,2,3,9.5,2.1504568530533e-06,50963
3,2,2,1,3,3,1,3,2,3,7.5,9.99521105918246e-07,50964
1,3,2,1,3,3,1,3,2,3,7.5,1.46409329194354e-06,50965
2,3,2,1,3,3,1,3,2,3,8.5,9.99521105918246e-07,50966
3,3,2,1,3,3,1,3,2,3,12.5,4.64572186025289e-07,50967
1,1,3,1,3,3,1,3,2,3,9.5,2.14459620194292e-06,50968
2,1,3,1,3,3,1,3,2,3,7.5,1.46409329194354e-06,50969
3,1,3,1,3,3,1,3,2,3,8.5,6.80502909999385e-07,50970
1,2,3,1,3,3,1,3,2,3,8.5,1.46409329194354e-06,50971
2,2,3,1,3,3,1,3,2,3,12.5,9.99521105918246e-07,50972
3,2,3,1,3,3,1,3,2,3,10.5,4.64572186025289e-07,50973
1,3,3,1,3,3,1,3,2,3,10.5,6.80502909999385e-07,50974
2,3,3,1,3,3,1,3,2,3,11.5,4.64572186025289e-07,50975
3,3,3,1,3,3,1,3,2,3,15.5,2.15930723974096e-07,50976
1,1,1,2,3,3,1,3,2,3,2.5,4.61407125091508e-06,50977
2,1,1,2,3,3,1,3,2,3,0.5,3.14997795897154e-06,50978
3,1,1,2,3,3,1,3,2,3,1.5,1.46409329194354e-06,50979
1,2,1,2,3,3,1,3,2,3,1.5,3.14997795897154e-06,50980
2,2,1,2,3,3,1,3,2,3,5.5,2.1504568530533e-06,50981
3,2,1,2,3,3,1,3,2,3,3.5,9.99521105918246e-07,50982
1,3,1,2,3,3,1,3,2,3,3.5,1.46409329194354e-06,50983
2,3,1,2,3,3,1,3,2,3,4.5,9.99521105918246e-07,50984
3,3,1,2,3,3,1,3,2,3,8.5,4.64572186025289e-07,50985
1,1,2,2,3,3,1,3,2,3,4.5,3.14997795897154e-06,50986
2,1,2,2,3,3,1,3,2,3,2.5,2.1504568530533e-06,50987
3,1,2,2,3,3,1,3,2,3,3.5,9.99521105918246e-07,50988
1,2,2,2,3,3,1,3,2,3,3.5,2.1504568530533e-06,50989
2,2,2,2,3,3,1,3,2,3,7.5,1.46809429687367e-06,50990
3,2,2,2,3,3,1,3,2,3,5.5,6.82362556179626e-07,50991
1,3,2,2,3,3,1,3,2,3,5.5,9.99521105918246e-07,50992
2,3,2,2,3,3,1,3,2,3,6.5,6.82362556179626e-07,50993
3,3,2,2,3,3,1,3,2,3,10.5,3.1715854973862e-07,50994
1,1,3,2,3,3,1,3,2,3,8.5,1.46409329194354e-06,50995
2,1,3,2,3,3,1,3,2,3,6.5,9.99521105918246e-07,50996
3,1,3,2,3,3,1,3,2,3,7.5,4.64572186025289e-07,50997
1,2,3,2,3,3,1,3,2,3,7.5,9.99521105918246e-07,50998
2,2,3,2,3,3,1,3,2,3,11.5,6.82362556179626e-07,50999
3,2,3,2,3,3,1,3,2,3,9.5,3.1715854973862e-07,51000
1,3,3,2,3,3,1,3,2,3,9.5,4.64572186025289e-07,51001
2,3,3,2,3,3,1,3,2,3,10.5,3.1715854973862e-07,51002
3,3,3,2,3,3,1,3,2,3,14.5,1.47413636286669e-07,51003
