rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_sigma.01,0.614292370809888,-0.15344715211163,0.623422217993962,0.361422478897407,0.181562075677739,0.135237115086767,0.288276516200274,0.201691902321593,0.0673234182363444,0.0694418432034429,0.0712665561411468,0.0693439391936447,0.0626473207980812,0.0827826900467592,0.056362449039125,0.0679923046008178,0.1,0.1,0.1,0.1,0.1,0.1,3.28299999999945,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,7zztk,2019-01-17T20:15:57.302183Z
empirical_AIC_each_k,0.730876842708686,0.381014474591834,0.648804835395976,0.586898717565499,0.155294827117092,0.128865912932348,0.201947857723794,0.162036199257745,0.0469741573778367,0.0372652494064458,0.0664629489860628,0.0502341185901151,0.0389088203799157,0.0349347319915641,0.0470340130328775,0.0422576059680777,0.389474107771644,0.389474107771644,0.389474107771644,0.256115072334033,0.256115072334033,0.256115072334033,2063.042,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,7zztk,2019-01-17T20:15:57.302183Z
empirical_AIC_full,0.735654551132,0.347724623908363,0.660910778065013,0.581429984368459,0.148906740659154,0.142375105689319,0.194319337042602,0.161867061130358,0.0461402312689095,0.0392694232320048,0.0641719247034602,0.0498605264014582,0.0377772947024021,0.0323660798048607,0.0433027746968119,0.0393812826823029,0.369168969219284,0.895524240204466,0.333947886268781,0.234091215924283,0.729460632390675,0.228312839866035,1605.701,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,7zztk,2019-01-17T20:15:57.302183Z
empirical_independence,0,0,0,0,0.423823617197178,0.117201857067378,0.464216003474683,0.335080492579746,0.174545207668582,0.0602037493233347,0.189247904540487,0.141332287177468,0.158703046491237,0.0577030601546147,0.16847271109108,0.148921659146681,Inf,Inf,Inf,Inf,Inf,Inf,3.35800000000017,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,7zztk,2019-01-17T20:15:57.302183Z
Gaussian,0.835329996541119,0.432864998946492,0.786781210061334,0.684992068516315,0.121887074623315,0.099191482395223,0.121875109350512,0.114317888789683,0.0287423599505165,0.0341436534359146,0.0403512092045507,0.0344124075303273,0.0210704605764633,0.0295813004132773,0.0255438224960067,0.0259873940323451,,,,,,,3.00200000000041,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,7zztk,2019-01-17T20:15:57.302183Z
copula,0.828693900886805,0.413691311030874,0.777582128013126,0.673322446643601,0.0938499636460065,0.1328147939174,0.124964431443092,0.117209729668833,0.0299006586446073,0.0352979813367903,0.0420921162058701,0.0357635853957559,0.022073722258403,0.0247479320889663,0.0301605132300817,0.0262730278392878,,,,,,,8.59300000000076,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,7zztk,2019-01-17T20:15:57.302183Z
empirical_sigma.01,0.664102247012442,-0.198460459025415,0.647019058007331,0.370886948664786,0.123266251466888,0.624444139656567,0.293052905856211,0.346921098993222,0.0672683425794096,0.0662769410799417,0.0677866258840065,0.0671106365144526,0.0492667617123246,0.064117210860531,0.056581620261069,0.0567912626574306,0.1,0.1,0.1,0.1,0.1,0.1,3.20899999999892,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1240,Ro0wh,2019-01-17T20:02:49.326319Z
empirical_AIC_each_k,0.708179150693701,0.222666098633704,0.731238097689091,0.554027782338832,0.100230521161068,0.328799432470002,0.204225973076409,0.211085308902493,0.058441310453415,0.0429879123606553,0.0516131619485617,0.0510141282542107,0.0421412108708524,0.0374884868199202,0.0354678729414399,0.0388582362320606,0.352754154075325,0.352754154075325,0.352754154075325,0.222795629313375,0.222795629313375,0.222795629313375,2181.494,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1240,Ro0wh,2019-01-17T20:02:49.326319Z
empirical_AIC_full,0.703627681347651,0.21181205260191,0.743582220037714,0.553007317995759,0.0989312204872998,0.341982491851772,0.2109574784069,0.217290396915324,0.0593528074684638,0.0435881599231933,0.049242590895097,0.0507278527622514,0.0431248986212427,0.0378986780603109,0.0340367201230548,0.0389562416674749,0.374555749995586,0.438846219717651,0.301584674097937,0.223218359157918,0.221579700152511,0.222789381495865,2502.548,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1240,Ro0wh,2019-01-17T20:02:49.326319Z
empirical_independence,0,0,0,0,0.388541429291117,0.148126942610123,0.545817553534606,0.360828641811948,0.200264342291987,0.0553017336373684,0.192040469667664,0.149202181865673,0.146635052963319,0.048991121875742,0.127060286242002,0.133019448845265,Inf,Inf,Inf,Inf,Inf,Inf,3.69499999999971,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1240,Ro0wh,2019-01-17T20:02:49.326319Z
Gaussian,0.800458162108673,0.377911208513825,0.791619612273437,0.656662994298645,0.0825928260720458,0.179030527120051,0.177895795645172,0.146506382945756,0.0399611149250408,0.0344025886455608,0.0400174675285391,0.0381270570330469,0.0254558157271408,0.0293056526670021,0.0258311951241915,0.0269592709920121,,,,,,,2.98300000000017,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1240,Ro0wh,2019-01-17T20:02:49.326319Z
copula,0.807758789227631,0.37214189476024,0.778247413799766,0.652716032595879,0.100111883019837,0.298945055835858,0.175651405367352,0.191569448074349,0.0384990596367437,0.034721641698032,0.0425854708039119,0.0386020573795625,0.0276728853269652,0.0291053851779192,0.027674106492104,0.0282482801070463,,,,,,,8.51900000000023,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1240,Ro0wh,2019-01-17T20:02:49.326319Z
empirical_sigma.01,0.651953987706796,-0.327244610975507,0.699954310511042,0.34155456241411,0.27739438290434,9.74814379078125,0.16032799933928,3.39528872434162,0.0654770275625082,0.079982826432176,0.0550612996239504,0.0668403845395449,0.0515932842758466,0.0663378908736334,0.0456157287268126,0.055966046333694,0.1,0.1,0.1,0.1,0.1,0.1,3.12199999999939,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,w5xdJ,2019-01-17T20:32:04.932911Z
empirical_AIC_each_k,0.783421775556977,0.359594294726214,0.820424575254858,0.65448021517935,0.117447557928435,8.92445367328495,0.0874174647148933,3.04310623197609,0.0407443207806344,0.0385923272526542,0.0329538354103044,0.0374301611478643,0.0293303782757739,0.0263694223243324,0.0378246605698063,0.0316165943382241,0.351016606467182,0.351016606467182,0.351016606467182,0.255356396156231,0.255356396156231,0.255356396156231,1619.088,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,w5xdJ,2019-01-17T20:32:04.932911Z
empirical_AIC_full,0.788155554582906,0.428767934877375,0.82840895112981,0.681777480196697,0.108153215465365,7.50718430948894,0.0802079388112638,2.56518182125519,0.039853766748099,0.0344237638935416,0.0314886248515067,0.0352553851643824,0.0291152669603346,0.0250251883210085,0.0374439705029665,0.0310532762644745,0.300124570548415,0.381439586250775,0.380451722781221,0.244216909424184,0.336899111975649,0.244182638624652,1643.114,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,w5xdJ,2019-01-17T20:32:04.932911Z
empirical_independence,0,0,0,0,0.859745562638039,7.17666793918159,0.392285519445974,2.80956634042187,0.188127503978838,0.0602623101806303,0.183509717195843,0.14396651045177,0.138548925636087,0.0530407279531523,0.138648673006917,0.131037159392811,Inf,Inf,Inf,Inf,Inf,Inf,3.50499999999738,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,w5xdJ,2019-01-17T20:32:04.932911Z
Gaussian,0.827386457061026,0.406296862611623,0.868855397745588,0.700846239139412,0.184118826047727,1.92842537849538,0.0606627428615756,0.724402315801562,0.032473354986053,0.0357779226205118,0.0240663088714685,0.0307725288260111,0.0250322643588294,0.0259406999768127,0.0181075113591684,0.0237324985201365,,,,,,,3.26500000000306,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,w5xdJ,2019-01-17T20:32:04.932911Z
copula,0.80970475147441,0.431366949826113,0.856811730053539,0.699294477118021,0.202710507251506,6.352982658256,0.0762281750893575,2.21064044686562,0.0357997701241519,0.0342671412485367,0.0262764389236371,0.0321144500987752,0.0231031428476686,0.0256126821073658,0.0223455420569742,0.0240157076657232,,,,,,,8.0560000000005,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,w5xdJ,2019-01-17T20:32:04.932911Z
empirical_sigma.01,0.668181196857715,-0.32969252866674,0.682700399839484,0.340396356010153,0.116976831001013,0.839687529990833,0.176380812806584,0.377681724599477,0.0702439227460839,0.082537216898949,0.063897654140587,0.0722262645952066,0.0632427034217731,0.0696775157875198,0.0580276211911373,0.0640839586379987,0.1,0.1,0.1,0.1,0.1,0.1,3.21199999999953,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,lgF4P,2019-01-17T20:22:56.338982Z
empirical_AIC_each_k,0.791266767224297,0.317871351467621,0.8078251528247,0.638987757172206,0.0953534329733848,0.212464482626395,0.138102790674155,0.148640235424645,0.0441874931100564,0.0423413676493738,0.0387000863320203,0.0417429823638168,0.0305342025779083,0.0309711875447999,0.0341192441247992,0.031889813276929,0.343657877476187,0.343657877476187,0.343657877476187,0.246439968337085,0.246439968337085,0.246439968337085,1827.489,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,lgF4P,2019-01-17T20:22:56.338982Z
empirical_AIC_full,0.797773570338459,0.323229277326911,0.807369575709172,0.642790807791514,0.0944851406187846,0.297864632922407,0.151857170792297,0.18140231477783,0.0428100444213539,0.0420087882904297,0.038791830251482,0.0412035543210885,0.0312211617520703,0.0281922464811596,0.0331498430561321,0.0308672671637352,0.307893522976541,0.60549573040851,0.344566181709925,0.241706312281713,0.268597938713542,0.240199954753564,2054.327,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,lgF4P,2019-01-17T20:22:56.338982Z
empirical_independence,0,0,0,0,0.749016594775534,0.862656862949021,0.676481456833215,0.76271830485259,0.211693617362495,0.0620724078082229,0.201379560857506,0.158381862009408,0.145814693270984,0.0543927058734411,0.147583485243009,0.141075442840952,Inf,Inf,Inf,Inf,Inf,Inf,3.34499999999753,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,lgF4P,2019-01-17T20:22:56.338982Z
Gaussian,0.82850991276307,0.436362798657973,0.875988920046693,0.713620543822579,0.126379450083902,0.606501144762963,0.125248585333813,0.286043060060226,0.0363033569089955,0.0349863182175877,0.0249732968224619,0.0320876573163484,0.0245237957074424,0.024726665808367,0.0232316490578154,0.0246160973136715,,,,,,,2.9210000000021,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,lgF4P,2019-01-17T20:22:56.338982Z
copula,0.836490248670872,0.508219429785708,0.856595559977528,0.733768412811369,0.154362475712897,0.575553143261669,0.148115857568227,0.292677158847597,0.0346139707329052,0.0305260041065019,0.028878723156742,0.0313395659987164,0.0253245881350091,0.0274395585563283,0.0246432141120858,0.0258564080615601,,,,,,,8.36000000000058,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,lgF4P,2019-01-17T20:22:56.338982Z
empirical_sigma.01,0.598841481322015,-0.326568056645282,0.637238014766228,0.30317047981432,0.261235795792687,0.407443952263213,0.135755689768888,0.268145145941596,0.0800552453380048,0.09151853033826,0.0757744861703351,0.0824494206155333,0.0753402427266145,0.145424164361978,0.124089228363724,0.118424421184264,0.1,0.1,0.1,0.1,0.1,0.1,3.23199999999997,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,WBpMd,2019-01-17T20:41:37.986338Z
empirical_AIC_each_k,0.785653422289669,0.27633670195672,0.84411171630858,0.635367280184989,0.14101752640486,0.272792867504776,0.0522295255122041,0.15534663980728,0.0427750304854836,0.0499247672706237,0.0325622724472649,0.0417540234011241,0.0362517574570931,0.0667207830360697,0.0584233253540333,0.0555893873921929,0.284490964656995,0.284490964656995,0.284490964656995,0.210260327692424,0.210260327692424,0.210260327692424,1881.242,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,WBpMd,2019-01-17T20:41:37.986338Z
empirical_AIC_full,0.793908709204766,0.270518852766703,0.831039802382188,0.631822454784552,0.144516231745286,0.265586537567454,0.0553352077637619,0.155145992358834,0.0411276043719822,0.0503261345468315,0.0352927613114629,0.0422488334100922,0.0351185549940606,0.0670430068223554,0.0654297203080609,0.0579006229592375,0.322232840786915,0.28444727622368,0.253721516706994,0.201078953651374,0.229121156280839,0.214234406530565,2056.9,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,WBpMd,2019-01-17T20:41:37.986338Z
empirical_independence,0,0,0,0,0.472300912552768,0.258434956736633,0.312580932502699,0.347772267264034,0.199560128005822,0.0689889447283229,0.208882102465903,0.159143725066683,0.160364134025013,0.0607092454000862,0.165316744094797,0.151248816163953,Inf,Inf,Inf,Inf,Inf,Inf,4.125,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,WBpMd,2019-01-17T20:41:37.986338Z
Gaussian,0.760875674927291,0.348738953123701,0.841018255524254,0.650210961191749,0.132361464100431,0.228653965690993,0.0415086462896037,0.134174692027009,0.0477196809208157,0.0449298123666587,0.0332084410397907,0.041952644775755,0.0343802293558767,0.0315125168056703,0.0299557541511749,0.0325105877457533,,,,,,,3.33299999999872,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,WBpMd,2019-01-17T20:41:37.986338Z
copula,0.754765383507708,0.269118429805204,0.824347968930548,0.61607726074782,0.119369156127635,0.311507432652249,0.0557620697308486,0.162212886170244,0.0489390514586606,0.0504227482491186,0.0366905655521932,0.0453507884199908,0.034327605105599,0.0316314873370617,0.026179155255559,0.0314064979816788,,,,,,,8.91800000000148,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,WBpMd,2019-01-17T20:41:37.986338Z
empirical_sigma.01,0.74513908130961,0.72266751516882,0.72543286775745,0.73107982141196,0.133766848873519,0.378213248417736,0.345643331594894,0.285874476295383,0.0671358473681959,0.0747731204161739,0.0745489987178836,0.0721526555007512,0.0556798602995502,0.0684987118722733,0.0490951878779299,0.0582303375932071,0.1,0.1,0.1,0.1,0.1,0.1,3.30699999999706,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,8IrOT,2019-01-17T21:19:50.005668Z
empirical_AIC_each_k,0.802220750454538,0.819052228947613,0.760422009091345,0.793898329497832,0.0929459608949744,0.251976153178662,0.292340217932779,0.212420777335472,0.0520993080394996,0.0487863132303976,0.0650489342668474,0.0553115185122482,0.0353889023907579,0.0420124428044239,0.0466238988650777,0.0420503341357923,0.333921938067579,0.333921938067579,0.333921938067579,0.186762249071477,0.186762249071477,0.186762249071477,1602.826,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,8IrOT,2019-01-17T21:19:50.005668Z
empirical_AIC_full,0.798551289184892,0.817721877539622,0.763765864457776,0.79334634372743,0.101831416064722,0.256591929885589,0.306772518454551,0.221731954801621,0.0530659230583433,0.0491449965129784,0.0641410285485308,0.0554506493732841,0.0348688705448314,0.0394211961494029,0.0451755671527593,0.0404140963818958,0.32100168433832,0.424122043081825,0.303119506234754,0.176960888974116,0.199969213423501,0.191106942396554,1534.26,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,8IrOT,2019-01-17T21:19:50.005668Z
empirical_independence,0,0,0,0,0.513632789679743,1.56443186485135,1.40839137472264,1.16215200975125,0.263421507358505,0.269615441774484,0.271514649655982,0.26818386626299,0.24056799052501,0.154641210253442,0.19546207140847,0.199353624467111,Inf,Inf,Inf,Inf,Inf,Inf,3.30099999999948,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,8IrOT,2019-01-17T21:19:50.005668Z
Gaussian,0.636942536572775,0.585234469737749,0.66324138178295,0.628472796031158,0.157207521220512,0.637935423782149,0.436227046103872,0.410456663702177,0.0956371442737551,0.111827191674485,0.0914348982438347,0.0996330780640249,0.0639576594566011,0.0805107636348434,0.0665911790374548,0.0710380625561978,,,,,,,3.00599999999758,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,8IrOT,2019-01-17T21:19:50.005668Z
copula,0.604470124402943,0.562002198761646,0.631957469719706,0.599476597628098,0.201183079369037,0.587103172984664,0.38434596732117,0.39087740655829,0.104191076035099,0.118090970677131,0.099928938667555,0.107403661793262,0.073265393183709,0.0770699906342676,0.0727938737658904,0.074557545783149,,,,,,,8.25900000000183,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,8IrOT,2019-01-17T21:19:50.005668Z
empirical_sigma.01,0.674302798045446,0.711420485042848,0.709443878525287,0.698389053871193,0.0985729219408423,0.368059592458156,0.509905398135751,0.325512637511583,0.0795074542952722,0.0876408176952305,0.0896689063144835,0.0856057261016621,0.0596909455686551,0.0872580372138056,0.0754719608474873,0.0748735856736163,0.1,0.1,0.1,0.1,0.1,0.1,3.26300000000265,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,dy5dE,2019-01-17T21:23:33.578372Z
empirical_AIC_each_k,0.738837394536518,0.808948719952401,0.775353728712045,0.774379947733655,0.0679651149900075,0.262897297615628,0.353696543203823,0.228186318603153,0.0637536146853952,0.0580217566987671,0.0693283808710625,0.0637012507517416,0.0456612347301156,0.0504404204616464,0.0544137478732364,0.0503435153426197,0.3078703678724,0.3078703678724,0.3078703678724,0.159541050079656,0.159541050079656,0.159541050079656,1452.751,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,dy5dE,2019-01-17T21:23:33.578372Z
empirical_AIC_full,0.742077627921345,0.820107493035179,0.775664754211496,0.779283291722673,0.0677448072036604,0.256633108247535,0.344281687468552,0.222886534306583,0.0629626262881843,0.0546328675130762,0.0692323948831229,0.0622759628947945,0.0457298310324648,0.0492414057381115,0.0546739466758763,0.0502082704175204,0.316225823888447,0.3765445497262,0.260887913207906,0.16931512767193,0.142536883289843,0.161053941313477,1481.414,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,dy5dE,2019-01-17T21:23:33.578372Z
empirical_independence,0,0,0,0,0.483739625718738,1.71261654887907,1.10074132924002,1.09903250127927,0.24411463720946,0.303697293649701,0.308611313571265,0.285474414810142,0.191102935136286,0.165245816400992,0.18893067845018,0.183886070940448,Inf,Inf,Inf,Inf,Inf,Inf,3.13700000000244,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,dy5dE,2019-01-17T21:23:33.578372Z
Gaussian,0.64012915052246,0.627376622191744,0.662587637665536,0.64336447012658,0.13032455521682,0.891188695097022,0.443394700662094,0.488302650325312,0.0878497418624699,0.113164711390977,0.104129272355223,0.10171457520289,0.0648539394676215,0.083366018439691,0.0788454671916745,0.0765650068833128,,,,,,,2.7489999999998,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,dy5dE,2019-01-17T21:23:33.578372Z
copula,0.588411669539787,0.597865809730942,0.618873626743662,0.60171703533813,0.152559795151331,0.869738297832346,0.489893768264446,0.504063953749374,0.100474735969942,0.122127065268727,0.117619910687291,0.113407237308653,0.0690393676056345,0.0815804775233193,0.0910290088788121,0.0813186468777904,,,,,,,8.1359999999986,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,dy5dE,2019-01-17T21:23:33.578372Z
empirical_sigma.01,0.679115950503762,0.638842140782467,0.780787290339944,0.699581793875391,0.253673201243132,0.439947543102845,0.19668752716676,0.296769423837579,0.0872939118378514,0.101322359622138,0.0657550956351835,0.0847904556983909,0.0664398589191423,0.0876149582840627,0.0549063936969619,0.0722227380408958,0.1,0.1,0.1,0.1,0.1,0.1,3.40399999999863,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1242,wVBh9,2019-01-17T21:30:13.384620Z
empirical_AIC_each_k,0.783578526589796,0.78575943669252,0.845808631757325,0.805048865013214,0.175001080736732,0.301048457201563,0.157732543274991,0.211260693737762,0.0588757124243089,0.060104906613745,0.0462512788635282,0.0550772993005274,0.0463598726124782,0.0445549663506893,0.0362102391283514,0.0429229378881051,0.295471183095313,0.295471183095313,0.295471183095313,0.186479381590262,0.186479381590262,0.186479381590262,1447.776,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1242,wVBh9,2019-01-17T21:30:13.384620Z
empirical_AIC_full,0.777787634552807,0.788691609874861,0.845453627977074,0.803977624134914,0.173972724667122,0.303049692884438,0.162492332493768,0.213171583348443,0.0604510777929929,0.0592822893064567,0.0463577658804419,0.0553637109932972,0.0461556404533349,0.0421554452342223,0.0352908264638334,0.0417977375088584,0.259083804152033,0.366650792379728,0.312131183164678,0.199751345134588,0.184334157327328,0.175822799819323,1401.495,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1242,wVBh9,2019-01-17T21:30:13.384620Z
empirical_independence,0,0,0,0,1.16845877592445,1.31641251550857,1.15982186539592,1.21489771894298,0.272041916620336,0.280548677084469,0.299960233770904,0.28418360915857,0.229661436224596,0.155887227557201,0.226843460351175,0.206603090171263,Inf,Inf,Inf,Inf,Inf,Inf,3.7510000000002,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1242,wVBh9,2019-01-17T21:30:13.384620Z
Gaussian,0.60818061888447,0.557038477896994,0.670927119612667,0.612048738798043,0.328640715982332,0.604765840574511,0.305173057903323,0.412859871486722,0.106591295407663,0.124272269025321,0.0987087781286491,0.109857447520544,0.0771142786410629,0.0835209763465095,0.0615663417115626,0.0751551344291494,,,,,,,3.17099999999846,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1242,wVBh9,2019-01-17T21:30:13.384620Z
copula,0.550430034263666,0.533326812906978,0.642545225345709,0.575434024172118,0.403102700981366,0.60037431251698,0.329248379572863,0.444241797690403,0.122301875133851,0.13092454526974,0.107222217767827,0.120149546057139,0.0797165082439756,0.085541052369633,0.067091541845695,0.0781889157572091,,,,,,,8.42599999999948,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1242,wVBh9,2019-01-17T21:30:13.384620Z
empirical_sigma.01,0.72300664899435,0.737375770856142,0.752764587827297,0.737715669225929,0.23530051926046,1.03904720193225,0.205579770139684,0.493309163777466,0.0727181429881413,0.072473275404768,0.0678007531398818,0.0709973905109304,0.0518636233201733,0.0725899049215222,0.0641671002612318,0.0632749976442577,0.1,0.1,0.1,0.1,0.1,0.1,3.38900000000285,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1243,ZYdjA,2019-01-17T21:29:00.866556Z
