none,group1,group2,group3,group1_rank,group2_rank,group3_rank,correlation,pre_grouped,standardized,test_id,model_type,grouping,No_test_obs,Time
-1.75531647428101,-1.04921673222245,1.76874872077943,0.300167552132979,3,1,2,0,1,0,1,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649255878,0.475494493745955,1.59530326863119,0.809267786162305,3,1,2,0,1,0,2,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649348045,1.70750149665251,-1.55651015343769,-0.199777182160445,1,3,2,0,1,0,3,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649181971,1.5219540004572,1.2164417198705,0.89580727261237,1,2,3,0,1,0,4,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650399936,-0.191208861476366,1.23064110030443,2.75681730455569,3,2,1,0,1,0,5,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531652175039,-0.444076351852863,-1.40864098504309,-1.0693596752464,1,3,2,0,1,0,6,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531651338136,2.27605450176641,-0.385064958285943,-1.06906668933334,1,2,3,0,1,0,7,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650017206,0.957196796422716,-4.88518081997499,0.765845913807898,1,3,2,0,1,0,8,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.7553164935917,-0.845735831646387,-2.96127612330163,0.0467745816137504,2,3,1,0,1,0,9,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649343033,-2.12402989090783,0.252897769258734,0.606719520836625,3,2,1,0,1,0,10,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531651764909,0.251406628320223,0.183200017333376,-0.741265354556774,1,2,3,0,1,0,11,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.7553165001863,1.96412019828988,0.517419084548295,0.0764363523779573,1,2,3,0,1,0,12,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.7553165191959,1.57307311410064,-5.1820966288253,1.01218581165789,1,3,2,0,1,0,13,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649001847,0.739345961119629,-3.48702096873055,-0.88024442971941,1,3,2,0,1,0,14,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531647982185,-2.55329378101971,0.88901838717624,0.701350128257581,3,1,2,0,1,0,15,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.755316514177,-1.06252921828358,1.14316551844658,-2.58733916684027,2,1,3,0,1,0,16,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531651525331,1.34494600399837,-0.58483999473978,1.41737795658195,2,3,1,0,1,0,17,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649548256,0.032963630612191,-1.65897163502032,-1.84332972349951,1,2,3,0,1,0,18,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648467303,-1.68145791790791,-0.297243598496847,-1.55391158630111,3,1,2,0,1,0,19,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531645357237,0.549445933032266,0.496334683333075,1.0289337170802,2,3,1,0,1,0,20,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531647976993,-0.00351365801841125,0.376652057008384,0.221848806006581,3,1,2,0,1,0,21,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649283526,-0.3026036648571,0.999965930308306,-1.34403728994885,2,1,3,0,1,0,22,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531647734498,1.90532161537207,1.40896660585303,-0.89738212918578,1,2,3,0,1,0,23,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649223697,0.475204976512531,2.12491608547822,1.80212671949317,3,1,2,0,1,0,24,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.7553165011981,0.637535540419651,1.69923024398127,1.13078136196938,3,1,2,0,1,0,25,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649636771,0.20956858203893,-2.80437345855827,0.0128135987444979,1,3,2,0,1,0,26,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531651313959,0.0234213803112477,-1.32384165194749,-0.666082829561512,1,3,2,0,1,0,27,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531647815026,0.335995487974917,2.33525024620927,0.153639007296407,2,1,3,0,1,0,28,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649286151,-2.063409960155,-1.04767931475007,0.387108206994011,3,2,1,0,1,0,29,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650936951,1.45404114604535,2.47875691772609,-0.443716340044544,2,1,3,0,1,0,30,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531651481334,0.234259833847293,0.149970463914822,-1.09333651215267,1,2,3,0,1,0,31,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649293764,-5.37971136648811,0.331730011588971,-2.34436983015154,3,1,2,0,1,0,32,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648121352,-1.8987545389173,-0.711559063391626,0.122278569831731,3,2,1,0,1,0,33,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649073992,-0.564017979154789,0.37413858528684,0.224675784765481,3,1,2,0,1,0,34,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650163365,2.19083663082231,1.3383841385808,-0.551342569260048,1,2,3,0,1,0,35,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650740051,-0.0442281581672333,3.83818004276973,-1.27052023669198,2,1,3,0,1,0,36,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650352505,-1.61811704632575,1.68355952915059,0.0922847332556123,3,1,2,0,1,0,37,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531651659469,-0.640941971795867,-0.34034712521953,1.80909257722431,3,2,1,0,1,0,38,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648372897,0.0200411101925529,0.781433714147791,2.21765939927122,3,2,1,0,1,0,39,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649117395,-1.70032582640862,1.04086491475577,3.44195190230256,3,2,1,0,1,0,40,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648052185,-0.939716983974859,1.59157020946544,-0.0849371635334488,3,1,2,0,1,0,41,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.7553164647949,-1.59599119574679,0.098484225414416,-1.04633108261092,3,1,2,0,1,0,42,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650609854,2.26892967691926,-0.726366183165992,0.803807209791682,1,3,2,0,1,0,43,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650750738,0.466937733484128,-1.86645965193619,-1.89516051860377,1,2,3,0,1,0,44,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531653042332,1.57610790495285,-0.656398349162875,1.6895406227206,2,3,1,0,1,0,45,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650246129,-0.621557122392309,1.34364940771811,-1.43923215383928,2,1,3,0,1,0,46,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649842247,1.33123806839639,-0.826033618597727,0.145825510746157,1,3,2,0,1,0,47,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531651052229,0.495495316630454,1.9737854816688,1.4087387957051,3,1,2,0,1,0,48,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648675282,-0.762762835058896,1.88635248800035,0.374698156889476,3,1,2,0,1,0,49,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650825631,0.0938857393981158,0.803685012568252,-0.336389580015415,2,1,3,0,1,0,50,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531647688984,-0.699342922788311,0.938853266333025,1.53818028473031,3,2,1,0,1,0,51,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.7553164798027,1.42243029562421,0.99073019457936,1.60883447006369,2,3,1,0,1,0,52,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650517004,1.01808273949059,0.837510312813653,-1.33628384367203,1,2,3,0,1,0,53,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648128152,1.08701517927655,-11.1723720506292,1.01275389157543,1,3,2,0,1,0,54,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650636704,0.894721525653678,-1.15102442974196,1.97383948247388,2,3,1,0,1,0,55,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649700972,-0.416526437480398,2.51826084448424,-0.953870310181052,2,1,3,0,1,0,56,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.7553164927799,-1.04119242341733,1.2890698869696,0.861057971738073,3,1,2,0,1,0,57,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650415491,0.280426334176871,0.625115324355319,-0.977026263197326,2,1,3,0,1,0,58,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650271501,-2.00251336616935,0.198685263719704,0.32068173399156,3,2,1,0,1,0,59,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649569254,-1.24914749563378,0.180601808690545,1.09317510115894,3,2,1,0,1,0,60,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531652285852,-0.265008508883566,-5.75967112923191,-0.685566223353706,1,3,2,0,1,0,61,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531647138038,-1.61879772266308,0.745424458689745,-0.0438079346778153,3,1,2,0,1,0,62,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.7553164931322,-0.371542965457876,-1.32024909738104,-0.670982758103393,1,3,2,0,1,0,63,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649908469,3.00076761403157,-0.432125348973147,-0.740906651025966,1,2,3,0,1,0,64,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531647404569,1.00611516592654,-2.80732126585861,-3.0050968167924,1,2,3,0,1,0,65,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650742247,-1.7716539560793,-2.87412235263489,-0.567306140138533,2,3,1,0,1,0,66,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648463673,1.24521114930368,-0.0332138175653802,2.48932529095411,2,3,1,0,1,0,67,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650463895,-0.207551667463084,-3.63578627466775,-0.0358006815044805,2,3,1,0,1,0,68,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531652808493,1.27217948091604,-0.791194700484606,-1.69262753534947,1,2,3,0,1,0,69,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650222774,0.275963968811865,0.543432118352778,-0.279866577408574,2,1,3,0,1,0,70,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531652067374,1.14464578414701,1.54226527913564,-1.63332183650924,2,1,3,0,1,0,71,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531647270838,0.264401182567911,-0.805826093228857,-2.06875611502536,1,2,3,0,1,0,72,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649345206,-0.82697970332558,1.10096653937041,1.08063933007321,3,1,2,0,1,0,73,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.7553164945901,1.65383424164714,1.38861345694564,-0.186484257268614,1,2,3,0,1,0,74,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.7553165011908,-2.5635410920779,4.03888079872383,1.04866239539883,3,1,2,0,1,0,75,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650991408,0.694444191438172,-2.11911535809378,-0.775019246420969,1,3,2,0,1,0,76,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649265428,-2.33483468541775,-0.150623817655523,-1.2422995574998,3,1,2,0,1,0,77,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648981615,1.8898201949409,-5.75696016943539,-0.696096928559012,1,3,2,0,1,0,78,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531651379619,0.495012492601136,2.15465336425925,-1.22668889001831,2,1,3,0,1,0,79,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649237412,-0.150539671994204,0.783234527395173,-0.916224740065782,2,1,3,0,1,0,80,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650771471,-1.69328866060124,1.10551473363371,-0.30439591295605,3,1,2,0,1,0,81,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648433906,1.16962550841221,0.622928952307639,1.1025109918858,1,3,2,0,1,0,82,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531652449626,-1.0597429447793,1.28884353596181,-0.152045194153491,3,1,2,0,1,0,83,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648484384,0.435269457800378,0.433807920143488,-2.444677629784,1,2,3,0,1,0,84,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650702224,0.768898642540638,1.35829497985174,3.1976568856322,3,2,1,0,1,0,85,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649675397,0.454192074601439,0.900253863839505,1.66469213126158,3,2,1,0,1,0,86,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648670767,-2.54100643522513,1.39124328324397,3.38111361146124,3,2,1,0,1,0,87,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650030464,0.0447709240776948,0.919293967721413,0.395580733661769,3,1,2,0,1,0,88,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531646822202,0.676873272978378,2.35775563607608,2.56413232790106,3,2,1,0,1,0,89,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531652144915,0.255304927625069,0.818524372174695,-0.00967122279479443,2,1,3,0,1,0,90,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531648382315,1.44410684298723,2.79564903395628,-0.746201725335308,2,1,3,0,1,0,91,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.7553164724183,1.13681190945807,0.316343824063232,-1.26277423830115,1,2,3,0,1,0,92,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650834248,0.645052970422151,0.631020384493705,-2.62989518612756,1,2,3,0,1,0,93,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650530825,-2.79830805882289,0.864944260355599,1.05989542991561,3,2,1,0,1,0,94,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649466163,0.543648384930619,0.847896139913317,1.40865061080332,3,2,1,0,1,0,95,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531649480228,1.77463848339062,-5.66263758879813,0.44366583152848,1,3,2,0,1,0,96,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531651750014,1.68725111287088,2.94836079639396,0.642732254520483,2,1,3,0,1,0,97,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531650912693,1.00584535015031,-0.754966395285115,0.429517740036891,1,3,2,0,1,0,98,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531651026298,1.43120834119639,-1.08293704221652,0.546486723556468,1,3,2,0,1,0,99,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75531647665752,1.31028544015712,2.3115955047947,2.54852666135016,3,2,1,0,1,0,100,AR-experiment_lm_diff_corr,A,100,2021-02-13T16:52:53.942674Z
-1.75026750555644,0.141664076768964,-2.44889648193688,-0.653536212861046,1,3,2,0.1,1,0,1,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026748914139,-1.36140629397623,-0.747896079662984,1.15734899715748,3,2,1,0.1,1,0,2,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026737772609,-1.48295864970262,2.95388161482458,-0.413318123116327,3,1,2,0.1,1,0,3,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.7502674058291,-2.18094211251979,3.59979945789352,2.1159381862399,3,1,2,0.1,1,0,4,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026739668348,-0.869490663947112,0.48150136726284,3.00868780958973,3,2,1,0.1,1,0,5,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026737247532,1.50054923318974,0.985509121615742,-0.15492704085839,1,2,3,0.1,1,0,6,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026754786293,-2.94770710109312,1.5535906234018,-1.42954377451241,3,1,2,0.1,1,0,7,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026728467985,1.75690281203791,3.18583093501683,2.40505670255991,3,1,2,0.1,1,0,8,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026734166523,1.34699447618796,1.52039227831097,1.15608202276212,2,1,3,0.1,1,0,9,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026749030825,0.820732977127305,-3.48583135132191,0.83182220108631,2,3,1,0.1,1,0,10,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026745842324,2.18309183363811,0.795452266411749,-2.23920916343754,1,2,3,0.1,1,0,11,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026742286753,-2.49118840250546,0.473301253869497,0.0682695009886987,3,1,2,0.1,1,0,12,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.7502673235739,0.753079986616571,-2.63428220273561,1.92135413137507,2,3,1,0.1,1,0,13,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026734788051,1.11836768571102,2.93544440750498,-0.122591231240277,2,1,3,0.1,1,0,14,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.7502674453352,1.71651742721325,-2.55202731136742,0.751770298640861,1,3,2,0.1,1,0,15,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026752588757,0.66211401659848,1.35436362775123,-2.97855998611369,2,1,3,0.1,1,0,16,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026738445964,0.722270922304048,2.21789501143747,1.83854930054238,3,1,2,0.1,1,0,17,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026739572787,1.92094853209172,0.761858079619789,-0.98065970467842,1,2,3,0.1,1,0,18,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026741167958,1.8689616102374,1.8506505210656,-2.29583489150652,1,2,3,0.1,1,0,19,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026750595098,-1.35769163934719,-4.45183943464711,1.28925547489898,2,3,1,0.1,1,0,20,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.7502673864564,1.53737894576212,0.95230846412557,1.12464847763725,1,3,2,0.1,1,0,21,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026750985443,-0.1508907072809,-0.573280349268146,-0.880624212249304,1,2,3,0.1,1,0,22,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026748705749,-3.98613512189278,2.12852785153699,-0.616844531198352,3,1,2,0.1,1,0,23,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026746062279,-0.955151503474211,0.486962274618656,1.35642675747854,3,2,1,0.1,1,0,24,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026743280245,-1.70035707102265,1.78016177959364,1.09756085884621,3,1,2,0.1,1,0,25,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026735960718,1.59259036377074,2.31844769768196,0.399406285072442,2,1,3,0.1,1,0,26,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026741350721,1.22123778606238,-0.183458049894838,-0.153284209668507,1,3,2,0.1,1,0,27,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026748598281,-0.685804775438214,0.607933737351854,-0.70261750329668,2,1,3,0.1,1,0,28,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.7502673472351,1.2372036712171,1.19363363239958,1.03709583958308,1,2,3,0.1,1,0,29,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026749492049,-1.06738109353312,2.42898174999524,-0.0303560530524786,3,1,2,0.1,1,0,30,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026745613101,0.339266029726864,0.978343688742727,-1.39102932884589,2,1,3,0.1,1,0,31,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026745782108,1.97804059512402,-5.12319348739249,-0.640472510423463,1,3,2,0.1,1,0,32,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026737945976,1.47988494208357,0.787490727376098,0.78264018264433,1,2,3,0.1,1,0,33,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026742248101,1.44051487752231,1.04708483027394,0.211912234291073,1,2,3,0.1,1,0,34,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026752868622,-5.02304464458992,1.14127929054125,-1.40368785957537,3,1,2,0.1,1,0,35,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026748837894,-1.13595186243786,0.0988215880946031,-0.309826878255876,3,1,2,0.1,1,0,36,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026743541662,1.63165667361841,-0.952263893814447,0.0876059317586294,1,3,2,0.1,1,0,37,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026750902788,-0.895214265792741,0.502825216836588,0.894140190777663,3,2,1,0.1,1,0,38,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026749835656,-0.260880451808817,-3.58397476512745,1.7963983863809,2,3,1,0.1,1,0,39,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026737889306,1.72499274781702,-0.628633544923581,3.11230744733595,2,3,1,0.1,1,0,40,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026744554996,0.0869734956647318,-1.43664763981358,0.506700331757964,2,3,1,0.1,1,0,41,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.7502674653335,1.33366028770471,-0.354603487103315,-0.691081827828756,1,2,3,0.1,1,0,42,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026735696786,-1.63250752126392,0.55072819487529,1.02927377353426,3,2,1,0.1,1,0,43,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026742265805,0.990888322865239,1.12182718335637,-0.790231531316756,2,1,3,0.1,1,0,44,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.7502675729537,-3.98399748721783,-2.04610060180954,1.62842627991953,3,2,1,0.1,1,0,45,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026753897427,0.622607885767777,-2.85447779993877,-1.50987761291676,1,3,2,0.1,1,0,46,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026748301738,-4.40050425533314,1.55848824826924,0.298065627733903,3,1,2,0.1,1,0,47,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026741400587,-1.31675923041941,1.5070690445416,3.34611532542277,3,2,1,0.1,1,0,48,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026744550391,0.993594087638897,-1.91512273987339,1.07969945656881,2,3,1,0.1,1,0,49,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026746508521,0.354458553724559,1.30574907237027,-0.277961223139061,2,1,3,0.1,1,0,50,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026740834203,0.152238233385115,0.228292797140668,0.497222642043505,3,2,1,0.1,1,0,51,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026739377983,-1.51053888519155,1.15332416635952,2.62955467708728,3,2,1,0.1,1,0,52,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026740840106,1.85520391162807,3.03637860318343,-0.651997794815814,2,1,3,0.1,1,0,53,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026757599491,-4.9339340302809,1.59949983740689,0.35549009352292,3,1,2,0.1,1,0,54,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026746798924,-1.76349525743181,0.894657415774464,1.76196098642283,3,2,1,0.1,1,0,55,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026744210284,0.0101454760427348,1.29907368391846,0.050844039277764,3,1,2,0.1,1,0,56,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026750853296,-3.32676713226283,-0.64979948717142,0.686045819938449,3,2,1,0.1,1,0,57,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026741252042,1.41759808048378,1.66823023810458,0.166524136862996,2,1,3,0.1,1,0,58,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026756847882,-1.16931602040033,-2.74654537892555,-0.733799539448508,2,3,1,0.1,1,0,59,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026739286221,1.3367717552628,-0.852575279399065,1.25903157233835,1,3,2,0.1,1,0,60,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
