none,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,correlation,pre_grouped,standardized,test_id,model_type,grouping,No_test_obs,Time
4.40799440090533,-2.84021983446188,-0.739983925525349,0.63828918135809,-0.88947959368671,-1.25722132816898,5,2,1,3,4,0.3,1,0,41,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799484099879,-9.83616542634777,-4.02143793286131,-1.49834891818238,1.00515482969912,12.1673610433665,5,4,3,2,1,0.3,1,0,42,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799767225855,46.0021638994478,-3.5396158896298,1.02500366563904,-2.40149883193197,-5.92322421104652,1,4,2,3,5,0.3,1,0,43,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799732910068,1.23756669989647,-1.59970711984895,-4.37137717732234,0.235612471749235,9.59460774627019,2,4,5,3,1,0.3,1,0,44,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799129188862,0.253401279794071,3.74220336511181,0.516361332009164,-33.0325322825518,-22.888000616379,3,1,2,5,4,0.3,1,0,45,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799372225506,-6.68281674805693,-1.6904571634605,-2.03044420967954,1.53870001747711,-0.288750857969884,5,3,4,1,2,0.3,1,0,46,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799386285555,2.05136172154457,-0.631277137727693,-2.00398087960494,-4.68235129079748,-1.27851588020753,1,2,4,5,3,0.3,1,0,47,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.4079951388722,0.035472756850836,-1.92395860996153,9.58347434995447,-2.12800981808585,-7.75078406351708,2,3,1,4,5,0.3,1,0,48,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799450227464,-3.65881452938466,-2.78651993532518,1.22008241310403,-1.55459563698374,1.12077015662253,5,4,1,3,2,0.3,1,0,49,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799503528034,-1.4914536520945,-1.50406638203816,-0.839186328240751,-0.901307398523135,-0.479621480547101,4,5,2,3,1,0.3,1,0,50,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799521202527,-2.08040702713735,4.08282899380485,-0.541897933589132,-3.11900496338184,-1.66015630704929,4,1,2,5,3,0.3,1,0,51,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799489112532,3.56141781201791,-2.30844562791654,1.99445431278171,-8.30142627240596,-0.957060835959392,1,4,2,5,3,0.3,1,0,52,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.407997454854,-1.21499378253779,-3.26237103291,-1.89735790851195,12.8484814752615,-0.264190528770351,3,5,4,1,2,0.3,1,0,53,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.407990146502,1.85047016202991,-4.75312233580162,-9.577792307494,-57.1291296046803,2.21650326904845,2,3,4,5,1,0.3,1,0,54,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799384136151,0.591949724219927,-1.67907010117224,0.769757778397929,-13.2341548541201,-0.13958766530265,2,4,1,5,3,0.3,1,0,55,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799587131375,-1.66817152162814,1.62633570909541,-1.34172845677962,9.51381685504335,-9.66643808497334,4,2,3,1,5,0.3,1,0,56,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799293080045,-1.55996126427737,-0.647577474033263,-0.175367519866904,-2.40755629473961,-2.16864657685585,3,2,1,5,4,0.3,1,0,57,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799651211825,-3.59527691747772,2.67054816227362,0.112146027555738,2.13253160651396,-2.46377958387828,5,1,3,2,4,0.3,1,0,58,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799206330654,-6.25679599099215,-3.78953042765915,-1.13586030672142,-1.36691325785955,-0.563474348180273,5,4,2,3,1,0.3,1,0,59,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.4079961025625,-4.43376798420762,2.86129251676305,6.1631132629999,-1.7363787082803,-2.28263172173541,5,2,1,3,4,0.3,1,0,60,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40800130514984,1.80146535854453,-4.36837509385169,9.74759595921731,11.2188190968769,41.6642224515742,4,5,3,2,1,0.3,1,0,61,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799268746915,-3.44337512192439,1.87183318673532,-3.54172588706793,-4.38108279869006,-1.48709486090485,3,1,4,5,2,0.3,1,0,62,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.4079931993637,-2.33454143280439,-3.75518286918222,-2.91775662138215,-2.73692579193461,2.65624895938224,2,5,4,3,1,0.3,1,0,63,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799717896493,33.8897231670238,-2.56552816008625,-4.89971069331274,-2.00805504844209,-1.7355225229173,1,4,5,3,2,0.3,1,0,64,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799861681984,2.27727485908426,20.7056258282571,-8.34931783803141,4.28532288542128,6.4007757897938,4,1,5,3,2,0.3,1,0,65,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799968969282,-5.98102644723406,-2.42640835935398,3.07703755291303,23.603358849126,20.0956309261676,5,4,3,1,2,0.3,1,0,66,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.4079959209065,2.82322561746275,-2.312445539198,3.96320513524307,-5.83687216831541,-0.29728595215867,2,4,1,5,3,0.3,1,0,67,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799949407185,1.31691794722723,11.3894281546655,1.27774878787596,-0.598775844950938,8.3496215709989,3,1,4,5,2,0.3,1,0,68,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799707087604,12.4733177725624,1.79419061311535,-5.23905173664096,0.781046804969936,-2.02489473781934,1,2,5,3,4,0.3,1,0,69,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799497752401,-1.13179568410516,-1.7915654603161,-2.26760345362988,-0.457885939132215,0.84786539723112,3,4,5,2,1,0.3,1,0,70,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799377367575,3.33018321697729,-6.37971623251125,-8.51675395618991,1.43168757229876,-2.23321807173126,1,4,5,2,3,0.3,1,0,71,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799724049288,-1.16424295420959,1.1305982542058,-5.95553957641524,-2.83521793975109,22.9949252269663,3,2,5,4,1,0.3,1,0,72,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799555545009,-2.48944351035648,-2.49138877745844,5.62671329658921,0.12808454610599,-2.17114754932588,4,5,1,2,3,0.3,1,0,73,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799493080381,8.46151688651896,-1.91949822829548,-3.00934995428856,-1.42520091138116,-2.26119237975089,1,3,5,2,4,0.3,1,0,74,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799177807128,-17.3921958944803,1.35426958072758,1.91045062509039,1.21580764070966,-24.0570306445669,4,2,1,3,5,0.3,1,0,75,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799733738501,2.9625617091219,0.942783631422468,-2.73984168033887,3.29452434999287,-2.44628732670782,2,3,5,1,4,0.3,1,0,76,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799908926959,-3.85971538934157,8.24398953635258,-4.3018700353993,14.1936721978029,10.6314095315684,4,3,5,1,2,0.3,1,0,77,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799975287581,23.8988339480339,7.03887308499157,-1.94461893530739,9.87812420268786,-4.85642894946041,1,3,4,2,5,0.3,1,0,78,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799428510077,-0.112251438756628,-0.34625071592213,-3.14765605831601,0.364585249041224,-3.30307041243522,2,3,4,1,5,0.3,1,0,79,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799541058964,-1.93070881667584,1.36174077752897,-3.07407748859404,-0.343227737529133,-0.387147099491713,4,1,5,2,3,0.3,1,0,80,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799383201489,-2.28329398980217,-7.3619645918649,-0.150781834904877,0.580544549749427,-0.0627132254848785,4,5,3,1,2,0.3,1,0,81,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799550442765,2.41235913755551,-1.09219457632707,0.0612371399881751,-5.56280019495305,-0.495438581911244,1,4,2,5,3,0.3,1,0,82,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799453014858,-4.18915357451275,4.42988081818738,-0.884634322031761,-1.42694759536305,-1.93977107438418,5,1,2,3,4,0.3,1,0,83,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799485167894,-3.16410558254632,-1.15090590116421,-6.48098145242723,3.97674818822756,1.08985955693253,4,3,5,1,2,0.3,1,0,84,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799537421211,-0.182565446485576,-1.84823099292668,7.75233993711443,-2.8014604438837,-3.61014763374357,2,3,1,4,5,0.3,1,0,85,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799679448465,3.3663784596492,-7.37611547574387,12.3543698616258,2.20728550249924,-3.13346800648921,2,5,1,3,4,0.3,1,0,86,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799276509097,-17.5005832306718,-23.5214669762029,9.32275693234558,-10.1003730525681,4.67920917570577,4,5,1,3,2,0.3,1,0,87,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799622159836,-0.50465260102011,8.39699090505139,-2.60030383383653,-1.75597357993562,-2.52919727732321,2,1,5,3,4,0.3,1,0,88,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799408562988,-6.03716096541819,0.295631682881635,7.16199343897259,-3.8065688172301,-3.09205334542024,5,2,1,4,3,0.3,1,0,89,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799502460155,-2.31407322157333,-0.263969507704696,-1.13550519418779,-3.54588056276349,2.92379823820687,4,2,3,5,1,0.3,1,0,90,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799186275089,2.2909275150455,0.339162049911409,-10.6645473925837,-5.71218976850837,-9.07974142062692,1,2,5,3,4,0.3,1,0,91,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799390944128,1.10476900753402,-1.88993098656533,-4.09067568131493,-0.000283933286859596,-1.47852156104947,1,4,5,2,3,0.3,1,0,92,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799600227071,-1.7246751565652,10.5710263362428,-4.93412222959069,1.27446081362239,-2.27772196271828,3,1,5,2,4,0.3,1,0,93,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799535298533,-3.34816391391394,3.45780327209564,1.67060919567361,-2.90911301897985,-1.56883603958696,5,1,2,4,3,0.3,1,0,94,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799559195111,-0.114809973150124,-2.59659366767712,4.68388566016553,-2.12587383429716,-2.18414311439041,2,5,1,3,4,0.3,1,0,95,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40800039953656,43.108722468679,4.23667919304558,16.8058146424848,-3.20597945538819,-4.23987792940411,1,3,2,4,5,0.3,1,0,96,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799195446404,1.35570125316264,0.156533917550161,-0.0473879520701405,-1.92645948768775,-29.3626452761237,1,2,3,4,5,0.3,1,0,97,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799328949417,-0.0378454880330869,-13.7832929383989,-0.456575473852692,-1.7639485197763,1.37719868428854,2,5,3,4,1,0.3,1,0,98,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799682089849,-0.161990916627122,0.959352921441033,1.32313735353359,1.3105799971497,-3.84731352256317,4,3,1,2,5,0.3,1,0,99,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.40799455176635,1.62200425210455,-0.46380600021774,5.48694966056235,-2.54662680516077,-16.2047010537345,2,3,1,4,5,0.3,1,0,100,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T09:58:30.943549Z
4.58126438239924,-0.311875745966685,-2.34400887266932,-4.20186442398178,-5.74077727243837,1.52552381009999,2,3,4,5,1,0.7,1,0,1,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.5812643425266,1.15255055889084,1.40489121703065,-2.97465939699274,-4.90383457344313,-6.02536913602659,2,1,3,4,5,0.7,1,0,2,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127238558088,-8.03351560315877,-4.61556427355934,20.0759561837195,11.8014150336031,-4.0203656381299,5,4,1,2,3,0.7,1,0,3,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126720219228,-1.92772287341778,0.477189918954478,0.789883124928228,-1.07048040086335,-3.88339823608725,4,2,1,3,5,0.7,1,0,4,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126760967427,-1.37499762993574,0.396810448353719,0.880655705512529,-3.04103106378891,-2.26564685472845,3,2,1,5,4,0.7,1,0,5,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127890526162,26.7845379812801,-6.28339861343743,0.770619998054695,-0.0237415311269852,20.115263950618,1,5,3,4,2,0.7,1,0,6,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126541725066,-0.944208004736953,-1.74956146906689,-1.03168465261278,2.5027083787992,-8.64320612305985,2,4,3,1,5,0.7,1,0,7,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58128240827243,-2.73842470256305,24.4598095340379,28.1654058896945,-4.01627693915265,12.6990972417721,4,2,1,5,3,0.7,1,0,8,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127393471371,2.53534354172063,0.955714504387307,6.39217960351171,-5.79940458658431,10.6311350171505,3,4,2,5,1,0.7,1,0,9,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126463636903,0.82955180029611,-3.41110834980596,-0.387556723044306,-12.7297377220108,1.90919502369766,2,4,3,5,1,0.7,1,0,10,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.5812699790434,6.37748166807514,2.09812019633989,-5.85582244728226,2.03254837271752,-3.10683128724377,1,2,5,3,4,0.7,1,0,11,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126842823643,-0.975685615056926,0.882890502501862,-1.095502486017,1.59483009648051,-4.35915173599741,3,2,4,1,5,0.7,1,0,12,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127849120886,29.4147440020402,4.08539275046736,16.9269860262409,-1.58696140446218,-9.06235673973429,1,3,2,4,5,0.7,1,0,13,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127630888588,-1.37867601653789,18.7604657457871,-3.41260376400122,19.3617902413174,-5.1044270355468,3,2,4,1,5,0.7,1,0,14,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126687143824,-0.901630206809561,-0.0459146820642707,-2.52027868836444,-2.50410835652345,0.326915119353918,3,2,5,4,1,0.7,1,0,15,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126842806756,-2.18353981159288,-3.78429714134107,-2.43940500176096,3.36584325918372,2.71396508837616,3,5,4,1,2,0.7,1,0,16,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126973014144,-2.018531813777,2.93413613687405,3.72125096775006,-1.56513641133019,-3.82710856737666,4,2,1,3,5,0.7,1,0,17,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127529381622,20.1916683726029,-6.19040782397483,-5.49833270853171,7.36836287088252,7.38531745444383,1,5,4,3,2,0.7,1,0,18,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127344714893,-7.54296193392929,4.76320241751708,-6.51797951547849,17.2648509274322,9.50303526039877,5,3,4,1,2,0.7,1,0,19,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58125706630625,-4.58164386050256,-5.05174865403647,1.11891207284024,-27.0626102697485,-12.5018162594561,2,3,1,5,4,0.7,1,0,20,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126876917377,0.629365114239354,2.72162381884823,-2.52618294225481,-2.56378795817536,-1.82164389283007,2,1,4,5,3,0.7,1,0,21,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126576281529,-3.35695573653837,0.147852477695741,-3.22320411001285,0.059199865217693,-0.697110093595015,5,1,4,2,3,0.7,1,0,22,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126540425762,-1.23882179617961,-4.0998447806324,1.11653281941327,1.63300099110102,-7.74707839523316,3,4,2,1,5,0.7,1,0,23,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126581548336,-0.4951446045392,0.0221891719914131,-0.552379073058258,-1.90416879923603,-4.56049398977128,2,1,3,4,5,0.7,1,0,24,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126722235295,-2.35712875526395,-2.74565827884012,4.976014335893,-1.83503816395822,-1.39862003072969,4,5,1,3,2,0.7,1,0,25,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127402152385,-3.34701066912945,0.304655364364226,8.02038088056661,2.76156296767204,6.450241188022,5,4,1,3,2,0.7,1,0,26,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127210282551,10.7447749989483,-0.30275876504358,-5.00957965023907,1.56897044693047,0.67499550404529,1,4,5,2,3,0.7,1,0,27,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126583926126,-2.66828357899882,-3.26504216173317,0.0492924140044837,-0.0291787074388329,-0.777468842860111,4,5,1,2,3,0.7,1,0,28,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127588172668,-2.30767165965431,-6.43658232208414,13.3541792436249,-9.18795454915861,36.0964876284691,3,4,2,5,1,0.7,1,0,29,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126643945204,-2.57659533308277,-1.82560730570588,0.310277932316093,0.057252170050529,-2.03246226516286,5,3,1,2,4,0.7,1,0,30,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126936897188,-2.18219811234249,-2.07028424118315,-1.77172551203471,1.56521547255439,2.24164276379967,5,4,3,2,1,0.7,1,0,31,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126972415404,-0.0298244562608262,-2.60003208950271,-4.80256259626213,-3.97017247145547,15.7104283459882,2,3,5,4,1,0.7,1,0,32,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127087287634,-1.1520194122563,-3.97338360155562,2.88902349125078,-3.80206739096175,10.3895318400314,3,5,2,4,1,0.7,1,0,33,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126835618943,2.21550193667489,-0.912123830105354,-2.19820492504378,-1.76048168806509,-1.26926466456322,1,2,5,4,3,0.7,1,0,34,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126507542025,-2.55869911289114,-0.295561853910254,-0.173794369641796,2.06537353291042,-10.5419381607868,4,3,2,1,5,0.7,1,0,35,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126618900168,-12.9314892272671,0.622926005766755,-0.521302786378846,0.610620180144669,0.205553080609157,5,1,4,2,3,0.7,1,0,36,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126853117804,-2.76797353417264,2.85827983656594,-2.57347207317805,-1.75343365474815,1.62447643527379,5,1,4,3,2,0.7,1,0,37,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126546923091,1.02296710787794,0.216581368202638,-4.09944208595417,-2.86742645779106,-3.72267701040818,1,2,5,3,4,0.7,1,0,38,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.5812604890042,2.79707237270818,2.34966590108313,-3.15512771932612,-29.078213311956,-5.23949502942342,1,2,3,5,4,0.7,1,0,39,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126791400756,1.85497134880925,4.6735313744656,-2.12782898757465,-7.97107775713202,-1.49026823332107,2,1,4,5,3,0.7,1,0,40,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126663892787,-1.43767432336326,-0.527375175141293,-0.741193733035914,-2.05296546292608,-0.595573216500897,4,1,3,5,2,0.7,1,0,41,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126713093593,0.957753779855317,-3.781436016678,-2.43643563737008,-2.49141815525362,2.75810857195406,2,5,3,4,1,0.7,1,0,42,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127284291822,-5.12308430391511,-1.4154946823625,23.3206677112285,8.21905356151361,-7.71233967410369,4,3,1,2,5,0.7,1,0,43,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127160850291,8.09537647537877,-4.20093237870116,-2.98297067614851,5.57825137189546,-0.523385271890851,1,5,4,2,3,0.7,1,0,44,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58125725420487,-12.869813875161,11.0935588904321,-6.06616922331783,-6.88902134053557,-36.7627176270238,4,1,2,3,5,0.7,1,0,45,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126545509032,-1.85269234775553,-2.85985601768022,-3.20476008257754,-1.4988292743667,1.4635948110976,3,4,5,2,1,0.7,1,0,46,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126579260325,-0.210546395449605,-0.396811250805541,-0.600874541615912,-0.310174897757206,-6.67116164332078,1,3,4,2,5,0.7,1,0,47,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126750186412,-2.92054822526037,0.152013369626653,2.48184483361646,-2.35672419939078,-2.09664112137249,5,2,1,4,3,0.7,1,0,48,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126656417458,-0.0354305743610955,-1.04693360168351,-0.831046354363614,-4.07640388675967,-0.321438914113543,1,4,3,5,2,0.7,1,0,49,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126735886682,-1.0137240095928,-1.28928642712363,-1.02698145602276,-1.29242219666968,-0.914412217863487,2,4,3,5,1,0.7,1,0,50,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126765074986,-1.09904895535529,1.47519970686755,-2.01716918750893,-1.60829591776915,-1.70212820308169,2,1,5,3,4,0.7,1,0,51,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126715636828,0.162380301412115,-0.626712285267649,0.784932850302839,-2.0036905923874,-3.5720713114527,2,3,1,4,5,0.7,1,0,52,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58127209464408,-1.53969332150251,-4.79033959367691,1.47321137343929,2.15014297167405,8.70634877779882,4,5,3,2,1,0.7,1,0,53,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58125066519044,12.1023148989126,-9.40719351646329,-12.7378110414654,-16.3217756325649,-58.2786083809202,1,2,3,4,5,0.7,1,0,54,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126556610509,0.894176852501214,0.0867081167941327,0.358421448176123,-3.83763773197642,-6.15196329845166,1,3,2,4,5,0.7,1,0,55,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126851667498,-5.1217423709603,0.243665624317362,-1.28339963800999,1.64400671778085,0.911884550731512,5,3,4,1,2,0.7,1,0,56,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126406917288,-2.31083917014014,-0.0163685024500162,-1.33852764843412,-3.86146481871994,-2.55945558608448,3,1,2,5,4,0.7,1,0,57,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126973256688,-2.8707902392751,1.71321259484449,-2.05963730886385,-0.95796875739059,2.69475932916944,5,2,4,3,1,0.7,1,0,58,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126079027738,-2.71505898627532,-6.52750669503909,-6.36008525251772,-9.6456862162477,-2.18477261273554,2,4,3,5,1,0.7,1,0,59,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58126901526573,-1.90608022602375,4.97809238632822,-1.75045713531597,-3.48745058976051,0.718484390932381,4,1,3,5,2,0.7,1,0,60,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
4.58129052442832,49.1382918491539,-4.73077261378231,19.9797646693886,2.80800870331498,34.766693216378,1,5,3,4,2,0.7,1,0,61,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-13T17:50:32.865818Z
