correlation,pre_grouped,standardized,group1,group2,group3,group1_rank,group2_rank,group3_rank,test_id,model_type,grouping,No_test_obs,MAD,MDR
0.3,0,0,-1.04391459470987,0.390015252121526,-0.133934773584655,3,1,2,73,experiment1,A,100,5.61371884828551,6
0.3,0,0,-0.756430955242695,-0.866389747216041,-0.567815767633909,2,3,1,74,experiment1,A,100,5.61371884828551,6
0.3,0,0,-3.95499047156321,-0.0333224625599834,0.652612643929629,3,2,1,75,experiment1,A,100,5.61371884828551,6
0.3,0,0,-1.69961638142118,1.30440094586338,0.19432462536451,3,1,2,76,experiment1,A,100,5.61371884828551,6
0.3,0,0,5.41389898528389,0.235919261857834,1.25948391855077,1,3,2,77,experiment1,A,100,5.61371884828551,6
0.3,0,0,-0.380912356195562,2.08798333657029,1.4862254287182,3,1,2,78,experiment1,A,100,5.61371884828551,6
0.3,0,0,-1.3628365318726,-0.0955330307581653,-1.10714532504159,3,1,2,79,experiment1,A,100,5.61371884828551,6
0.3,0,0,1.14356915368986,0.907118953100011,0.654175970377729,1,2,3,80,experiment1,A,100,5.61371884828551,6
0.3,0,0,0.160460912820564,-2.71378417380214,-1.80296661911276,1,3,2,81,experiment1,A,100,5.61371884828551,6
0.3,0,0,-0.588342335634824,1.22900229928315,-0.870202176582485,2,1,3,82,experiment1,A,100,5.61371884828551,6
0.3,0,0,-0.0968061354581956,1.88236115617097,-1.04300119161507,2,1,3,83,experiment1,A,100,5.61371884828551,6
0.3,0,0,0.215822443969096,-0.141731422047311,-1.25715174994184,1,2,3,84,experiment1,A,100,5.61371884828551,6
0.3,0,0,-4.90394960204995,1.02995961409812,1.58043020091006,3,2,1,85,experiment1,A,100,5.61371884828551,6
0.3,0,0,1.16103692272414,-0.680552752968966,-0.129913675564801,1,3,2,86,experiment1,A,100,5.61371884828551,6
0.3,0,0,-3.11361954819001,-2.33376132177228,-0.984500421005077,3,2,1,87,experiment1,A,100,5.61371884828551,6
0.3,0,0,1.85870268102863,0.724869604668106,2.20593640148047,2,3,1,88,experiment1,A,100,5.61371884828551,6
0.3,0,0,-4.00865178322198,2.33798850063363,0.439208354280706,3,1,2,89,experiment1,A,100,5.61371884828551,6
0.3,0,0,-0.24827909894066,0.334802326835932,0.317417315604752,3,1,2,90,experiment1,A,100,5.61371884828551,6
0.3,0,0,-2.05440394812847,-2.22139042096418,-2.01087715181305,2,3,1,91,experiment1,A,100,5.61371884828551,6
0.3,0,0,0.462267162344435,-0.263793376781211,-1.64579759151241,1,2,3,92,experiment1,A,100,5.61371884828551,6
0.3,0,0,0.115025408554937,1.78265369792426,-1.77663675367988,2,1,3,93,experiment1,A,100,5.61371884828551,6
0.3,0,0,2.93595401529019,0.665101031186075,-0.921734015472436,1,2,3,94,experiment1,A,100,5.61371884828551,6
0.3,0,0,0.0849687272625917,1.03128509591595,-0.41533905716366,2,1,3,95,experiment1,A,100,5.61371884828551,6
0.3,0,0,1.62177965555624,2.3941855824519,-1.25576008892192,2,1,3,96,experiment1,A,100,5.61371884828551,6
0.3,0,0,-3.00416014188851,-0.431575204388757,-0.653284607827023,3,1,2,97,experiment1,A,100,5.61371884828551,6
0.3,0,0,-0.603516598435469,-2.30093511621474,0.433300293375574,2,3,1,98,experiment1,A,100,5.61371884828551,6
0.3,0,0,-2.79370586022231,2.11638887211492,1.39929238895355,3,1,2,99,experiment1,A,100,5.61371884828551,6
0.3,0,0,-1.53864005154705,2.02026886103196,-1.98890637786354,2,1,3,100,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.77619363127977,-0.652761310882463,0.257515242443045,3,2,1,1,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.38835412109177,-0.0658787083018477,-0.325461169486773,3,1,2,2,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.33157379619792,0.113714817964051,-0.456414792374082,3,1,2,3,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.21583031605502,0.430756620191907,-1.55396378078502,1,2,3,4,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.04436480045426,0.321472466209241,0.0457430078649224,3,1,2,5,experiment1,A,100,5.61371884828551,6
0.3,0,1,2.08508120458223,0.0788558870150281,-0.0158397523511294,1,2,3,6,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.905261326544648,-0.176018956051083,0.214399378462331,1,3,2,7,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.137327456895456,2.43211347190345,-0.558183797553385,2,1,3,8,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.152358994287822,0.375861372797206,-0.53706068196322,2,1,3,9,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.298540983040611,-1.46712316841365,-0.147123667003874,2,3,1,10,experiment1,A,100,5.61371884828551,6
0.3,0,1,2.03832465939109,-0.161138827910989,2.0501862491006,1,3,2,11,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.533980944391794,0.197427718634396,-0.682009730729951,1,2,3,12,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.617798757798193,0.239117524426301,0.516620595692435,3,2,1,13,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.16449110578136,0.897563379075951,0.265350072706017,1,2,3,14,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.0680400328139605,0.126643350588816,1.28742898817338,3,2,1,15,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.44561436534337,-1.13677461072973,0.321620598292251,1,3,2,16,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.197702925009647,-0.124343713349214,1.15444672377684,3,2,1,17,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.28551877727888,-0.439296703375159,1.15858083887927,1,3,2,18,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.3716826150085,0.684212639181192,1.31706553278645,1,3,2,19,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.93003711457339,-1.2133484651887,-0.915222731366996,3,2,1,20,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.636621339735566,0.861835167581508,0.00534847260200635,2,1,3,21,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.65107300705427,0.206375363376156,-0.794105985690409,1,2,3,22,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.48649378010931,-0.885861855209554,-1.35231468688357,1,2,3,23,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.52662000988933,-0.487005786789643,1.25760209768813,3,2,1,24,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.548061202213416,-0.977715219470948,-1.17780217073038,1,2,3,25,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.292640403197777,0.26683595750717,1.34018224859745,3,2,1,26,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.103002698594443,0.653038499377654,0.484776497621956,3,1,2,27,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.28586406281333,-1.29599658216327,0.669289343548171,3,2,1,28,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.803539815887462,-0.10633438676589,0.817932402799219,1,3,2,29,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.55375080235863,-0.859942851056636,-0.118618317033726,3,2,1,30,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.221911213624761,0.519830797610099,-0.172637139006125,2,1,3,31,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.921613083785549,-0.282419912808131,-0.597251949505253,1,2,3,32,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.272172802667231,-0.766902896651939,1.41077569433234,2,3,1,33,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.54038873101747,-0.450639307895197,1.38306491749725,1,3,2,34,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.520100690060933,0.188966464663216,-0.922814716177011,2,1,3,35,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.0460230751008352,1.40953307518537,-2.12502983994426,2,1,3,36,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.720271107053043,1.51442977448109,0.0600728437834965,2,1,3,37,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.189024913856786,-0.246258276826633,1.50246473610057,2,3,1,38,experiment1,A,100,5.61371884828551,6
0.3,0,1,-2.12393334936126,-0.420253099036392,0.399091860433549,3,2,1,39,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.03398208809424,0.491263762021824,1.64544883937414,3,2,1,40,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.361337840323541,-0.148674289223805,-1.15096736249924,2,1,3,41,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.508363334072746,-0.892995747007426,0.335517376854585,1,3,2,42,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.164502127975908,0.535045197577333,-0.199364257046105,2,1,3,43,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.270450959331663,-0.64294064886326,0.0943925019699587,2,3,1,44,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.41587851585149,1.16171119046202,-0.31590935672828,3,1,2,45,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.690132550676817,-0.500522711686044,-0.486695118246768,3,1,2,46,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.14193086269779,0.339933285269249,-1.6731713462097,1,2,3,47,experiment1,A,100,5.61371884828551,6
0.3,0,1,-2.13410414534674,1.06099494770018,-1.329842312178,3,1,2,48,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.50121139089712,-0.799242529017888,0.0282308082932849,3,2,1,49,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.809914013609119,-0.487971431556326,-0.384502994363037,1,2,3,50,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.138271269106894,0.474670066235323,1.05566014253889,3,2,1,51,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.747483705784206,-0.00120577557600177,-0.464145841370757,3,1,2,52,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.49276248918271,0.580596190351917,0.514616632150299,1,2,3,53,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.62204459392402,-1.68437752511321,-0.679009856059902,1,3,2,54,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.842417861272955,-0.310193233833839,0.131084904018938,1,3,2,55,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.036037562408767,1.70637999071271,-0.814609417588357,2,1,3,56,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.676166909100604,-0.494799168851501,-1.62002480769795,2,1,3,57,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.513900202335136,1.65410753788786,-1.06578519419316,2,1,3,58,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.364820355577365,-1.97515347163667,-0.741821859532341,1,3,2,59,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.973818241267258,1.28068977368785,-0.16040944284484,3,1,2,60,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.68568602217378,-0.0313100253265768,0.561450408107928,1,3,2,61,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.0454303506565358,-0.998886670035704,0.361004574642429,2,3,1,62,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.446989038530087,-1.5301398146552,0.0277221134472608,1,3,2,63,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.3350531197428,-1.1927577756709,0.639611282601044,1,3,2,64,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.844252710945752,1.00768874081548,0.0720136648926871,2,1,3,65,experiment1,A,100,5.61371884828551,6
0.3,0,1,2.24693975579852,-0.285546728380781,1.1128179423589,1,3,2,66,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.411463275088542,-0.0912335876152373,-0.258981864564432,1,2,3,67,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.62949735641905,1.12668663412731,0.158276536157455,1,2,3,68,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.31611928520002,-0.897590892008803,0.701614419343596,1,3,2,69,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.826768265494179,-0.619973507097646,0.777598065424442,1,3,2,70,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.745883143115727,-1.26050695338923,-0.501608272100257,2,3,1,71,experiment1,A,100,5.61371884828551,6
0.3,0,1,2.39224317018322,-0.872271192162446,-0.612363823790818,1,3,2,72,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.639264790486693,0.195795944963121,0.0576268126941866,3,1,2,73,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.452649192451433,-0.619780102287538,-0.22402038410179,2,3,1,74,experiment1,A,100,5.61371884828551,6
0.3,0,1,-2.52894507522178,-0.0790072436377771,0.568202012641446,3,2,1,75,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.06490355478894,0.789355402429246,0.270711369989797,3,1,2,76,experiment1,A,100,5.61371884828551,6
0.3,0,1,3.55272591014714,0.0957668948537214,0.96214319849031,1,3,2,77,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.20888704979724,1.29800590067218,1.10932897434085,3,1,2,78,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.846288077587466,-0.119390280425311,-0.574117899495251,3,1,2,79,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.780706755221533,0.531465886331612,0.569216822042694,1,2,3,80,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.142537109661004,-1.81898787760074,-1.02579962705174,1,3,2,81,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.343537041481096,0.740411526705751,-0.420309886517516,2,1,3,82,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.0244638513616457,1.16452941402531,-0.532479718477265,2,1,3,83,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.178474199029217,-0.149379258005635,-0.67149227093348,1,2,3,84,experiment1,A,100,5.61371884828551,6
0.3,0,1,-3.14494734921214,0.611206018527298,1.17048055824643,3,2,1,85,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.792045689745653,-0.499146865965744,0.0602370468387257,1,3,2,86,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.98278203677625,-1.57230186816362,-0.494504839930641,3,2,1,87,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.24492472298741,0.413161515299604,1.5765183206407,2,3,1,88,experiment1,A,100,5.61371884828551,6
0.3,0,1,-2.56377849316903,1.46029292086593,0.429673889058708,3,1,2,89,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.122790203841544,0.159955320813016,0.350615103104929,3,1,2,90,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.29520846556323,-1.49935802031568,-1.16076156251911,2,3,1,91,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.338450010478817,-0.228613904965851,-0.923775761858507,1,2,3,92,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.11304334849853,1.09980584581193,-1.00870799848793,2,1,3,93,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.94420591460617,0.374363661951371,-0.45376098985727,1,2,3,94,experiment1,A,100,5.61371884828551,6
0.3,0,1,0.0935325145438669,0.61206643473247,-0.12504246465012,2,1,3,95,experiment1,A,100,5.61371884828551,6
0.3,0,1,1.09112977253806,1.49677239514415,-0.670588895513661,2,1,3,96,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.91172814096014,-0.33752690661166,-0.279501171654014,3,1,2,97,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.353387181588321,-1.55099323998324,0.425838761880398,2,3,1,98,experiment1,A,100,5.61371884828551,6
0.3,0,1,-1.77511496984191,1.31644491867333,1.05289772407989,3,1,2,99,experiment1,A,100,5.61371884828551,6
0.3,0,1,-0.960408237682689,1.25405008679821,-1.14649957137595,2,1,3,100,experiment1,A,100,5.61371884828551,6
0.7,1,0,-1.28266610057134,-0.80888877025831,-0.332169986149392,3,2,1,1,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.412188789427625,-1.41192254477143,-0.470449641633813,1,3,2,2,experiment1,A,100,15.2336904061266,20
0.7,1,0,2.8571475276248,2.26184628524283,-0.22537745775516,1,2,3,3,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.169365059735728,-0.900629359458337,-0.894860927555497,1,3,2,4,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.29631092651381,-0.953636191616658,-0.949387956949716,1,3,2,5,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.88275409745455,0.838252868748451,3.17030693295902,2,3,1,6,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.44000900378915,-1.13738458363586,-1.47977772619695,1,2,3,7,experiment1,A,100,15.2336904061266,20
0.7,1,0,2.28375866704727,2.3938692823732,1.74951259997816,2,1,3,8,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.176828311154142,1.93021806040266,2.13909482725944,3,2,1,9,experiment1,A,100,15.2336904061266,20
0.7,1,0,-2.7260238506651,-1.16909587601497,-0.572068797718267,3,2,1,10,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.67236766035799,1.35194099737943,1.78500364424729,3,2,1,11,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.38211158921679,-0.068149564207612,0.941899991285574,1,3,2,12,experiment1,A,100,15.2336904061266,20
0.7,1,0,3.12785070557553,1.68686060006277,2.48640500793813,1,3,2,13,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.900198448431803,2.20209913215535,1.28708109346852,3,1,2,14,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.46543070650856,-0.554374533605808,-1.49773461251256,2,1,3,15,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.610850227954899,0.0526570381405143,0.103703454777338,3,2,1,16,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.836758382699632,1.08803494703599,-1.22025248977744,2,1,3,17,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.776840170727966,1.19498102501348,1.93377624550717,3,2,1,18,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.289628088064702,2.15130019093081,-0.15186778600301,3,1,2,19,experiment1,A,100,15.2336904061266,20
0.7,1,0,-2.5160489295999,-1.50754155955081,-1.72384885736642,3,1,2,20,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.960963599485263,0.52115952300901,0.980695602644815,3,2,1,21,experiment1,A,100,15.2336904061266,20
0.7,1,0,-2.09980496214768,-0.382455029733497,-0.820427135535223,3,1,2,22,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.851131222785992,-0.667615811560244,-0.328624835262437,1,3,2,23,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.855247818824707,-1.21353963792344,-2.092639863346,1,2,3,24,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.388369265731353,-0.305893235802169,-0.504145238537927,1,2,3,25,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.14696327149999,2.26403863290686,-0.301454014252894,2,1,3,26,experiment1,A,100,15.2336904061266,20
0.7,1,0,2.11147549796068,0.248862548885408,2.11584319146388,2,3,1,27,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.238682340237927,-0.475148391153353,-1.90393745655841,1,2,3,28,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.354725679506164,1.44327944373692,0.356884659766227,3,1,2,29,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.581217680381148,0.334168457259703,-1.60639633766998,1,2,3,30,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.18990031459473,0.77713890866247,1.06634489648891,1,3,2,31,experiment1,A,100,15.2336904061266,20
0.7,1,0,-3.29575669755141,0.936628839749688,1.88499220700856,3,2,1,32,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.107148979259241,0.569315604508341,-0.810800629578944,2,1,3,33,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.760890817130732,-0.451049403954735,-0.0407459614408386,3,2,1,34,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.997947322460657,-0.674731619717873,-0.300314086228773,1,3,2,35,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.27625514797181,0.476604595433911,-1.29268460720757,2,1,3,36,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.998883312634285,0.378156029791102,-0.359781784828297,3,1,2,37,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.518941594120004,-2.94605255805743,-1.47521576888953,1,3,2,38,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.69907227975638,-1.59444459274202,-1.40414150913214,3,2,1,39,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.443752071253241,-0.325766215935964,-0.11083581906574,3,2,1,40,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.70012090281446,0.0227324678684405,0.288473278115452,3,2,1,41,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.19076121172637,-1.35233434242539,0.820643186832198,2,3,1,42,experiment1,A,100,15.2336904061266,20
0.7,1,0,2.74659885728966,1.45874182704816,0.0118730311821635,1,2,3,43,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.03732965287892,1.51793718240161,2.08021963756831,3,2,1,44,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.911232542087622,-1.92944185013751,-3.03414745657672,1,2,3,45,experiment1,A,100,15.2336904061266,20
0.7,1,0,-2.15610856694961,-0.0424851480473195,-0.167183196047945,3,1,2,46,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.529193845065338,-2.27010220345448,0.34501895248546,1,3,2,47,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.3648493291705,-0.0914333500549436,-1.56182844215337,1,2,3,48,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.28499041913011,0.0851220162459013,0.0399715983573231,3,1,2,49,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.3983201907206,0.0891340867124705,0.508633373249106,3,2,1,50,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.380349344545279,-0.420893348892996,-0.371567472877821,1,3,2,51,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.28448448151183,-0.886568412604326,-0.284737477391824,1,3,2,52,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.351078534762039,1.13033046418983,0.506083533070687,3,1,2,53,experiment1,A,100,15.2336904061266,20
0.7,1,0,-2.0089730918985,-4.91320260550181,-1.60201401126364,2,3,1,54,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.109647167395017,-2.41187239977908,-0.912608377162892,1,3,2,55,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.712058815119979,0.258092030824889,-1.40552512216811,1,2,3,56,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.123089153992963,-2.80321049937903,-0.456872082571353,1,3,2,57,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.179424563060407,1.00136653540092,1.34123113497677,3,2,1,58,experiment1,A,100,15.2336904061266,20
0.7,1,0,-2.7218201416731,-1.93934628622018,-0.778404406335469,3,2,1,59,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.0783284564482097,0.912973751871457,0.796256375085939,3,1,2,60,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.17197855834749,2.43109532616143,3.37567984673345,3,2,1,61,experiment1,A,100,15.2336904061266,20
0.7,1,0,-2.25418901873049,-1.58198019750829,-1.96848291378908,3,1,2,62,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.56071630149414,-2.20604910850909,-0.721046773513164,2,3,1,63,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.50061587768156,1.10271800831147,0.701289177431899,1,2,3,64,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.68083762894008,2.00471519273967,3.00806752830999,3,2,1,65,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.0574410864345,2.83325883908116,3.39538497347166,3,2,1,66,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.08107106672737,-0.35445213801291,1.67388472106826,2,3,1,67,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.76943982878635,1.39515524606114,3.01887878919008,2,3,1,68,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.91905275482898,0.885090515470997,-0.331917119773828,1,2,3,69,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.341546405425545,-0.560312453414562,-0.286229588676817,2,3,1,70,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.794720969800022,-0.886964230372947,-1.14495439013255,1,2,3,71,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.643398169371862,0.754837415687133,4.5119885445713,3,2,1,72,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.177529202499534,0.0308027133993109,-0.937309562335244,1,2,3,73,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.75658022703315,-0.561546721151919,-0.689079699136835,1,2,3,74,experiment1,A,100,15.2336904061266,20
0.7,1,0,-2.31688771193253,-0.717308217428491,-4.10683669899457,2,1,3,75,experiment1,A,100,15.2336904061266,20
0.7,1,0,2.60004089926519,1.37471758795254,0.649334877828884,1,2,3,76,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.183737086665582,0.919128858536256,2.3425736448606,3,2,1,77,experiment1,A,100,15.2336904061266,20
0.7,1,0,2.9808171262699,3.17892329538047,0.734924108463262,2,1,3,78,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.0299890669016941,-0.138878503191295,-0.915614370840781,1,2,3,79,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.257619624085606,-0.604991391724668,-0.26339128552777,1,3,2,80,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.93871019811548,-0.954803489431162,0.103204486600897,3,2,1,81,experiment1,A,100,15.2336904061266,20
0.7,1,0,2.0512060030746,-0.900095902354944,0.573049085871579,1,3,2,82,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.756284936061127,-0.593558025515576,-0.0290859111273433,3,2,1,83,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.580993173666776,0.0942334689706368,1.94948969169725,3,2,1,84,experiment1,A,100,15.2336904061266,20
0.7,1,0,2.5864827426196,0.293492091165476,-1.49126242308026,1,2,3,85,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.457427906978055,0.604978167125061,-0.166849373756579,2,1,3,86,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.916268333600305,-2.81646335056443,0.458368596676853,2,3,1,87,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.0819978695070078,0.44205592661828,-1.02153950125056,2,1,3,88,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.58695160340905,0.399834381793755,-1.22350150055699,2,1,3,89,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.556411759501668,-0.290845329235654,0.726687187923947,3,2,1,90,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.37606264918458,-1.17403152535207,-1.49019513878864,2,1,3,91,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.164710797683736,-1.21533688613715,-0.619253038021328,1,3,2,92,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.206363612028415,1.45963549208648,1.63048431293494,3,2,1,93,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.7632791168787,-0.854061378554906,0.109003028244546,3,2,1,94,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.877656559285564,-0.708465761187883,-0.867806916654915,1,2,3,95,experiment1,A,100,15.2336904061266,20
0.7,1,0,2.90369743096601,2.08567158302629,1.71336312912714,1,2,3,96,experiment1,A,100,15.2336904061266,20
0.7,1,0,-1.71844281871829,-0.120515181140467,-2.99316592506058,2,1,3,97,experiment1,A,100,15.2336904061266,20
0.7,1,0,-0.976089118246263,-1.39263438965974,-0.953895781249443,2,3,1,98,experiment1,A,100,15.2336904061266,20
0.7,1,0,1.64950987169794,2.36852180465336,-0.185860964529362,2,1,3,99,experiment1,A,100,15.2336904061266,20
0.7,1,0,0.963171891941405,-0.173016626727126,-0.881278662242566,1,2,3,100,experiment1,A,100,15.2336904061266,20
0.7,1,1,-0.912241819672007,-0.561750369336597,-0.246804327775003,3,2,1,1,experiment1,A,100,15.2336904061266,20
