none,group1,group2,group3,group1_rank,group2_rank,group3_rank,correlation,pre_grouped,test_id,model_type,grouping,No_test_obs,response,joint_prob
16.6475999830424,1.34502983190533,3.34502983157504,-0.33765966008914,2,1,3,0.9,1,82,experiment_lm1,A,100,20,4.62668036668967e-06
16.6475999830424,2.3450298316827,-0.654970167957188,0.662340339665462,1,3,2,0.9,1,83,experiment_lm1,A,100,22,1.45809238964393e-05
16.6475999830424,3.34502983124869,1.34502983189586,-1.33765965975363,1,2,3,0.9,1,84,experiment_lm1,A,100,23,4.61407125091508e-06
16.6475999830424,2.34502983161236,1.34502983183786,-0.337659660059132,1,2,3,0.9,1,85,experiment_lm1,A,100,21,4.61407125091508e-06
16.6475999830424,3.34502983147938,-1.6549701677974,0.662340339709052,1,3,2,0.9,1,86,experiment_lm1,A,100,20,9.92711517871451e-06
16.6475999830424,3.34502983156902,-0.654970167900536,0.662340339722373,1,3,2,0.9,1,87,experiment_lm1,A,100,18,9.95424352974966e-06
16.6475999830424,3.3450298325167,4.34502983158237,2.66234033929209,2,1,3,0.9,1,88,experiment_lm1,A,100,18,1.00637740490627e-07
16.6475999830424,4.34502983170492,-0.654970167844729,1.66234033953064,1,3,2,0.9,1,89,experiment_lm1,A,100,20,1.46409329194354e-06
16.6475999830424,2.34502983202215,0.345029831938556,1.66234033943028,1,3,2,0.9,1,90,experiment_lm1,A,100,20,4.62668036668967e-06
16.6475999830424,2.34502983152269,0.345029831940797,-0.337659660072441,1,2,3,0.9,1,91,experiment_lm1,A,100,25,9.92711517871451e-06
16.6475999830424,2.34502983161233,1.34502983183786,-0.337659660059136,1,2,3,0.9,1,92,experiment_lm1,A,100,21,6.77713721974296e-06
16.6475999830424,4.34502983138471,1.3450298319516,-0.337659659945427,1,2,3,0.9,1,93,experiment_lm1,A,100,19,2.1504568530533e-06
16.6475999830424,4.34502983138472,1.34502983195159,-0.337659659945347,1,2,3,0.9,1,94,experiment_lm1,A,100,20,2.1504568530533e-06
16.6475999830424,3.3450298321582,0.345029831994331,2.66234033923854,1,3,2,0.9,1,95,experiment_lm1,A,100,21,6.80502909999385e-07
