correlation,pre_grouped,standardized,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,test_id,model_type,grouping,No_test_obs,MAD,MDR
0.3,0,1,-0.288561754157709,-0.850324330866521,-0.74821023207793,-0.122131632525205,1.09041572813748,3,4,5,2,1,24,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.440382237874969,0.0409320229243838,1.38641605038634,-0.0658320095831412,-1.02121713783349,4,2,1,3,5,25,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.265336092037019,0.056907906805535,-1.17423850222773,0.120518676384692,1.05875679901708,4,3,5,2,1,26,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.692962444295213,-0.157606418368231,0.850980985851276,-0.19233312470708,0.446471041438111,2,5,1,4,3,27,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.369531144634091,-0.600222459986318,-0.850139091906399,-0.279201563469104,0.678440001123709,3,4,5,2,1,28,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.41586906727978,0.530877050827985,-2.11319554679109,0.510169654524619,0.627060207715063,4,3,5,1,2,29,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.943750123419698,-0.327344584254933,0.331663991301569,-0.444984373195947,-0.0740872845541967,5,3,1,4,2,30,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.269033288371123,-0.267679582110111,0.221929986205763,0.644889224951118,-0.117626089760193,2,5,3,1,4,31,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.488703654781871,0.0706203693690233,-3.19243713286738,-0.516687781981113,-0.520782002064723,1,2,5,3,4,32,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.26008083490138,0.228241423034716,-0.130486129907531,-0.169743042330889,1.18361452068867,2,3,5,4,1,33,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.227639067873289,1.10548167442537,0.37741526542683,-0.405773502044578,1.21770756891303,4,2,3,5,1,34,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.563535900838035,0.128461452302642,-1.64761232106792,-0.0257113551523443,-0.860312607974447,3,1,5,2,4,35,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.228963476873242,0.435994522418991,1.49799509048358,0.903877854627134,-1.8873101773471,4,3,1,2,5,36,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.37510197082012,0.424593712413039,1.04440340403043,1.47773534788408,0.0892956124922512,4,3,2,1,5,37,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.237069675561988,0.0662001794261977,-3.69616709279569,0.0502966116356195,1.26408768310851,2,4,5,3,1,38,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.0593065633998251,-3.17775719484409,0.817541915218231,-0.36365308295887,0.25995773594887,3,5,1,4,2,39,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.423148591138974,-1.56343198538003,0.375571695343224,0.000310002433427237,1.42673783296533,2,5,3,4,1,40,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.177727028934059,-0.390147190924807,0.425964364703234,-0.436581863684903,-0.986445371830983,2,3,1,4,5,41,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.331503979727284,-0.0649855423183338,0.346841900250325,-1.23675743877881,0.322940022497885,1,4,2,5,3,42,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-1.40345565995046,0.830489948207323,0.262002324346229,0.533943181957226,-0.138505298581271,5,1,3,2,4,43,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.145172356269769,-0.0622240110707607,-0.593732452765955,-0.743244392703444,0.0584150906255361,1,3,4,5,2,44,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.396239979734986,-1.07575763725932,2.652332596788,0.0690239606510214,-0.481970669822509,3,5,1,2,4,45,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.239957283518713,-0.974397565044517,0.652824327519026,-0.374450071386847,-0.409056553790664,2,5,1,3,4,46,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.0928317833911012,1.47302213538454,-1.00743084044862,0.212208779993296,-1.64036015659486,3,1,4,2,5,47,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.542763211832977,-0.8249963158866,-0.66881290244471,1.01940176005671,-1.09892766213002,2,4,3,1,5,48,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.12445709437302,-1.50130029334138,-0.570215709324656,-0.42723893063653,0.0838315435419504,1,5,4,3,2,49,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.13027264832164,0.758970825189586,0.340778393787656,-0.516502623260746,-0.311993980503004,3,1,2,5,4,50,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.328606691873608,-0.27183248859703,-0.961508847450401,0.628154781071597,0.961734782985602,3,4,5,2,1,51,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.527801082277806,-0.138594289302393,0.0856571941861913,-0.125715140859437,-0.370322672333919,5,3,1,2,4,52,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.079681091426801,1.77952291003385,-1.35472831856139,-0.247162297090753,0.366816257320018,3,1,5,4,2,53,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.0373984335392558,2.18910711338686,-5.15266841442729,-0.328865937865997,-0.978467213443683,2,1,5,3,4,54,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.0825766993589723,1.13792630051949,-0.360418867391543,-0.0146563254359043,0.0387409397149024,4,1,5,2,3,55,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.0874402072001097,0.316862842574396,0.763987895235617,1.76307564376942,-0.700681900155462,4,3,2,1,5,56,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.303216155631394,-0.316780765430759,-4.28935605485949,0.516522807168658,-1.69112552790327,2,3,5,1,4,57,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.24907196983984,0.450968429618559,0.669637135448022,0.70409794219629,-0.881008224579309,4,3,2,1,5,58,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.172675774935272,-0.479981716260795,-2.47146149974872,-0.898602149020428,-0.713085849630797,1,2,5,4,3,59,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.367744010172526,-1.26533958069999,0.679812243357629,1.05324642913445,-0.106313177129437,3,5,2,1,4,60,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.412164320249882,0.714594572405802,-4.30526084448863,-0.423881708598482,0.336251360931325,2,1,5,4,3,61,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.183588601642422,0.391857881413247,-0.782986934358358,-0.531692271709678,0.321062279461446,3,1,5,4,2,62,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.153387086717319,0.488800309340554,0.403911964615298,-0.480611707780346,0.0382152640406598,3,1,2,5,4,63,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.693249472735152,1.12767996105621,0.227530491502467,-1.08992058116366,0.558734117409333,4,1,3,5,2,64,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.513511761992706,0.528428651615575,3.55275892217097,-0.521064304373896,0.0289000454392005,3,2,1,5,4,65,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.606960055383418,1.68125457370998,0.175356235076743,-0.997828392361965,0.751546925428977,3,1,4,5,2,66,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.688973810182875,0.471365156407,-0.267629559246839,0.0750630463075452,-0.251727405346246,1,2,5,3,4,67,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.797597049782509,0.779085535115494,0.864187455793483,1.37007261245041,0.135072267510123,2,3,4,1,5,68,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.443725698534228,0.615704702370964,0.446044641535116,-0.694883880659491,0.582813342965009,4,1,3,5,2,69,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.060322508301678,0.897612145007942,0.0723729868758011,-0.334829566286728,0.719100550566574,3,1,4,5,2,70,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.754612843424548,0.0498350967755394,-0.660619118418515,-0.68149281847892,-0.414643762064168,5,1,4,3,2,71,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,1.07955144980376,1.51070026813576,1.0242249254963,-1.01491551304972,-0.528174142756607,2,1,3,5,4,72,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.0694366225501169,-0.396482744867968,0.191583710519145,0.699128712480003,0.0863260430299122,3,5,2,1,4,73,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.767492186780449,0.320690582170704,-0.405719542136769,-0.243071530260858,-0.183152096591681,5,1,4,2,3,74,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.409174840111052,-2.19644750502085,0.088750966234124,-0.157642944042473,0.533556249045942,2,5,3,4,1,75,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.0473245030814903,-0.47132409578326,0.649433603541629,0.487941764412095,0.254897132593376,4,5,1,2,3,76,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.506566624144358,1.65350116114444,0.556370675848043,0.489772589049102,0.78994916171454,4,1,5,3,2,77,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.748326884029032,0.331652785097093,0.0935450012817175,0.671660275486967,0.82671714955117,5,3,4,2,1,78,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.257090727703902,-0.242419666484281,0.523191228734508,-0.274843585279127,-0.486794382126436,4,3,1,2,5,79,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.157959670698094,0.641081882582061,0.753722862892685,-0.290820837648426,0.525062599418004,4,2,1,5,3,80,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.20248435406862,0.103897752824032,0.792028191554553,-0.573388962455331,-0.881349363341162,2,3,1,4,5,81,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.0330585460599169,-0.0663371430656299,0.633067775892574,0.348660678372789,-0.377915703421811,3,4,1,2,5,82,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.275699468652412,-0.285973734084942,1.63218476244538,0.539053390890048,-0.467879287110452,3,4,1,2,5,83,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.404007394032883,-0.140293723552815,0.297341712703407,-0.595543787195563,-0.554000061950731,1,3,2,4,5,84,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.221156045560817,-2.8671525148578,0.111550562928237,1.56231638432099,1.05221032369946,4,5,3,1,2,85,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.202206313268911,1.13683874959796,1.70071026094543,0.497215462250636,0.112190570398513,5,2,1,3,4,86,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.630285707731393,-3.60875493042038,2.24584320815275,-0.0469533607019099,-0.587241510298533,2,5,1,3,4,87,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.00280561770966388,0.989294467750514,0.155777324553485,0.16330526746023,1.42944483690627,5,2,4,3,1,88,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.0506613561250769,-3.51531582998111,1.51591231696129,0.774944379369027,0.389751084390523,4,5,1,2,3,89,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.217195588109939,-0.235401595245753,1.17321193270777,-0.407852661731552,0.356120932173996,3,4,1,5,2,90,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.510675325396526,-0.195988429378413,-1.08640404220707,-0.593710102141714,-1.10995296406736,2,1,4,3,5,91,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.330640278659656,0.81481487750266,0.245698748299738,-0.656591254537558,-0.820487273048813,3,1,2,4,5,92,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.164869245490678,0.143002600353005,4.05836869697946,-0.193023059416621,-0.849417157183613,2,3,1,4,5,93,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,0.363407474278842,1.05493839966589,0.268310068677546,0.0556099800063293,-0.389844432965818,2,1,3,4,5,94,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.165672808559127,0.414406176698047,-0.0960225568175123,0.689512048082274,-0.0689701968355367,4,2,5,1,3,95,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.610486119027952,0.472933202115464,-3.2471814940802,1.09931459324608,-0.431527817758727,4,2,5,1,3,96,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.634942359012525,-1.29038142783975,0.915637656934506,-0.937294689058793,-0.267629275771108,3,5,1,4,2,97,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.18887004897214,0.0440767821960509,0.539949359052798,-0.358375520191924,0.409155546437562,4,3,1,5,2,98,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.316532958639655,-1.31394246194852,0.776434869863559,0.997316153496183,0.929711634784476,4,5,3,1,2,99,experiment2,B,100,5.07408735213168,12.4
0.3,0,1,-0.366290069789978,-0.605717581462544,-0.775208921873348,2.00900756496751,-1.13368755134216,2,3,4,1,5,100,experiment2,B,100,5.07408735213168,12.4
0.7,1,0,-0.390693243290811,-0.637182682823286,0.0463804952976351,-0.677014633569023,-0.0673041685733777,3,4,1,5,2,1,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.0875872487231685,-0.230856546791383,-0.911422162916877,-0.86662650869894,0.000547924205934525,2,3,5,4,1,2,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.356432306795658,2.38848690757422,1.673056283842,3.07895028623943,0.0600760628550405,4,2,3,1,5,3,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.262020148825413,0.300373019365419,-1.15820364272053,-0.394334046266994,-0.716367860618444,2,1,5,3,4,4,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.798377611501968,1.12939607517691,-0.34368653696739,-0.643664439285892,-0.738899573487212,2,1,3,4,5,5,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.56263146883017,0.502326780183562,0.112397775406924,0.777564546198511,1.78560726013632,3,4,5,2,1,6,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.490267004416924,1.46051390572309,0.923379091147988,-0.587752621847148,-1.08279566376496,3,1,2,4,5,7,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,1.46810899975404,0.778907765120283,2.38263823089404,3.2246543566662,0.654548305662293,3,4,2,1,5,8,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.949832851233265,0.183694320843947,2.43144535856534,2.20586330182206,1.52855193559821,4,5,1,2,3,9,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.376892952348327,-3.02748703583795,-1.6803936892126,-1.03653553265391,-0.215288037366489,2,5,4,3,1,10,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.196118541153684,-1.43069974247506,-0.726622116361531,-0.646107323675356,1.56434221529507,2,5,4,3,1,11,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.122076819773209,1.80445926072784,0.899243803812053,-0.817211236398274,1.04129812603584,4,1,3,5,2,12,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,1.16591266910354,1.16141193514466,4.28365553475531,-0.0957464496706506,1.50959756041179,3,4,1,5,2,13,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.197324316330636,0.997664218249619,1.99484033065654,0.883180220529269,0.545753606224924,5,2,1,3,4,14,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.0414496985059034,-1.0943210601549,0.517569331044378,-0.417006696913368,-1.28050371131294,2,4,1,3,5,15,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-1.14543398929116,0.459287050886482,0.397623669809974,0.901326864947935,0.266692522598877,5,2,3,1,4,16,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.502895798371212,1.04793788502546,2.20340273200898,0.195429371232895,-1.18479031531276,3,2,1,4,5,17,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.146260797119234,0.605477008602459,0.0911411291011329,0.289822639287301,0.935931368880289,4,2,5,3,1,18,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.595974089200402,0.252905693260382,-1.8310597811873,1.91776278061464,-0.258442909701871,4,2,5,1,3,19,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.940053810506961,-3.90949038012531,-5.56164966295184,-1.47060087299814,-1.48683210088377,1,4,5,2,3,20,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.697819574877105,-1.19787297538837,1.15894720556358,0.00595752945068304,0.799058141565466,3,5,1,4,2,21,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.530858309308716,-2.19018007879534,-0.435190449219647,-0.238501620508768,-0.402826090734683,4,5,3,1,2,22,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.43843761244795,1.98394801410481,-2.22980227084259,-0.219942118940478,0.0586405367490723,4,1,5,3,2,23,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.00686637135788681,1.61848180231927,0.786682842993904,-0.904070548757624,-1.95953884336224,3,1,2,4,5,24,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.0871509843106382,0.903887103395758,-1.74732226922591,0.345985497184203,-0.294960280615336,3,1,5,2,4,25,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.546665208285195,0.745301275570096,1.1465314981335,2.06409821546639,-0.490170863568107,4,3,2,1,5,26,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.560498346722909,0.785656044503085,0.527587382600559,-0.388383925649874,1.63457210145517,3,2,4,5,1,27,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.725580128141459,1.40168061203066,-0.384260731681292,-0.397730468517766,-1.86935201110092,4,1,2,3,5,28,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.730251680568308,-0.0719484950813479,0.676550796275756,1.96507940961182,0.024148351766038,2,5,3,1,4,29,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.423363132078853,1.44212894917551,-1.0882023893284,0.183557198789892,-1.3280381391939,3,1,4,2,5,30,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.266642156611752,0.888902332708189,0.347255347751973,1.1839865911142,1.13286008850574,5,3,4,1,2,31,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.035024444961887,-2.08187763378388,0.630623181219837,1.58451274450619,1.44849828281667,4,5,3,1,2,32,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.147684880099435,0.314826291610716,0.569706269361482,0.248984905074665,-0.8698354853083,4,2,1,3,5,33,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.0602097686446236,-0.435165596208738,-0.0117956352643807,-0.768041155303976,-0.0265445299599536,1,4,2,5,3,34,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.297251920654299,1.86557889441047,0.0945932191231673,-0.729191628737372,-0.00119686189751211,4,1,2,5,3,35,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.131033360402356,-1.21189999426773,-1.47883900973384,0.983171377046212,-0.984007675663667,2,4,5,1,3,36,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.414798473417947,-1.03131251265037,0.0718450714078667,0.67364180976119,-0.236227175588714,2,5,3,1,4,37,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.0263153248583209,1.5951145193379,1.35624857454052,-0.97668621568843,-1.24971618958871,3,1,2,4,5,38,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.240522994388913,-2.4599729213851,-0.0797233146533529,-1.14649855580799,-1.13908755503976,2,5,1,4,3,39,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,1.10249089485482,-0.748197309250043,2.36002468348676,-1.11031237211388,0.0615252499545972,2,4,1,5,3,40,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.0488627185483469,-1.67292605473234,-1.29044203246862,0.223529953815507,0.568625070987182,3,5,4,2,1,41,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.0930107813512339,-0.583448652436768,0.378095286605374,-0.786152828707638,1.1078904756542,3,4,2,5,1,42,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.824942772795899,2.79077438912956,1.1022175316628,1.46451706912551,-0.0291243109433288,4,1,3,2,5,43,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.143761523912479,0.954416845877495,2.89851716994322,0.845584417708218,1.50070753242166,5,3,1,4,2,44,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.48398685325027,-1.83423157224617,-0.424897085630943,-1.57231128892355,-2.9129692626653,2,4,1,3,5,45,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.449462144812967,-2.16264016247187,-0.596296644507676,0.196684762950291,0.249407436637916,3,5,4,2,1,46,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.0160502065323409,0.921275147231991,-0.0818451934664281,-0.933748986964402,0.757676191810531,3,1,4,5,2,47,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.747478451235493,1.04670977953176,-3.43810055662541,0.46381499832848,-1.34607184969914,2,1,5,3,4,48,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.141554743764799,-1.17002372611625,-0.272961050849016,-0.373590024250847,0.323268539005676,2,5,3,4,1,49,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.0399536649641094,-1.29320759775321,0.246554546392959,0.291902507230166,0.691991089476887,4,5,3,2,1,50,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.304779923940419,0.539164019975946,0.76251938802973,-0.844001275980726,-0.230909235698619,3,2,1,5,4,51,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.683030952955177,1.15223958143673,-0.690377826804278,-0.616838229219335,-0.0548582827401446,2,1,5,4,3,52,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.553456242472574,0.326108711060752,-0.575299416761115,2.05208932156316,0.0676101862091071,2,3,5,1,4,53,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-1.35171134389756,-1.90223465108525,0.60593806010529,-0.378959034185741,-1.08458652527275,4,5,1,2,3,54,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.241735736211301,-0.0436221360411002,0.415482884942221,-0.962924961926382,-0.607879977592928,2,3,1,5,4,55,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.231012023052436,0.758807465337028,0.674795774737238,1.24643588164032,-1.21514779738044,4,2,3,1,5,56,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.700545400199484,1.76260977576187,-4.26592196718727,-1.13748323133981,-0.313180885591462,3,1,5,4,2,57,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.739443379524229,-0.39466245099027,0.599449555992023,1.70157826762964,1.0693621271395,3,5,4,1,2,58,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-1.63007878338143,-2.07278277166694,-2.78476007886702,-1.08721962899334,-0.752669372265106,3,4,5,2,1,59,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.822399495010421,-0.294613541517222,0.985438337293553,0.607204279716364,0.841014434510685,3,5,1,4,2,60,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.700717248786727,0.783677668440683,0.772093957020967,1.77581653618396,1.36211198295799,5,3,4,1,2,61,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-1.35323711793981,-1.36854483560478,-0.198175849089336,-0.988326723896541,-1.73410339376348,3,4,1,2,5,62,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.723481399369449,-1.02368397672843,-1.14144262951129,-1.11146135013654,-0.131930778733548,2,3,5,4,1,63,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.491655955383574,2.5434448653889,0.789978195461706,0.318427542460489,0.606579572097687,5,1,2,4,3,64,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.250010278636184,0.949289619536289,0.465078848270467,1.10427838234606,1.94614307204224,5,3,4,2,1,65,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.136209165460786,-0.141677930228134,-4.8015467337094,2.5921087670146,2.4710838861965,3,4,5,1,2,66,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.889818121256483,0.853801036402875,0.496977457643655,-0.651849253832823,1.78711161509546,2,3,4,5,1,67,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.681557302981519,0.53491865590613,-1.14000514680067,0.447948750038896,1.94430518797496,2,3,5,4,1,68,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-1.03972750540734,1.66315002832516,1.24910868369821,0.402141238833242,-0.482822027220271,5,1,2,3,4,69,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.159906691203257,0.026302414126045,0.310450055453009,-0.341847347659325,-0.0701259238215857,4,2,1,5,3,70,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.84223536214273,2.15061651246995,-1.60801452993703,-0.203188139700672,-0.816763610542558,4,1,5,2,3,71,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.297812486359453,0.147932714792439,0.246720012409538,-0.00320568422579803,3.8349447434655,5,3,2,4,1,72,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.486198534636735,0.204979604527999,-0.0591071426332473,0.529970231003307,-0.744853097257785,2,3,4,1,5,73,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.183985472389052,2.48045092606365,-0.381968364049392,-0.257208570615856,-0.421404190686766,2,1,4,3,5,74,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.959292293505806,-1.71674204582355,-2.39660652173103,-0.913077178681882,-4.55470373175309,2,3,4,1,5,75,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.536143492728296,1.15298217355707,1.5676911976817,1.11816867200638,0.536244103850707,5,2,1,3,4,76,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.571801201798142,0.208987214348417,-4.9779246757154,0.513465671736752,1.56423456853541,4,3,5,2,1,77,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.774398737446302,1.41754633833515,0.604727558280761,3.01993785245222,0.0501931798064763,3,2,4,1,5,78,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.446900775704534,0.755025550851631,-1.15072051228177,0.123959229509761,-0.586773607306229,3,1,5,2,4,79,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.0308100567123905,0.454822456180559,0.19455891908546,-0.212691657253578,-0.10697212497081,3,1,2,5,4,80,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.965225387575739,-1.18387875015249,-2.47720065426747,-0.36369323841335,0.384064544293847,3,4,5,2,1,81,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.762744151138017,1.48585645294667,0.184172923050578,-0.650262098908919,0.672544083893939,2,1,4,5,3,82,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.133262558783157,-0.636565751760896,0.0428917997896969,-0.612072088191561,0.277382224024692,2,5,3,4,1,83,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.15752440294133,-0.199498969304497,0.433044196588611,0.708876045588935,2.26853337897282,4,5,3,2,1,84,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.923230453063358,1.70901446693077,1.4067061753734,-0.313748848196704,-1.36293382255044,3,1,2,4,5,85,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.66083773882433,0.656447850224397,0.471027869750964,1.05934287587677,-0.0233814731205483,2,3,4,1,5,86,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.180932048605611,0.080842700225501,-4.09097436721822,-1.6306558273567,0.686662050682834,2,3,5,4,1,87,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,-0.13223867547566,0.45735918067886,-0.692726185144758,-0.338180160152642,-0.968504334598905,2,1,4,3,5,88,experiment2,B,100,7.37572161236403,14.4
0.7,1,0,0.498234265037797,-1.64387666984318,1.25888779582649,-0.106839025137565,-1.01150026059736,2,5,1,3,4,89,experiment2,B,100,7.37572161236403,14.4
