none,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,correlation,pre_grouped,standardized,test_id,model_type,grouping,No_test_obs,Time
-1.72030658689821,0.195004124913378,-0.371154617160746,0.939607274758742,-0.222973518458119,0.0720152716632493,2,5,1,4,3,0.7,1,0,50,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030654760079,-0.476880145877163,1.62061568911069,0.708159593105891,-0.46334671732358,-0.477357963412573,4,1,2,3,5,0.7,1,0,51,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203066612538,0.336281746568885,-0.0577580304863398,0.759879176981696,-1.38889915561922,-0.289836577305357,2,3,1,5,4,0.7,1,0,52,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030606132273,0.537321871791979,0.143715430414021,2.73090987309125,2.10718895622111,0.439454529504185,3,5,1,2,4,0.7,1,0,53,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030949910837,-1.22572403761801,-1.62180977460835,-3.0533933922062,-0.258064290274061,-2.48539562570546,2,3,5,1,4,0.7,1,0,54,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030724451171,-0.273070390943952,-0.314404959144645,1.92577022129,-1.09651137156842,-1.07546360626783,2,3,1,5,4,0.7,1,0,55,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030651948167,0.16931029476006,2.25296324038266,1.33193946923244,1.30895371155971,0.389156765682944,5,1,2,3,4,0.7,1,0,56,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030772943294,-0.728010779339547,0.898240799262663,0.214218786675641,-0.994000864189846,-0.230856777058254,4,1,2,5,3,0.7,1,0,57,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203061636232,0.559486514166722,1.00407407823543,1.34080679758042,1.31023642798823,0.0453579467502531,4,3,1,2,5,0.7,1,0,58,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030825492143,-0.985220866805562,-2.56884721973002,-1.51129455432448,-1.38207079404518,-1.17946504997447,1,5,4,3,2,0.7,1,0,59,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030621263142,0.200116390253508,0.932343207774808,-0.0935075020104744,0.761323866116324,-0.638364035717837,3,1,4,2,5,0.7,1,0,60,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030593380814,1.39979541092424,0.65211348808716,-0.610619826710179,2.89453622407816,0.915400695261611,2,4,5,1,3,0.7,1,0,61,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030789925047,-0.764677127826689,1.09945780305534,-2.32198197236392,-1.22888879579792,-2.13756164500042,2,1,5,3,4,0.7,1,0,62,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030743364376,-0.197986102573004,-2.30554414908943,-1.96512943834133,-0.920548213663778,-1.70828433100975,1,5,4,2,3,0.7,1,0,63,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030615088248,0.324285641016349,0.688573837085297,1.52445207413063,-1.62610738021517,2.1915415011807,4,3,2,5,1,0.7,1,0,64,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030618384244,0.960508227478357,0.97904505236315,3.27055806804477,1.51841757457055,1.48564550489621,5,4,1,2,3,0.7,1,0,65,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030605416595,0.703594233554525,0.252147615347301,1.71290996412074,5.09125067256486,1.76765423375153,4,5,3,1,2,0.7,1,0,66,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030619098189,0.122203864803173,0.0394960286042174,0.110465692139865,-1.42881236502531,1.19234417212767,2,4,3,5,1,0.7,1,0,67,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030581304294,0.727354218504687,0.879006089640968,0.748143531296876,1.28841287478149,1.4119107104664,5,3,4,2,1,0.7,1,0,68,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030616199968,0.472009719726127,1.33590409897435,1.45120143556574,-0.871776265802594,0.974467394414271,4,2,1,5,3,0.7,1,0,69,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030659754343,-0.177728240543202,-0.399626047739942,0.650431706039952,-0.0844755703441244,0.167919520671757,4,5,1,3,2,0.7,1,0,70,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030727741658,-0.450637244012078,-1.29098178845445,-2.28201085851731,-0.764138955324318,1.65602727698445,2,4,5,3,1,0.7,1,0,71,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030616321838,1.18458971701473,0.624132368163386,1.7419912589304,0.454325166572965,1.94160065636423,3,4,2,5,1,0.7,1,0,72,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030637368687,-0.0841813402088227,-0.305904742356037,0.23063722845569,0.457863087602925,-0.307516549096251,3,4,2,1,5,0.7,1,0,73,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030674905986,-0.134090151900337,0.696870601874105,0.251027911982956,-1.10554718686301,1.48568949869259,4,2,3,5,1,0.7,1,0,74,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030862502151,-1.15995360441394,-0.264911394578975,1.39197757210489,-0.758790442268274,-3.12849136524761,4,2,1,3,5,0.7,1,0,75,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030605191625,0.3072127067241,1.41326995680699,1.11489220087171,0.56368048353926,1.15592942311215,5,1,3,4,2,0.7,1,0,76,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203061126781,0.516895933150942,1.07700134904551,4.14034865655374,3.54817767243897,1.52122552133814,5,4,1,2,3,0.7,1,0,77,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203058566899,0.417159325487243,0.507974718942761,0.736718229983361,0.387718706063324,1.13415948119457,4,3,2,5,1,0.7,1,0,78,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030702186188,-0.159298136305329,0.816566803787134,-0.675832159349613,-0.392341204623281,0.385069671891412,3,1,5,4,2,0.7,1,0,79,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030651185256,0.0385419424430351,1.33872743571384,0.64022475303512,0.443045859549529,-0.327773925814029,4,1,2,3,5,0.7,1,0,80,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030710297703,-0.150726113511926,-2.9320758162915,0.349056864180488,-0.480218804142243,0.189812450343932,3,5,1,4,2,0.7,1,0,81,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030635233605,0.379934521594564,1.16654878444039,0.662994670372452,-1.33389722498781,0.0980758203226109,3,1,2,5,4,0.7,1,0,82,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030689112697,-0.0335987121250243,1.87566902742097,0.600590483160631,-0.049807681427098,-1.21900879330619,3,1,2,4,5,0.7,1,0,83,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030670826354,0.0939243156053298,-0.329040714164803,-1.42472639078733,1.15939840677496,1.14547244058908,3,4,5,1,2,0.7,1,0,84,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030644849435,-0.772465186728994,0.294113554673275,-0.0221957936937163,-1.06133826515918,0.00464318412379683,4,1,3,5,2,0.7,1,0,85,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030597417703,-0.0985392267940577,-1.40597855549411,-1.04403188789497,-0.243985989402556,1.44679615442418,2,5,4,3,1,0.7,1,0,86,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030768448255,-0.588078950000164,-6.5305029697488,2.8484167906787,-0.83077403176555,-2.44237735529898,2,5,1,3,4,0.7,1,0,87,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030629015126,-0.283990877221279,1.57727223493099,1.26308742562098,-0.349949642431795,0.148817197448684,4,1,2,5,3,0.7,1,0,88,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030715799275,-0.449941992885184,0.0619406143121886,1.49754160672528,-0.924347522449435,-2.42514171716232,3,2,1,4,5,0.7,1,0,89,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030658182689,0.433013682131075,0.277480138249481,0.480081029156676,-0.458652188562719,-1.32168470877537,2,3,1,4,5,0.7,1,0,90,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203085544156,-0.757507146413565,0.456168990684154,-3.90614366847919,-1.03946814786471,-0.0594438654375569,3,1,5,4,2,0.7,1,0,91,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030714887387,-0.181835324749707,-0.0989962698460549,-0.561349015182154,-0.788135500080732,0.620542171330132,3,2,4,5,1,0.7,1,0,92,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030641837056,0.575376291582688,1.5936540442154,0.409836468278524,0.666791460880038,0.755248451460322,4,1,5,3,2,0.7,1,0,93,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030649678763,0.10877058338822,1.46464858906251,1.27161911762332,-0.450216760605801,-1.03390916127168,3,1,2,4,5,0.7,1,0,94,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030630610585,0.0944449583378343,-0.00466910335407433,0.541794444355798,-0.653260044195303,-0.442449113760237,2,3,1,5,4,0.7,1,0,95,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030542877194,0.757931074276637,0.679152222210512,-4.61259202289332,-1.70133021188577,0.653326225846345,1,2,5,4,3,0.7,1,0,96,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030863289747,-0.745534946230799,-0.186313090045118,0.892044084984197,-0.919738415650051,-0.85690329116335,3,2,1,5,4,0.7,1,0,97,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030739478229,-0.455780121299008,-4.34487615896424,0.393607751578392,-0.887220120159965,-0.62963133487462,2,5,1,4,3,0.7,1,0,98,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030605528222,-0.0358544623871558,0.694919709531995,-0.0253072307937252,0.346671318555963,0.678173762905848,5,1,4,3,2,0.7,1,0,99,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030695546145,-0.526013396766852,1.18393287846957,1.09884438735011,-1.14828730391573,1.00357007610826,4,1,2,5,3,0.7,1,0,100,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.74305452325616,-1.12043533379025,-1.87477615270041,-0.827570867002597,-0.427116031479513,-0.94930381263081,4,5,2,1,3,0.9,1,0,1,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305452038196,-0.801191625046679,-1.45315787505793,-0.552855821718327,-0.596372557715312,0.215366505018489,4,5,2,3,1,0.9,1,0,2,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305240126305,0.679070476717457,0.79789544388044,1.69835358844928,1.05759242857409,-0.258376579437545,4,3,1,2,5,0.9,1,0,3,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305319992454,0.641493654810377,0.955624860551335,0.251804007075172,-0.577508693551936,0.2140291554903,2,1,3,5,4,0.9,1,0,4,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.7430530037621,0.0270961243322229,-0.596440124949586,0.369744703915374,-0.017809283732121,0.755693040094391,3,5,2,4,1,0.9,1,0,5,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305222510871,0.859105945750969,0.25804137818741,0.224058208785482,0.612776304080328,0.768638827355835,1,4,5,3,2,0.9,1,0,6,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305409159546,-0.548059078530316,1.56244150867089,-0.276266470329076,-0.736170583751743,-0.601329508529072,3,1,2,5,4,0.9,1,0,7,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305228168998,0.903984596822174,0.484825787778996,-0.471509230631523,0.781275067973944,0.858582783580417,1,4,5,3,2,0.9,1,0,8,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305235063904,1.08128657379362,0.304701138153485,0.907968047811238,1.31878871728161,1.02350303512002,2,5,4,1,3,0.9,1,0,9,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305428525747,-0.393775857535343,-1.27307913443786,-1.21238257655135,-0.728456557593484,-0.0440409493980494,2,5,4,3,1,0.9,1,0,10,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305271527588,0.382469790108632,1.32550649948985,0.595704581877708,0.901075736735024,0.914728091823202,5,1,4,3,2,0.9,1,0,11,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305276619545,0.506967735037613,1.0439048631301,0.336619668470289,0.737605052458491,0.166800347101773,3,1,4,2,5,0.9,1,0,12,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305238434853,0.79723320887164,0.952349779746758,1.08419170783041,1.76765307163781,1.73902253452089,5,4,3,1,2,0.9,1,0,13,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305234162043,1.08688127209493,1.37476796390014,1.10460815651949,0.881822616500322,0.680460186475867,3,1,2,4,5,0.9,1,0,14,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305338918739,-0.14775687944141,-0.299201942672459,-0.234939829444004,-0.393238171156572,0.546098778735855,2,4,3,5,1,0.9,1,0,15,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305279490164,0.391487936967742,0.319351841990374,0.511677531006331,-0.158996822070532,-0.985576106926473,2,3,1,4,5,0.9,1,0,16,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305253966461,0.661815815088137,0.671898386423062,0.865832679339389,0.115991670758104,1.31903508910016,4,3,2,5,1,0.9,1,0,17,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305227549044,0.854925718888619,0.518246359398795,0.890696140627306,0.160349717195616,0.893808715963477,3,4,2,5,1,0.9,1,0,18,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.7430523389919,0.631508914683024,0.872629312551407,0.930351701819685,0.537594819125278,-0.398594287312956,3,2,1,4,5,0.9,1,0,19,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.7430563038751,-1.76821222461797,-3.00770580008281,-3.75924327147394,-1.96889719395744,-0.796661313002367,2,4,5,3,1,0.9,1,0,20,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305274351206,0.703067189023537,0.730284468081164,0.248011750556942,0.444851939251592,1.30110897541956,3,2,5,4,1,0.9,1,0,21,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305397347976,-0.0322525559154609,0.33126838160249,-0.986231044827108,-0.598615827946612,-0.696039977078445,2,1,5,3,4,0.9,1,0,22,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305396363733,-0.178945508265916,-0.00148571331255637,0.677008447968424,-0.347522985954186,-0.702145749586747,3,2,1,4,5,0.9,1,0,23,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305391500783,-0.822056771583592,-1.40423096021218,-0.0596747259115469,-0.473219822715769,0.427968019633943,4,5,2,3,1,0.9,1,0,24,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305326763329,0.229238187345816,-0.341954825522683,1.36048101611859,-0.0841162957986498,-0.38083866583523,2,4,1,3,5,0.9,1,0,25,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305231243998,0.725578567251786,0.575714830589613,1.20275885047597,0.455979270291611,0.67529100870933,2,4,1,5,3,0.9,1,0,26,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305226451334,0.464603004892336,0.46848744329714,-0.632893583236387,0.974688682244021,0.754308383374338,4,3,5,1,2,0.9,1,0,27,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305386865096,-0.632533919582192,-1.34506570392799,0.142689282531241,-0.412791952236817,-0.820692695604655,3,5,1,2,4,0.9,1,0,28,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305224379529,0.813142345784643,0.133758954833235,1.08040639998371,0.0153815243033459,0.684836174476635,2,4,1,5,3,0.9,1,0,29,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.7430535730304,0.0427489438369451,-0.888940930817205,0.206921019993098,-0.288677548243538,0.0346148916758632,2,5,1,4,3,0.9,1,0,30,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.7430525385211,0.356627711282907,0.414622050644892,0.226030913588862,1.01735287105787,-0.361348219567829,3,2,4,1,5,0.9,1,0,31,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305265727087,1.02810650124422,-0.132275483393065,0.327919273674734,0.211347542631011,0.548542059481454,1,5,3,4,2,0.9,1,0,32,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305235602012,0.60398254534538,-0.0283600289017105,0.726252784467712,-0.259655335721565,0.777957055694232,3,4,2,5,1,0.9,1,0,33,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305278566383,0.296672927100702,0.640116580866806,0.187182129553496,-0.148278317774395,0.972738156535954,3,2,4,5,1,0.9,1,0,34,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305414807059,-0.651248643868193,0.708131449178235,-0.163485810569812,-0.156578680700951,-1.36177616446865,4,1,3,2,5,0.9,1,0,35,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305353232964,0.374085953787957,0.590888229338511,-0.0977434704845732,-0.550292725530859,-1.27026776311573,2,1,3,4,5,0.9,1,0,36,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305278034881,0.337952022472316,0.715074585193665,0.201574890935401,0.136173088047693,-0.0685608779918712,2,1,3,4,5,0.9,1,0,37,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305415153174,-1.30763551852949,-0.6242846853402,0.447307335749152,-0.710393483739306,-0.165647888818708,5,3,1,4,2,0.9,1,0,38,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305553658232,-1.75756859564614,-2.28506377575418,-2.29398035671631,-1.29067118065882,0.0820540057758148,3,4,5,2,1,0.9,1,0,39,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305299514124,-0.152740611271147,-0.403373144017442,-0.0319634877718494,0.543006369685482,1.97910042370841,4,5,3,2,1,0.9,1,0,40,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305350028986,0.269577168792259,-0.557978999224602,-0.532376764846502,0.0332119985523438,-0.0994753284991109,1,5,4,2,3,0.9,1,0,41,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305331398411,-0.0697787174140446,-0.254002949827845,0.332540649889525,-0.357647095919412,0.0980359144117238,3,4,1,5,2,0.9,1,0,42,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305235446036,0.716736047003635,1.53383618539292,1.8091309529783,0.595754373710983,0.654962165815831,3,2,1,5,4,0.9,1,0,43,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305239945846,0.970910798987146,0.339706380334183,0.859300896524344,0.931337625502291,0.859731815275395,1,5,4,2,3,0.9,1,0,44,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305629821529,-1.96727318592467,-0.489036334713749,-1.84597861746785,-1.81336567248529,-0.683589789482425,5,1,4,3,2,0.9,1,0,45,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305412232386,-0.368092217607076,-0.656308412007935,-1.06313319822089,-0.381417711251939,-0.83167931521496,1,3,5,2,4,0.9,1,0,46,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305399403455,-0.297141947627053,1.05524158830445,0.707528740356607,-0.404483614055889,-0.998744811449947,3,1,2,4,5,0.9,1,0,47,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305310636018,0.44537295258384,-0.799545665110765,0.567511080794841,-0.522745962946823,0.825269049778073,3,5,2,4,1,0.9,1,0,48,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305352042855,0.0513655094048902,-1.28686302951763,-0.510346035311348,0.0218962442978939,0.924180623537887,2,5,4,3,1,0.9,1,0,49,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305315004767,0.405411957037881,0.420112561984725,-0.215030911762299,0.145869646371297,0.116915765698636,2,1,5,3,4,0.9,1,0,50,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305300825161,-0.282067935004315,0.158597949927144,0.00216755677055613,0.48794454114044,0.220635553274497,5,3,4,1,2,0.9,1,0,51,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305323333503,0.171640297001528,0.0377306738595178,0.671249003821784,-0.0507921951588207,1.28891076417208,3,4,2,5,1,0.9,1,0,52,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305231645149,0.701623292521594,0.708309524226042,1.01650720023122,-0.0777239829257776,0.431888199255109,3,2,1,5,4,0.9,1,0,53,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305753242207,-2.44271587690166,-0.653432698780829,-1.77386324642463,-2.48774452061452,-2.78541763593893,3,1,2,4,5,0.9,1,0,54,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305405959069,-0.606197349347135,0.484645555029229,0.0337867650830355,-0.654743727655523,0.201097467016742,4,1,3,5,2,0.9,1,0,55,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305268894077,0.520792332779637,0.545507875613935,-0.0947738574333786,-0.364062285754449,-0.67840839886104,2,1,3,4,5,0.9,1,0,56,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305471662011,-0.756368615154822,-2.42449380730884,1.28548198682985,-0.731271271954515,-2.28101424096094,3,5,1,2,4,0.9,1,0,57,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305251352115,0.784563973703888,0.773238353123548,0.214598050435591,0.647854347186896,0.358446702369117,1,2,5,3,4,0.9,1,0,58,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305551442023,-1.26881340329202,-2.85156307464935,-2.48817574555035,-1.40944463718224,-2.58928668851316,1,5,3,2,4,0.9,1,0,59,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305267232469,0.480682229672793,0.0591964807473932,0.222667715535474,1.06396366165079,0.661483321086745,3,5,4,1,2,0.9,1,0,60,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305264566352,0.895519403915938,0.175368569185471,1.74193361477254,0.880787411506945,0.883057783384082,2,5,1,4,3,0.9,1,0,61,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305491340899,-0.82635788354897,-1.71547300253879,-1.88235029520444,-1.22365763828182,-0.981051941017054,1,4,5,3,2,0.9,1,0,62,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305460179651,-0.566395971231588,-0.926195358520601,-0.406491883476628,-1.20010202206716,-0.0749836451948218,3,4,2,5,1,0.9,1,0,63,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305248680023,0.661588114051538,1.39752621270446,1.94851390255957,0.682914124423683,0.366353923590979,4,2,1,3,5,0.9,1,0,64,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305231064712,0.869390764736677,1.10674688183086,0.269362161219233,1.29076808676913,0.246406096821868,3,2,4,1,5,0.9,1,0,65,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305264960477,0.771890831823459,0.139932403060135,3.09234164540835,2.1092841063993,0.533898521669616,3,5,1,2,4,0.9,1,0,66,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305278753789,0.145696987175919,0.762502589863562,0.714102105243057,1.30212853398165,0.637252398467503,5,2,3,1,4,0.9,1,0,67,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305232172676,0.682198128682334,0.657813395295368,-0.161233384323509,1.46684035467315,0.689577382251867,3,4,5,1,2,0.9,1,0,68,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305238455688,0.942604824254001,0.919726847966281,0.908749369087201,-0.164441923009035,0.329225639065189,1,2,3,5,4,0.9,1,0,69,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305316804601,-0.0853578484921356,0.514796057601135,0.168774573804042,-0.142930170713769,0.0688657758474057,4,1,2,5,3,0.9,1,0,70,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305409283649,-0.469268429486231,-0.644763714162348,1.08942461199355,-0.609973479142773,-1.1596662327292,2,4,1,3,5,0.9,1,0,71,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305254491054,0.944172832424053,0.933433556531899,1.05877959598812,1.50798783753927,0.278488332265822,3,4,2,1,5,0.9,1,0,72,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305282959964,0.327334967428582,-0.210595784328996,0.391683655943287,-0.0588559204928399,0.411742778671663,3,5,2,4,1,0.9,1,0,73,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305322350722,0.0321196518989977,0.0983949694460844,0.922913493367898,-0.037467204360754,-0.131800136138421,3,2,1,4,5,0.9,1,0,74,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305568115249,-1.56510420694195,-3.25774998363836,-1.84142109656972,-1.75009254488101,-1.18351178235616,2,5,4,3,1,0.9,1,0,75,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
-1.74305229940795,0.556478069835177,0.531376508057274,-0.172443699325079,0.996158767416678,0.368922097487992,2,3,5,1,4,0.9,1,0,76,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:49:59.542462Z
