rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_full,0.0816172623229099,0.51536430124374,0.135302994027499,0.244094852531383,0.0676280874010449,0.103995533393753,0.0697797669402003,0.080467795911666,0.0568135877330261,0.112125325247994,0.0744135174239077,0.0856931563369537,0.0713241384018374,0.179430130154849,0.0574366684404834,0.114010761979014,0.0711057963498671,0.152579544107774,2547.998,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1236,9Xn4X,2019-01-03T13:59:00.375594Z
empirical_independence,2.00894189777225,11.0089443282996,2.94547398277984,5.32112006961724,1.28431705830464,2.6162899984287,1.3438966386439,1.74816789845908,0.434642093794535,0.669355981023737,0.429868959614567,0.806692315415954,Inf,Inf,Inf,Inf,Inf,Inf,5.65899999999965,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1236,9Xn4X,2019-01-03T13:59:00.375594Z
Gaussian,0.532167499376163,1.7900756612828,0.899901471001341,1.07404821055343,0.422503004056653,0.844969136730709,0.436074831780102,0.567848990855821,0.283146433538073,0.565159830533958,0.284562380822167,0.444600911843315,,,,,,,5.13400000000183,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1236,9Xn4X,2019-01-03T13:59:00.375594Z
copula,0.992307123279803,4.19918374589433,1.35623871712729,2.18257652876714,0.733857019593289,1.50728686121762,0.775380500549469,1.00550812712012,0.374932970691063,0.674509203227906,0.387079382438286,0.611060023742574,,,,,,,12.5329999999994,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1236,9Xn4X,2019-01-03T13:59:00.375594Z
empirical_sigma.01,0.104484916255403,0.195922922440551,0.241863439400831,0.180757092698928,0.0712179165480122,0.085187293969314,0.0780986077529045,0.0781679394234102,0.0602723658199271,0.0654335248420398,0.0697508551527847,0.0652990807781942,0.1,0.1,0.1,0.1,0.1,0.1,6.44599999999991,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1237,MyBLr,2019-01-03T14:14:53.378104Z
empirical_AIC_each_k,0.103432005548097,0.200001965438819,0.202048262650698,0.168494077879205,0.0715711234374064,0.0832682790651838,0.077336540693136,0.0773919810652421,0.0593442066756463,0.0662411719517323,0.0681725074373605,0.0646574809970487,0.0760029291667497,0.0760029291667497,0.0760029291667497,0.0835107176357555,0.0835107176357555,0.0835107176357555,2926.724,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1237,MyBLr,2019-01-03T14:14:53.378104Z
empirical_AIC_full,0.0975403799947695,0.135429713147307,0.17590948462148,0.136293192587852,0.0607329077520693,0.0704144060174141,0.0761683697076007,0.0691052278256947,0.0533641669320424,0.0530561609791708,0.0640912626245637,0.0572338228650787,0.0696643010179954,0.185345901574073,0.0698308382227445,0.119080930714516,0.0726232192848539,0.0987328853282517,2578.637,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1237,MyBLr,2019-01-03T14:14:53.378104Z
empirical_independence,3.72480682401512,4.43291923469374,3.32506476607561,3.82759694159482,1.31774019344911,2.57460908128477,1.26684153253625,1.71973026909004,0.506527874852532,0.710156941884832,0.47118201706778,0.832170634844052,Inf,Inf,Inf,Inf,Inf,Inf,6.46800000000076,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1237,MyBLr,2019-01-03T14:14:53.378104Z
Gaussian,1.04918808715987,1.66884738043746,1.0858824687828,1.26797264546005,0.393126483468859,0.823723525695917,0.432844231329231,0.549898080164669,0.257005819348944,0.507287398245377,0.257547281135238,0.408556140376605,,,,,,,5.72799999999916,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1237,MyBLr,2019-01-03T14:14:53.378104Z
copula,1.56204244062069,2.45775940527493,1.61290929540516,1.87757038043359,0.695651521290726,1.44191571460266,0.757125433456096,0.964897556449827,0.388605403917845,0.700227995824983,0.396363937347259,0.615752633763767,,,,,,,13.1690000000017,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1237,MyBLr,2019-01-03T14:14:53.378104Z
empirical_sigma.01,0.0721867880410523,0.114275888857104,0.97528375078385,0.387248809227335,0.105503544191799,0.141764815552425,0.100104952366509,0.115791104036911,0.0970750100311997,0.135541936144195,0.0752829960584397,0.106878168721476,0.1,0.1,0.1,0.1,0.1,0.1,5.6830000000009,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1238,2cyQx,2019-01-03T15:12:35.543423Z
empirical_AIC_each_k,0.096777459821765,0.251974658713392,0.623383606333322,0.324045241622826,0.154465780937375,0.207964395886505,0.14023219146429,0.167554122762723,0.251532012652426,0.452694131156526,0.209238084201491,0.322724542344391,0.00903716232409068,0.00903716232409068,0.00903716232409068,0.0586333770720652,0.0586333770720652,0.0586333770720652,5083.905,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1238,2cyQx,2019-01-03T15:12:35.543423Z
empirical_AIC_full,0.0527839868656401,0.0868065019910929,0.634871891558525,0.258154126805086,0.0824831917647207,0.0976349982842289,0.06658460573305,0.0822342652606666,0.0849722286851156,0.125793345655497,0.0597463054443812,0.0947270046818723,0.0513552127137341,0.0979181091817394,0.0585602916750368,0.0976580192324435,0.0500627819591055,0.107427952918354,2456.539,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1238,2cyQx,2019-01-03T15:12:35.543423Z
empirical_independence,1.96749842400449,2.73356065043904,15.0475962162314,6.58288509689165,2.42777003099133,4.90733187345595,2.48821454515498,3.27443881653409,0.516229090134089,0.768522164392806,0.511396172033036,1.30714460177397,Inf,Inf,Inf,Inf,Inf,Inf,5.58000000000175,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1238,2cyQx,2019-01-03T15:12:35.543423Z
Gaussian,0.381797819000101,0.631839553859584,1.58203213211177,0.865223168323819,0.507948778324251,1.03192376032364,0.525729195560224,0.688533911402704,0.354489590213988,0.713349608250807,0.359338069635622,0.558620730901263,,,,,,,5.42900000000009,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1238,2cyQx,2019-01-03T15:12:35.543423Z
copula,0.995100525923394,1.32739963547353,4.14820819031709,2.15690278390467,1.48098492854335,2.97701539863235,1.50557216393588,1.98785749703719,0.686318810835485,1.03513400085121,0.653774109443727,1.06921176050962,,,,,,,12.4500000000007,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1238,2cyQx,2019-01-03T15:12:35.543423Z
empirical_sigma.01,0.0949609868051931,0.192182109774107,0.116259417421675,0.134467504666992,0.109109317798973,0.153039033781696,0.104201564443335,0.122116638674668,0.0890889752358221,0.118774450133668,0.0897948928526394,0.10223685483177,0.1,0.1,0.1,0.1,0.1,0.1,6.18699999999808,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1237,aIy7x,2019-01-03T15:50:03.457750Z
empirical_AIC_each_k,0.0496073042243803,0.108776368918608,0.089609282611056,0.0826643185846816,0.0820696141121374,0.105221329509774,0.0804675674889021,0.0892528370369378,0.0874268083897857,0.117789617112776,0.0795460136351392,0.0966854143046868,0.0548913043388192,0.0548913043388192,0.0548913043388192,0.0590892501970172,0.0590892501970172,0.0590892501970172,3980.718,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1237,aIy7x,2019-01-03T15:50:03.457750Z
empirical_AIC_full,0.0475011456417536,0.11537766040101,0.0806064202494927,0.0811617420974186,0.0783804561079461,0.0938084231771726,0.0727406461414412,0.0816431751421866,0.0834409344493754,0.107764545605981,0.0709239146005629,0.0888567751902083,0.0537075540736764,0.0603520418188124,0.0495405154751461,0.096163982610193,0.0520256880202144,0.0766430201832351,3106.859,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1237,aIy7x,2019-01-03T15:50:03.457750Z
empirical_independence,2.19986886816023,5.85552210176502,1.74877462416984,3.2680551980317,2.47627410083972,4.91856860884452,2.4464846757885,3.28044246182425,0.463071583867852,0.609981077267073,0.456465883616686,1.26868037614423,Inf,Inf,Inf,Inf,Inf,Inf,6.67799999999988,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1237,aIy7x,2019-01-03T15:50:03.457750Z
Gaussian,0.367925803302947,2.2972453277568,0.382662571130602,1.01594456739678,0.552031900255024,1.14225124695062,0.59250240040397,0.762261849203206,0.362875128379709,0.727893000387734,0.368290995212122,0.580214535313289,,,,,,,5.98199999999997,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1237,aIy7x,2019-01-03T15:50:03.457750Z
copula,0.990423075635527,1.67258877274561,0.916389652716369,1.19313383369917,1.4394165289916,2.96916664601228,1.54299802388909,1.98386039963099,0.666473081578413,1.05739895325614,0.672961019718028,1.07520100884451,,,,,,,13.8489999999983,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1237,aIy7x,2019-01-03T15:50:03.457750Z
empirical_sigma.01,0.0516202512136496,0.624177305731904,0.0533418969005021,0.243046484615352,0.0851762330685128,0.125067472775192,0.0872746458405526,0.0991727838947525,0.0673758404180098,0.105802294425412,0.0851916964337017,0.0891606081755134,0.1,0.1,0.1,0.1,0.1,0.1,6.88999999999942,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1235,eK6LW,2019-01-03T15:36:36.433833Z
empirical_AIC_each_k,0.03385874464454,0.437412138614207,0.0347870074168122,0.16868596355852,0.0669237121052052,0.0892073024941449,0.061467598151738,0.0725328709170294,0.0629810172467853,0.0837057723228104,0.0495797726299759,0.0677617410451822,0.0574139992158807,0.0574139992158807,0.0574139992158807,0.0562599515001455,0.0562599515001455,0.0562599515001455,4568.915,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1235,eK6LW,2019-01-03T15:36:36.433833Z
empirical_AIC_full,0.0441027513364925,0.651032497963238,0.0414388699845988,0.24552470642811,0.0913102901380862,0.150331457206378,0.0818658216867339,0.107835856343733,0.113543573787856,0.201352669051827,0.0977165709108689,0.147563427955731,0.0545688463461527,0.00764515878110689,0.0542842822478488,0.0860123964207953,0.0482212653904336,0.0896957925072059,3410.245,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1235,eK6LW,2019-01-03T15:36:36.433833Z
empirical_independence,1.41659093306198,10.1283614000665,1.40168274851217,4.31554502721354,2.51118420886151,4.96543589254386,2.45425416092576,3.31029142077705,0.373300864091349,0.405196716913722,0.398434833318864,1.2360987147415,Inf,Inf,Inf,Inf,Inf,Inf,6.09500000000116,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1235,eK6LW,2019-01-03T15:36:36.433833Z
Gaussian,0.296055607569466,3.25897315208738,0.348508187321555,1.30117898232613,0.578712756070385,1.14678647911633,0.568275358026359,0.764591531071024,0.379984588319583,0.744966147832781,0.368024904750418,0.591359485993523,,,,,,,5.39600000000064,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1235,eK6LW,2019-01-03T15:36:36.433833Z
copula,0.713263061521312,2.36364426090625,0.78160163172573,1.28616965138443,1.45758762978746,2.91486714082524,1.47274249148239,1.94839908736503,0.683192279165054,1.17067511172357,0.648988103108301,1.10290568997019,,,,,,,13.137999999999,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1235,eK6LW,2019-01-03T15:36:36.433833Z
empirical_sigma.01,0.0723178900520697,0.383608008792318,0.09718470099149,0.184370199945293,0.0815123741511153,0.118399119153625,0.102203951233869,0.100705148179536,0.0759239064339764,0.110140829457887,0.109949822601566,0.100779979750911,0.1,0.1,0.1,0.1,0.1,0.1,6.21800000000076,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1239,XLIdz,2019-01-03T15:34:07.148210Z
empirical_AIC_each_k,0.0761118408531433,1.08653019131732,0.116810722656001,0.426484251608823,0.141856264330631,0.194487151748193,0.157310106050055,0.16455117404296,0.152413486897559,0.249606146369364,0.199091931393861,0.204777915619441,0.00597429680958968,0.00597429680958968,0.00597429680958968,0.0578882625985599,0.0578882625985599,0.0578882625985599,5482.395,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1239,XLIdz,2019-01-03T15:34:07.148210Z
empirical_AIC_full,0.0797750371948143,1.12718864751942,0.118101375375415,0.441688353363217,0.118340103672287,0.209225466512294,0.123954416782713,0.150506662322432,0.137747528236305,0.250329822226341,0.137996535646916,0.187273366294777,0.0582261922916314,0.00385777135384303,0.0531411455970643,0.133108766415141,0.0476173030950111,0.0993354869543452,3341.336,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1239,XLIdz,2019-01-03T15:34:07.148210Z
empirical_independence,1.60563877315585,10.1708033754189,1.8913329866804,4.55592504508504,2.43693204478591,4.90823544531451,2.47130587494135,3.27215778834726,0.401364410096848,0.508210427489525,0.424645222143414,1.24161586574141,Inf,Inf,Inf,Inf,Inf,Inf,7.55999999999767,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1239,XLIdz,2019-01-03T15:34:07.148210Z
Gaussian,0.354228765138332,3.20818773382605,0.361795071846092,1.30807052360349,0.59462467381642,1.17717535946819,0.583186712884308,0.784995582056308,0.409363420999919,0.806070035899344,0.398199574111565,0.632694559313551,,,,,,,6.90999999999985,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1239,XLIdz,2019-01-03T15:34:07.148210Z
copula,0.753363572001526,2.61199790021174,0.849519806676655,1.40496042629664,1.43656137584727,2.82828179371831,1.40781577155517,1.89088631370692,0.703268274130616,1.18559433926384,0.68663375924062,1.10735574109028,,,,,,,14.6990000000005,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1239,XLIdz,2019-01-03T15:34:07.148210Z
empirical_sigma.01,0.0456201286322784,0.0761941019383772,0.0898716634687093,0.0705619646797883,0.0845757065949041,0.102046685346749,0.0799050895488806,0.0888424938301779,0.075094156960883,0.0924463623703015,0.0562742040726404,0.076397042501042,0.1,0.1,0.1,0.1,0.1,0.1,5.74099999999817,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1236,HufSu,2019-01-03T15:38:49.094742Z
empirical_AIC_each_k,0.06071961902246,0.0896483251831885,0.0864350289939977,0.0789343243998821,0.125459644260812,0.153935749433363,0.116883095942553,0.132092829878909,0.154978108256613,0.222584009943055,0.0977909211116388,0.166657198149107,0.00631967412076374,0.00631967412076374,0.00631967412076374,0.0589174584055007,0.0589174584055007,0.0589174584055007,5676.962,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1236,HufSu,2019-01-03T15:38:49.094742Z
empirical_AIC_full,0.0572592194283508,0.123036940496223,0.0784395673448975,0.0862452424231571,0.116707947103503,0.183127972215022,0.0911200631383762,0.130318660818967,0.143463821090579,0.267343831546849,0.131198075509998,0.194132541810248,0.0446978944356769,0.00430109562549637,0.0395532629091208,0.086695667540448,0.0489096511885613,0.142105209552781,3728.658,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1236,HufSu,2019-01-03T15:38:49.094742Z
empirical_independence,1.44234270164787,2.99092339041581,2.02615117550118,2.15313908918829,2.45197591925572,4.94728379069452,2.49531033043027,3.29819001346017,0.363989362308491,0.429441503683234,0.387056692661658,1.23253800440924,Inf,Inf,Inf,Inf,Inf,Inf,5.88200000000143,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1236,HufSu,2019-01-03T15:38:49.094742Z
Gaussian,0.283112229415611,0.75425360310343,0.46686628975972,0.501410707426254,0.550883396284208,1.10858609487904,0.562240775533392,0.740570088898881,0.397953018152643,0.811436390123578,0.411743626440612,0.628126511836849,,,,,,,5.60900000000038,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1236,HufSu,2019-01-03T15:38:49.094742Z
