none,group1,group2,group3,group1_rank,group2_rank,group3_rank,correlation,pre_grouped,standardized,test_id,model_type,grouping,No_test_obs
-0.544607320444904,-2.53289431564613,-0.600112911510136,1.77490361175743,3,2,1,0.3,1,0,24,experiment_lm1,A,100
-0.544607181633598,-0.927757897550917,-1.37603305653678,-2.05454502219758,1,2,3,0.3,1,0,25,experiment_lm1,A,100
-0.544606587155229,-0.457096801570774,0.453506796726618,1.83496566227852,3,2,1,0.3,1,0,26,experiment_lm1,A,100
-0.544606704037641,-0.0782955178204373,1.17809379880853,0.618257113026156,3,1,2,0.3,1,0,27,experiment_lm1,A,100
-0.544607331389758,-2.04111779832741,-1.80782651694263,0.709164816553711,3,2,1,0.3,1,0,28,experiment_lm1,A,100
-0.544606563683726,1.43432629951533,-0.401329191508084,1.10765185936055,1,3,2,0.3,1,0,29,experiment_lm1,A,100
-0.544607247152442,-2.44550502619999,-1.19008492377194,-0.458907710392458,3,2,1,0.3,1,0,30,experiment_lm1,A,100
-0.544606855698703,-0.461414612237296,1.01783047024832,-0.556856363616542,2,1,3,0.3,1,0,31,experiment_lm1,A,100
-0.544606912025986,1.48518431419192,-0.486039043331637,-1.12797395385554,1,2,3,0.3,1,0,32,experiment_lm1,A,100
-0.544606748530604,0.511795556296813,-1.30783353226243,2.01377791477467,2,3,1,0.3,1,0,33,experiment_lm1,A,100
-0.544606973561577,2.29158339742887,-0.629826322572066,1.95420434608768,1,3,2,0.3,1,0,34,experiment_lm1,A,100
-0.544607408273635,-0.92016206865128,0.563929223600281,-1.7689307615107,2,1,3,0.3,1,0,35,experiment_lm1,A,100
-0.544607221477662,0.248726713326449,2.11194053470814,-3.58543948247695,2,1,3,0.3,1,0,36,experiment_lm1,A,100
-0.544606958198314,1.24576774186789,2.33200899361531,-0.236089088154845,2,1,3,0.3,1,0,37,experiment_lm1,A,100
-0.544607403139243,0.114104277371838,-0.23928431044838,2.15813710477708,2,3,1,0.3,1,0,38,experiment_lm1,A,100
-0.544607637939286,-3.26521639357487,-0.601832381903731,0.369064211351855,3,2,1,0.3,1,0,39,experiment_lm1,A,100
-0.544607066836427,-1.6727788994779,0.783089536419468,2.39501968488085,3,2,1,0.3,1,0,40,experiment_lm1,A,100
-0.54460723680898,-0.540432545848001,-0.211272061929247,-2.00049456775444,2,1,3,0.3,1,0,41,experiment_lm1,A,100
-0.544607113320212,0.806870916965429,-1.33904199128119,0.263069028962027,1,3,2,0.3,1,0,42,experiment_lm1,A,100
-0.544606735725067,0.0859807261421704,0.892400667104444,-0.40128278896064,2,1,3,0.3,1,0,43,experiment_lm1,A,100
-0.544606727833407,-0.635112006976336,-0.840743068505502,0.0207371857237572,2,3,1,0.3,1,0,44,experiment_lm1,A,100
-0.544607761417052,-2.06718731842831,1.82726837659059,-0.831731070630697,3,1,2,0.3,1,0,45,experiment_lm1,A,100
-0.544607347106195,-0.993841877270941,-0.697563517319079,-1.08601338946475,2,1,3,0.3,1,0,46,experiment_lm1,A,100
-0.544607369372653,1.62998889786328,0.766917542741238,-2.88505727106608,1,2,3,0.3,1,0,47,experiment_lm1,A,100
-0.544607129337357,-3.18722429800385,1.52022359483436,-2.2282155202903,3,1,2,0.3,1,0,48,experiment_lm1,A,100
-0.544607209617922,-2.27736937404329,-1.2524821626511,-0.16397601518566,3,2,1,0.3,1,0,49,experiment_lm1,A,100
-0.544607132000322,1.2547743866328,-0.683627292734707,-0.86096188557473,1,2,3,0.3,1,0,50,experiment_lm1,A,100
-0.544607091431244,-0.355478894659919,0.934010896684685,1.37251232030298,3,2,1,0.3,1,0,51,experiment_lm1,A,100
-0.544607182385026,-1.23537310243549,0.0520956080941245,-0.878550017524893,3,1,2,0.3,1,0,52,experiment_lm1,A,100
-0.544606658663427,2.43335588075804,0.783800115203176,0.576212361803768,1,2,3,0.3,1,0,53,experiment_lm1,A,100
-0.544607965893945,2.3243290172493,-2.27368774981059,-1.3861288564541,1,3,2,0.3,1,0,54,experiment_lm1,A,100
-0.544607364300232,1.18856224681877,-0.395791158449143,0.0356257112385409,1,3,2,0.3,1,0,55,experiment_lm1,A,100
-0.544606946366811,0.105479647248101,2.58076720129931,-1.45038661742323,2,1,3,0.3,1,0,56,experiment_lm1,A,100
-0.544607530635404,-1.23383559962473,-0.490905361810184,-2.76825479612783,2,1,3,0.3,1,0,57,experiment_lm1,A,100
-0.544606856097039,0.836712874912404,2.48067773261802,-1.81284276636689,2,1,3,0.3,1,0,58,experiment_lm1,A,100
-0.544607688957834,-0.604824293922879,-2.80063298093519,-1.53552693199899,1,3,2,0.3,1,0,59,experiment_lm1,A,100
-0.544606925431032,-1.49279871748173,1.97730305405217,-0.452317334444387,3,1,2,0.3,1,0,60,experiment_lm1,A,100
-0.54460623853982,2.48094510480446,-0.049602155746434,0.788725530602239,1,3,2,0.3,1,0,61,experiment_lm1,A,100
-0.544607538375822,-0.016271667545685,-1.31862615573657,0.228778781537129,2,3,1,0.3,1,0,62,experiment_lm1,A,100
-0.544607463616859,0.607501529225617,-2.17858047704998,-0.248261731776971,1,3,2,0.3,1,0,63,experiment_lm1,A,100
-0.544606808336765,1.78054065296822,-1.57506082110978,0.805617366306158,1,3,2,0.3,1,0,64,experiment_lm1,A,100
-0.544606542985903,1.03522583618759,1.79751063629783,-0.062299403595711,2,1,3,0.3,1,0,65,experiment_lm1,A,100
-0.544606387569623,3.36195081931088,-0.348209495992786,1.52867914591153,1,3,2,0.3,1,0,66,experiment_lm1,A,100
-0.544607005965447,0.41145007780342,0.0993019454139159,-0.609838655968542,1,2,3,0.3,1,0,67,experiment_lm1,A,100
-0.54460642283866,2.29520873839202,1.83633533821143,0.164778872688073,1,2,3,0.3,1,0,68,experiment_lm1,A,100
-0.544606767204834,1.8411226129584,-1.14231155815115,0.83334316365341,1,3,2,0.3,1,0,69,experiment_lm1,A,100
-0.544607102513215,1.20372352128446,-0.786505874050006,0.90581196172619,1,3,2,0.3,1,0,70,experiment_lm1,A,100
-0.544607378906901,-1.22033434586106,-1.70587255292761,-1.1308353688668,2,3,1,0.3,1,0,71,experiment_lm1,A,100
-0.544606774861171,3.30675447500764,-0.950433477917175,-1.15157904110099,1,2,3,0.3,1,0,72,experiment_lm1,A,100
-0.544607010013119,-0.957464799566605,0.276820511442082,-0.107189817230411,3,1,2,0.3,1,0,73,experiment_lm1,A,100
-0.544607171445572,-0.873930311215611,-0.694250063459688,-0.622456108050125,3,2,1,0.3,1,0,74,experiment_lm1,A,100
-0.544607662132211,-3.70571388558348,-0.122876246340794,0.492889721031434,3,2,1,0.3,1,0,75,experiment_lm1,A,100
-0.544606717337686,-1.81733650327409,1.31378201746525,0.302663735715885,3,1,2,0.3,1,0,76,experiment_lm1,A,100
-0.544606463790997,5.32345532455826,0.304426318772942,1.28142058471338,1,3,2,0.3,1,0,77,experiment_lm1,A,100
-0.544606372687862,-0.388824960376892,1.98242933309684,1.59969212389993,3,1,2,0.3,1,0,78,experiment_lm1,A,100
-0.544607258116929,-1.3285797751669,-0.0644131285456224,-1.17252200947554,3,1,2,0.3,1,0,79,experiment_lm1,A,100
-0.544607015248426,1.13303682297212,0.863416399811536,0.708410821060894,1,2,3,0.3,1,0,80,experiment_lm1,A,100
-0.54460734668727,0.164433841911537,-2.64351402052147,-1.87720974062285,1,3,2,0.3,1,0,81,experiment_lm1,A,100
-0.544607042181651,-0.688913751370863,1.26731651846732,-0.807944949317353,2,1,3,0.3,1,0,82,experiment_lm1,A,100
-0.544607192409899,-0.0840355259808464,1.89971971401655,-1.07313039468326,2,1,3,0.3,1,0,83,experiment_lm1,A,100
-0.544607109453495,0.211014302630314,-0.0417322307496175,-1.35234282412321,1,2,3,0.3,1,0,84,experiment_lm1,A,100
-0.544607083113632,-4.92393800737065,0.995307980451037,1.63507025548004,3,2,1,0.3,1,0,85,experiment_lm1,A,100
-0.544606821579911,1.21616735749267,-0.781526411166491,-0.0840704192462903,1,3,2,0.3,1,0,86,experiment_lm1,A,100
-0.544607513518479,-3.12601898092936,-2.34750030452714,-0.958362061218897,3,2,1,0.3,1,0,87,experiment_lm1,A,100
-0.544606888226111,1.78661159232631,0.766118921006348,2.23677815816708,2,3,1,0.3,1,0,88,experiment_lm1,A,100
-0.544607273805162,-3.89591171264362,2.18215892875688,0.482297804656819,3,1,2,0.3,1,0,89,experiment_lm1,A,100
-0.544607119127119,-0.212524670977845,0.329634105758112,0.286831085933687,3,1,2,0.3,1,0,90,experiment_lm1,A,100
-0.544607732473126,-2.11337093711142,-1.99869527975412,-2.17460540508977,2,1,3,0.3,1,0,91,experiment_lm1,A,100
-0.544607312738269,0.500762500027147,-0.230642099419454,-1.71744425192679,1,2,3,0.3,1,0,92,experiment_lm1,A,100
-0.544606912329145,0.0906624190771877,1.88994521596915,-1.85956527491451,2,1,3,0.3,1,0,93,experiment_lm1,A,100
-0.544607082209208,2.93400413172875,0.658449124542701,-0.913132237223967,1,2,3,0.3,1,0,94,experiment_lm1,A,100
-0.544607028675915,0.207835550956834,0.85172613575954,-0.358646921545227,2,1,3,0.3,1,0,95,experiment_lm1,A,100
-0.544606359108876,1.54917148306759,2.23514691026351,-1.02411309807665,2,1,3,0.3,1,0,96,experiment_lm1,A,100
-0.544607651881507,-2.84423954332169,-0.405277034669118,-0.839503486516104,3,1,2,0.3,1,0,97,experiment_lm1,A,100
-0.5446074497005,-0.482531485018094,-2.25842815032854,0.269808149619369,2,3,1,0.3,1,0,98,experiment_lm1,A,100
-0.544606758183629,-2.83064201523709,2.05126302637455,1.5013544276565,3,1,2,0.3,1,0,99,experiment_lm1,A,100
-0.544607198393341,-1.48370015376919,2.03159581448043,-2.05517324890426,2,1,3,0.3,1,0,100,experiment_lm1,A,100
-0.618000044866114,-1.27237235584509,-0.82690262602301,-0.32444987720241,3,2,1,0.7,1,0,1,experiment_lm1,A,100
-0.617999995355655,-0.404336945970114,-1.41221273399531,-0.478011305021246,1,3,2,0.7,1,0,2,experiment_lm1,A,100
-0.61799862853916,2.86741805651248,2.24841637802141,-0.222218076228345,1,2,3,0.7,1,0,3,experiment_lm1,A,100
-0.617999355962961,-0.14243486601505,-0.934051147807279,-0.888369340201592,1,3,2,0.7,1,0,4,experiment_lm1,A,100
-0.617999308317571,1.29600763657128,-0.975876039678279,-0.926844821249519,1,3,2,0.7,1,0,5,experiment_lm1,A,100
-0.617997920438332,0.906814204056344,0.829042925365016,3.15545677870137,2,3,1,0.7,1,0,6,experiment_lm1,A,100
-0.617999790378776,0.401546543063149,-1.11643151107578,-1.46226833817273,1,2,3,0.7,1,0,7,experiment_lm1,A,100
-0.617997764340188,2.27697052017952,2.37343391315962,1.77673611958888,2,1,3,0.7,1,0,8,experiment_lm1,A,100
-0.617998238078905,0.204722411667102,1.91340822729616,2.12801055967363,3,2,1,0.7,1,0,9,experiment_lm1,A,100
-0.617999906233368,-2.72155090006003,-1.16192399822004,-0.583713625893615,3,2,1,0.7,1,0,10,experiment_lm1,A,100
-0.617998767350455,-1.68926995861223,1.35570337262188,1.79814357062756,3,2,1,0.7,1,0,11,experiment_lm1,A,100
-0.617999045333869,1.36181032823491,-0.0698342554688209,0.963885940922608,1,3,2,0.7,1,0,12,experiment_lm1,A,100
-0.617997999492943,3.17747104109758,1.67075815638765,2.45288711212108,1,3,2,0.7,1,0,13,experiment_lm1,A,100
-0.617998107152443,0.892461095077538,2.18053684249467,1.31638073142037,3,1,2,0.7,1,0,14,experiment_lm1,A,100
-0.617999474095012,-1.46679052470319,-0.545731462730922,-1.50501786915389,2,1,3,0.7,1,0,15,experiment_lm1,A,100
-0.617999077640705,-0.616360112685204,0.0736094176542826,0.0882609582774444,3,2,1,0.7,1,0,16,experiment_lm1,A,100
-0.617998811898057,0.849440869527396,1.05895573335895,-1.20385575871739,2,1,3,0.7,1,0,17,experiment_lm1,A,100
-0.617998167567522,0.789519110129489,1.18840825593498,1.92767007455405,3,2,1,0.7,1,0,18,experiment_lm1,A,100
-0.617998409157154,-0.326710082169816,2.17615645624625,-0.139642056572925,3,1,2,0.7,1,0,19,experiment_lm1,A,100
-0.618000691872107,-2.53626907370794,-1.50900339253088,-1.70216688381921,3,1,2,0.7,1,0,20,experiment_lm1,A,100
-0.617998900465118,-0.970857671484748,0.528798142276053,0.982951057023119,3,2,1,0.7,1,0,21,experiment_lm1,A,100
-0.617999744309093,-2.10171540482621,-0.405410870619027,-0.795560852753088,3,1,2,0.7,1,0,22,experiment_lm1,A,100
-0.617999766299159,0.84203437831799,-0.651863480390492,-0.335280326275788,1,3,2,0.7,1,0,23,experiment_lm1,A,100
-0.617999815134667,0.830702297364247,-1.21307971004682,-2.06855427293205,1,2,3,0.7,1,0,24,experiment_lm1,A,100
-0.617999465025993,0.353368550923772,-0.256922617188955,-0.518115135974076,1,2,3,0.7,1,0,25,experiment_lm1,A,100
-0.617998307811613,1.15069011435152,2.30962901531801,-0.350771240548909,2,1,3,0.7,1,0,26,experiment_lm1,A,100
-0.617998434180101,2.09096085026885,0.260143692319511,2.12507669106153,2,3,1,0.7,1,0,27,experiment_lm1,A,100
-0.61799983457514,0.264161725340895,-0.484126468623607,-1.92043875811883,1,2,3,0.7,1,0,28,experiment_lm1,A,100
-0.617998247452687,-0.336425215293867,1.44388049279527,0.337983146958165,3,1,2,0.7,1,0,29,experiment_lm1,A,100
-0.617999617615125,0.5757032124884,0.342278756729666,-1.60899217267923,1,2,3,0.7,1,0,30,experiment_lm1,A,100
-0.617998818141259,1.17552491671456,0.809101387633527,1.04875781716296,1,3,2,0.7,1,0,31,experiment_lm1,A,100
-0.617998815385228,-3.33528633413835,0.960037749760606,1.90111293943155,3,2,1,0.7,1,0,32,experiment_lm1,A,100
-0.617998643158257,0.147737052298188,0.545944610940027,-0.828017711095624,2,1,3,0.7,1,0,33,experiment_lm1,A,100
-0.617999016302101,-0.73788547378439,-0.457364304719603,-0.0574363978990863,3,2,1,0.7,1,0,34,experiment_lm1,A,100
-0.61799987595755,1.0210775770075,-0.666967972868251,-0.331207982072936,1,3,2,0.7,1,0,35,experiment_lm1,A,100
-0.617999533068491,-1.29320322136131,0.464285182660227,-1.26341712402055,3,1,2,0.7,1,0,36,experiment_lm1,A,100
-0.617999033894406,-0.985345115235776,0.395081061755634,-0.39024501433329,3,1,2,0.7,1,0,37,experiment_lm1,A,100
-0.617999907085657,0.540090427558084,-2.98044729944866,-1.46196985317062,1,3,2,0.7,1,0,38,experiment_lm1,A,100
-0.61800041492955,-1.7081137458866,-1.59997020100296,-1.38957443501736,3,2,1,0.7,1,0,39,experiment_lm1,A,100
-0.61799922162136,-0.467484101268812,-0.291065282162263,-0.121804719023739,3,2,1,0.7,1,0,40,experiment_lm1,A,100
-0.617999524514587,-1.72225285798784,0.0127124489348669,0.320625251334136,3,2,1,0.7,1,0,41,experiment_lm1,A,100
-0.617999339357919,-1.18701801349413,-1.35188738328088,0.816453027032266,2,3,1,0.7,1,0,42,experiment_lm1,A,100
-0.617998524605265,2.73351888646671,1.44960224450211,0.0340925908518868,1,2,3,0.7,1,0,43,experiment_lm1,A,100
-0.617998464678793,1.02203836705454,1.50345655599988,2.10999154516615,3,2,1,0.7,1,0,44,experiment_lm1,A,100
-0.618000630274307,-0.880760809519263,-1.95161861742784,-3.042442427629,1,2,3,0.7,1,0,45,experiment_lm1,A,100
-0.617999815150876,-2.16747595588062,-0.0488231776108833,-0.149477776583926,3,1,2,0.7,1,0,46,experiment_lm1,A,100
-0.617999733276855,0.530967261629212,-2.25806384168751,0.331207177277683,1,3,2,0.7,1,0,47,experiment_lm1,A,100
-0.617999335282199,1.38079713972734,-0.0862757115020457,-1.58293389314454,1,2,3,0.7,1,0,48,experiment_lm1,A,100
-0.617999518319948,-1.28879252536059,0.0791665023438345,0.0497292146861917,3,1,2,0.7,1,0,49,experiment_lm1,A,100
-0.617999297335255,-1.39689814213739,0.0919673766355657,0.50437803570702,3,2,1,0.7,1,0,50,experiment_lm1,A,100
-0.617999292957332,0.379812145281809,-0.399808653869614,-0.392114969268638,1,3,2,0.7,1,0,51,experiment_lm1,A,100
-0.617999365903271,1.26763063378652,-0.862050227490203,-0.292401813441331,1,3,2,0.7,1,0,52,experiment_lm1,A,100
-0.617998409885805,0.362494537801543,1.12931249240545,0.495685496176948,3,1,2,0.7,1,0,53,experiment_lm1,A,100
-0.618000958650944,-2.04095705472164,-4.90453311666676,-1.57869953149166,2,3,1,0.7,1,0,54,experiment_lm1,A,100
-0.617999796973041,-0.129078172415074,-2.40423063680744,-0.900819137753024,1,3,2,0.7,1,0,55,experiment_lm1,A,100
-0.617999033312008,0.683747583315625,0.243134067779315,-1.36225593230236,1,2,3,0.7,1,0,56,experiment_lm1,A,100
-0.618000143031438,0.109421339515175,-2.81020454138092,-0.43621022728785,1,3,2,0.7,1,0,57,experiment_lm1,A,100
-0.617998699484326,-0.204691450429357,0.99279338014383,1.37507118477451,3,2,1,0.7,1,0,58,experiment_lm1,A,100
-0.61800049128068,-2.71617027979151,-1.93174381357906,-0.791656739628958,3,2,1,0.7,1,0,59,experiment_lm1,A,100
-0.617998923202313,-0.0894737422235568,0.936639543103505,0.783735867465396,3,1,2,0.7,1,0,60,experiment_lm1,A,100
-0.617997452922557,1.16128329611692,2.46401853360159,3.35345190637317,3,2,1,0.7,1,0,61,experiment_lm1,A,100
-0.618000212274703,-2.25976657054192,-1.57234534139355,-1.97254021888159,3,1,2,0.7,1,0,62,experiment_lm1,A,100
-0.617999988426606,-1.59010238388002,-2.17644624205558,-0.72126355394225,2,3,1,0.7,1,0,63,experiment_lm1,A,100
-0.617998660898187,1.50253886209843,1.08144803085218,0.720636171476636,1,2,3,0.7,1,0,64,experiment_lm1,A,100
-0.617998091536277,1.65483262404389,2.01627028454055,3.02251743946778,3,2,1,0.7,1,0,65,experiment_lm1,A,100
-0.617997845877916,-1.06510012760667,2.85519866306139,3.38110419379747,3,2,1,0.7,1,0,66,experiment_lm1,A,100
-0.617999038207305,1.07414181285177,-0.338767335235262,1.66512917482912,2,3,1,0.7,1,0,67,experiment_lm1,A,100
-0.617997847116737,1.78063481543997,1.38694277458729,3.01589627386307,2,3,1,0.7,1,0,68,experiment_lm1,A,100
-0.61799860802277,0.953214653109679,0.884044943807939,-0.365033453079401,1,2,3,0.7,1,0,69,experiment_lm1,A,100
-0.617999316743531,-0.346949564646238,-0.530318370863059,-0.310820516026253,2,3,1,0.7,1,0,70,experiment_lm1,A,100
-0.617999857800577,0.805740440535921,-0.866417605877116,-1.17652047932095,1,2,3,0.7,1,0,71,experiment_lm1,A,100
-0.617998511115107,-0.650750114889545,0.755361279017075,4.51881662255176,3,2,1,0.7,1,0,72,experiment_lm1,A,100
-0.617999146198615,0.143556412377042,0.053528263497975,-0.926062319014651,1,2,3,0.7,1,0,73,experiment_lm1,A,100
-0.617999421476522,1.76186278434052,-0.535561699500877,-0.720347279934068,1,2,3,0.7,1,0,74,experiment_lm1,A,100
-0.618000549169172,-2.31299803885846,-0.714591053145117,-4.11344353705721,2,1,3,0.7,1,0,75,experiment_lm1,A,100
-0.617998517437085,2.58599639634486,1.3555351970229,0.682561763515957,1,2,3,0.7,1,0,76,experiment_lm1,A,100
-0.617998012558129,-0.160369420902662,0.909515500391554,2.32881933950719,3,2,1,0.7,1,0,77,experiment_lm1,A,100
-0.61799784968535,3.01399193999942,3.14818536369553,0.732487220279048,2,1,3,0.7,1,0,78,experiment_lm1,A,100
-0.617999614955356,0.0200267303697237,-0.140206380710434,-0.904324153425629,1,2,3,0.7,1,0,79,experiment_lm1,A,100
-0.617999134431168,0.227029108739278,-0.623253182857285,-0.214538987399586,1,3,2,0.7,1,0,80,experiment_lm1,A,100
-0.617999773243552,-1.95715641154018,-0.937879761870017,0.104726971826225,3,2,1,0.7,1,0,81,experiment_lm1,A,100
-0.617999092967989,2.04756157700633,-0.87690487266748,0.553502486442991,1,3,2,0.7,1,0,82,experiment_lm1,A,100
-0.617999469236377,-0.789619733462431,-0.582751106826169,-0.0065580335509482,3,2,1,0.7,1,0,83,experiment_lm1,A,100
-0.617999308767327,-0.586113574405119,0.083836351434234,1.96500721183028,3,2,1,0.7,1,0,84,experiment_lm1,A,100
-0.617999332776691,2.58559288030353,0.311284762284063,-1.50816522461952,1,2,3,0.7,1,0,85,experiment_lm1,A,100
-0.617998787124803,0.427712527679026,0.617566217469308,-0.149722049837542,2,1,3,0.7,1,0,86,experiment_lm1,A,100
-0.618000152926945,-0.924621822066636,-2.83073089413657,0.480989627527512,2,3,1,0.7,1,0,87,experiment_lm1,A,100
-0.617998939609917,0.0817373614362614,0.425407758793737,-1.0046308270594,2,1,3,0.7,1,0,88,experiment_lm1,A,100
-0.617999705686835,-0.643548585043482,0.404412002595198,-1.17148214372818,2,1,3,0.7,1,0,89,experiment_lm1,A,100
-0.617999272879796,-0.542380894036502,-0.273470172607682,0.695281163026642,3,2,1,0.7,1,0,90,experiment_lm1,A,100
-0.618000531654606,-1.37496725109334,-1.17824981411686,-1.4870722482674,2,1,3,0.7,1,0,91,experiment_lm1,A,100
-0.617999696204679,0.153330086342122,-1.23616652353065,-0.587042688326951,1,3,2,0.7,1,0,92,experiment_lm1,A,100
-0.617998873685393,-0.212323320641255,1.48388410414967,1.61219540399809,3,2,1,0.7,1,0,93,experiment_lm1,A,100
-0.61799920377563,-1.76765540246684,-0.849122854235014,0.1084407855275,3,2,1,0.7,1,0,94,experiment_lm1,A,100
-0.617999120864731,0.880501588142481,-0.700106117480566,-0.879011596206548,1,2,3,0.7,1,0,95,experiment_lm1,A,100
-0.617997654426016,2.92094689830076,2.07130652919171,1.71047871969764,1,2,3,0.7,1,0,96,experiment_lm1,A,100
-0.61800048173446,-1.72931764264382,-0.100786686947912,-3.00201959447255,2,1,3,0.7,1,0,97,experiment_lm1,A,100
-0.617999984567185,-0.972479237500229,-1.34901218413028,-1.00112786758284,1,3,2,0.7,1,0,98,experiment_lm1,A,100
-0.617998672436886,1.60517980730684,2.39792626236436,-0.170935353317576,2,1,3,0.7,1,0,99,experiment_lm1,A,100
-0.617999541325191,0.954970208328011,-0.155806445686971,-0.890287161888756,1,2,3,0.7,1,0,100,experiment_lm1,A,100
-0.577235600506825,-0.518715500523787,-1.78605220351742,-1.0553614995738,1,3,2,0.9,1,0,1,experiment_lm1,A,100
-0.57723560064301,-0.697194751707248,-0.900140950484855,-1.32799755346221,1,2,3,0.9,1,0,2,experiment_lm1,A,100
-0.577233815200111,-0.427308443480222,0.948197501798211,0.690708015768561,3,1,2,0.9,1,0,3,experiment_lm1,A,100
-0.577234785987105,-1.63163750092521,0.119007222670929,-0.343397464752356,3,1,2,0.9,1,0,4,experiment_lm1,A,100
-0.577234665826782,-0.339078321343128,-0.30859673841676,-0.64329953687962,2,1,3,0.9,1,0,5,experiment_lm1,A,100
-0.57723310442275,2.65550049060386,1.53680919812177,1.61046200577075,1,3,2,0.9,1,0,6,experiment_lm1,A,100
-0.57723537300511,-1.12634105041275,-0.0308574126160148,-1.68238275878077,2,1,3,0.9,1,0,7,experiment_lm1,A,100
-0.577232878371081,1.52989176394518,2.71880986175012,1.8951383818243,3,1,2,0.9,1,0,8,experiment_lm1,A,100
-0.577233436285481,1.29998335491246,1.11744905591997,2.04747323848992,2,3,1,0.9,1,0,9,experiment_lm1,A,100
-0.577235460071423,-0.768502863157962,-1.66096083311393,-0.623821244344291,2,3,1,0.9,1,0,10,experiment_lm1,A,100
-0.5772341266182,1.70691279243968,0.237099965745243,2.04269578848784,2,3,1,0.9,1,0,11,experiment_lm1,A,100
-0.577234416726932,-0.000667529466704238,0.253245318715509,0.170365202320233,3,1,2,0.9,1,0,12,experiment_lm1,A,100
-0.577233174485697,2.63865375820804,1.89485017849911,1.51259687127422,1,2,3,0.9,1,0,13,experiment_lm1,A,100
-0.577233272146861,0.93013404310669,2.06896725796403,2.48110604602445,3,2,1,0.9,1,0,14,experiment_lm1,A,100
-0.577234898994636,-0.317850281947778,-0.220301248846976,-0.0729622838323017,3,2,1,0.9,1,0,15,experiment_lm1,A,100
-0.57723442228243,0.0548713587769146,-0.0559047423539101,0.159047513051187,2,3,1,0.9,1,0,16,experiment_lm1,A,100
-0.57723407600788,-0.0687493508914203,0.970779471427154,1.03025052391903,3,2,1,0.9,1,0,17,experiment_lm1,A,100
-0.577233404654326,2.40912916639652,1.81656279247055,1.53487024792703,1,2,3,0.9,1,0,18,experiment_lm1,A,100
-0.577233571520834,0.293725011072119,1.22424616231297,2.13241181605127,3,2,1,0.9,1,0,19,experiment_lm1,A,100
-0.577236418704449,-2.37050003749069,-2.20664163762057,-1.75018467506577,3,2,1,0.9,1,0,20,experiment_lm1,A,100
-0.577234298101303,0.54941230955675,0.796873889274737,1.0309612759984,3,2,1,0.9,1,0,21,experiment_lm1,A,100
-0.577235272118928,-1.5763891111525,-0.369933821949718,-0.254262763624877,3,2,1,0.9,1,0,22,experiment_lm1,A,100
-0.57723532194696,-1.26977691107565,-0.49392309681345,-1.46494369783374,2,1,3,0.9,1,0,23,experiment_lm1,A,100
-0.577235299271046,-0.671772317979882,-0.691711267723445,-1.29625851765368,1,2,3,0.9,1,0,24,experiment_lm1,A,100
-0.577234860987994,-1.19475210451385,-0.970939538652611,-0.682679704965845,3,2,1,0.9,1,0,25,experiment_lm1,A,100
-0.577233467385318,0.858408691034204,1.74290191486475,1.61353274873397,3,1,2,0.9,1,0,26,experiment_lm1,A,100
-0.577233705683023,2.19018053892804,1.34336155851272,0.50777456107844,1,2,3,0.9,1,0,27,experiment_lm1,A,100
-0.577235279359923,-1.14297482299593,-1.08242395333381,-1.10041163629361,3,1,2,0.9,1,0,28,experiment_lm1,A,100
-0.577233398124263,1.15752334080519,1.03065172628104,1.62892076182156,2,3,1,0.9,1,0,29,experiment_lm1,A,100
-0.577235068966679,-1.33904077289102,-0.0478661591825105,-0.595424995446756,3,1,2,0.9,1,0,30,experiment_lm1,A,100
-0.57723411585169,0.63175190755083,0.50026420713842,0.255682399569896,1,2,3,0.9,1,0,31,experiment_lm1,A,100
-0.57723416616331,0.661185985514621,0.486410738747542,1.96471547687572,2,3,1,0.9,1,0,32,experiment_lm1,A,100
-0.577233868596929,0.743271517620565,0.816023909775995,0.809213801657204,3,1,2,0.9,1,0,33,experiment_lm1,A,100
-0.577234402139811,0.812953847367755,0.259721788911674,0.387942924907407,1,3,2,0.9,1,0,34,experiment_lm1,A,100
-0.577235427767538,-1.22867834194035,-0.750322095778613,-1.53286547348588,2,1,3,0.9,1,0,35,experiment_lm1,A,100
-0.577234962863065,-2.63924314756307,0.163051103109635,-0.0522011007509764,3,1,2,0.9,1,0,36,experiment_lm1,A,100
-0.577234369467714,-0.36120275067396,0.378157389092767,0.543622976560768,3,2,1,0.9,1,0,37,experiment_lm1,A,100
-0.577235426377225,0.0223002561844858,-1.15463660160413,-1.9930405468225,1,2,3,0.9,1,0,38,experiment_lm1,A,100
-0.57723608961343,-1.09465456708429,-1.93553302709161,-1.66933358308725,1,3,2,0.9,1,0,39,experiment_lm1,A,100
-0.577234604827181,0.982217832927635,-0.37104199582952,0.396659610350042,1,3,2,0.9,1,0,40,experiment_lm1,A,100
-0.577234985079624,-0.955731834532861,-0.684942994953626,0.281941090040848,3,2,1,0.9,1,0,41,experiment_lm1,A,100
-0.577234826279972,0.938449908536525,-0.55538842330103,-0.713220483598631,1,2,3,0.9,1,0,42,experiment_lm1,A,100
-0.577233762156406,0.0722991274965985,1.41826835036191,0.518303499432498,3,1,2,0.9,1,0,43,experiment_lm1,A,100
-0.577233750093529,1.61225225768885,1.39376968714689,1.39120277187529,1,2,3,0.9,1,0,44,experiment_lm1,A,100
-0.577236352287355,-2.69298790822541,-1.13558132026361,-2.40225819479079,3,1,2,0.9,1,0,45,experiment_lm1,A,100
