none,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,correlation,pre_grouped,standardized,test_id,model_type,grouping,No_test_obs
-0.618000100928177,-0.0417280551294602,-0.460973679672723,-0.156520181332638,-1.49776989683872,-0.137568984811795,1,4,3,5,2,0.7,1,0,2,experiment_lm1,B,100
-0.61799859926909,0.22420033706903,2.788490923335,0.224621467713939,2.04721098539231,-0.390907476777603,4,1,3,2,5,0.7,1,0,3,experiment_lm1,B,100
-0.617999332935186,0.132258573604002,-0.038199263425878,-0.979252766578937,-0.188675072290388,-0.89098680558106,1,2,5,3,4,0.7,1,0,4,experiment_lm1,B,100
-0.617999230973423,0.594442367355213,0.957205890933775,-0.340411290062289,-0.90585837259842,-0.912091836545777,2,1,3,4,5,0.7,1,0,5,experiment_lm1,B,100
-0.617997916371558,0.700478760656236,0.409559717574103,0.237340339620699,0.925392083109281,2.61854280491779,3,4,5,2,1,0.7,1,0,6,experiment_lm1,B,100
-0.617999854438763,-0.635033481877071,0.768920868113842,-0.316191787887315,-0.764994722055185,-1.22985406200169,3,1,2,4,5,0.7,1,0,7,experiment_lm1,B,100
-0.61799773811489,1.90105188687118,0.735978369202767,0.480498447095342,2.13756841520826,1.17204319241803,2,4,5,1,3,0.7,1,0,8,experiment_lm1,B,100
-0.61799824900504,0.866378708281951,-0.375781838696439,0.448950573440422,1.54901446951089,1.75757914399637,3,5,4,2,1,0.7,1,0,9,experiment_lm1,B,100
-0.617999952728112,-0.403285697267592,-2.36677231093211,-0.76919783402625,-0.607170710311942,-0.320761835878536,2,5,4,3,1,0.7,1,0,10,experiment_lm1,B,100
-0.617998667002342,-0.200346756756093,-1.63797132866684,2.19429605625571,-0.436595586868903,1.54519450252846,3,5,1,4,2,0.7,1,0,11,experiment_lm1,B,100
-0.617999034023875,-0.0330246501705675,1.54786726493108,0.348303507718983,-0.46720654858877,0.859922406565136,4,1,3,5,2,0.7,1,0,12,experiment_lm1,B,100
-0.617997959424474,1.30477183150174,2.22088493388969,1.40485553506713,0.358023311380175,2.01258050154362,4,1,3,5,2,0.7,1,0,13,experiment_lm1,B,100
-0.617998061467562,0.320158158230128,0.875104922980927,1.26418477871574,1.10242534719434,0.827505280235517,5,3,1,2,4,0.7,1,0,14,experiment_lm1,B,100
-0.617999442017347,-0.0982352075498543,-1.42151932435201,-0.00110614547019616,-0.589623099965055,-1.40705604190447,2,5,1,3,4,0.7,1,0,15,experiment_lm1,B,100
-0.617999109086138,-1.0264536133629,0.247916927336994,-0.475165962970526,0.728045360020989,0.071167545183393,5,2,4,1,3,0.7,1,0,16,experiment_lm1,B,100
-0.617998682230552,0.361787614676155,0.752862336187235,0.886236194510987,0.133539982333609,-1.42988539881204,3,2,1,4,5,0.7,1,0,17,experiment_lm1,B,100
-0.617998186722247,0.194161247562886,0.653807526199183,0.958001546165034,0.591991744945872,1.50763522237457,5,3,2,4,1,0.7,1,0,18,experiment_lm1,B,100
-0.61799830768788,-0.347966723844244,0.0404080543696078,0.928651598558001,1.57085825296143,-0.482147040988766,4,3,2,1,5,0.7,1,0,19,experiment_lm1,B,100
-0.6180007880994,-0.501533087363594,-2.14218243974811,-0.784756232382093,-1.15972107680629,-1.15924623068945,1,5,2,4,3,0.7,1,0,20,experiment_lm1,B,100
-0.617998901350435,0.625616673037312,-1.4882513785967,0.6030844014655,-0.0123305425066222,0.812772340029484,2,5,3,4,1,0.7,1,0,21,experiment_lm1,B,100
-0.61799981307342,-0.644038744903197,-1.64564412854248,-0.553878085415399,0.106534309268656,-0.56566036719676,4,5,2,1,3,0.7,1,0,22,experiment_lm1,B,100
-0.617999890094143,-0.479290383549819,1.23675492275111,-0.677309712448722,-0.168914339355813,-0.0563497731282861,4,1,5,3,2,0.7,1,0,23,experiment_lm1,B,100
-0.617999785679346,-0.158526188832292,1.0321818773852,0.167191069547962,-1.65082913473283,-1.84094923082979,3,1,2,4,5,0.7,1,0,24,experiment_lm1,B,100
-0.61799942932405,-0.0112279813406726,0.578786250411979,-1.01547281081352,0.44041926638402,-0.414173914166444,3,1,5,2,4,0.7,1,0,25,experiment_lm1,B,100
-0.617998206021153,0.561654403666096,0.812901939347423,0.907607504807643,1.50172863187907,-0.674344782771618,4,3,2,1,5,0.7,1,0,26,experiment_lm1,B,100
-0.61799848656756,0.567976456505832,1.65286189234545,0.555441335711441,-0.114391048498544,1.81429249880914,3,2,4,5,1,0.7,1,0,27,experiment_lm1,B,100
-0.617999813958163,-0.760219210127277,0.93279821806188,-0.33236837561588,-0.342104575114521,-1.63850948427186,4,1,2,3,5,0.7,1,0,28,experiment_lm1,B,100
-0.617998141371402,0.682981962104221,-0.813337357075235,-0.105885554393703,1.72425230831828,-0.0425731305646008,2,5,4,1,3,0.7,1,0,29,experiment_lm1,B,100
-0.617999689840283,-0.474519613719838,1.08484990164834,-0.132709743437663,0.226165988210794,-1.39479664301859,4,1,3,2,5,0.7,1,0,30,experiment_lm1,B,100
-0.617998848775592,0.118415034331524,1.03567678467066,0.0198898117536558,0.924655127098531,0.934747310883535,4,1,5,3,2,0.7,1,0,31,experiment_lm1,B,100
-0.617998925045587,-0.194850699126283,-3.04036000262756,-0.0855504942383796,1.16706773794885,1.67955780643981,4,5,3,2,1,0.7,1,0,32,experiment_lm1,B,100
-0.617998575958452,0.112533457087332,0.19226508405658,-0.0306098779454455,0.635859481066212,-1.04438431410889,3,2,4,1,5,0.7,1,0,33,experiment_lm1,B,100
-0.617998953907783,-0.067573679469957,-0.65352184647046,0.427059776873744,-0.780483219461878,-0.178167260869979,2,4,1,5,3,0.7,1,0,34,experiment_lm1,B,100
-0.617999943267873,-0.387404356582094,1.17800259717886,-0.289586517682478,-0.447261449132733,-0.0308485192363125,4,1,3,5,2,0.7,1,0,35,experiment_lm1,B,100
-0.617999609579339,-0.267756004479928,-1.11204841672045,-1.29132785857656,1.71038494884777,-1.13158774485123,2,3,5,1,4,0.7,1,0,36,experiment_lm1,B,100
-0.617998979747498,0.275389677788649,-1.36066826391176,-0.188715442822474,0.716618703796359,-0.423133797810093,2,5,3,1,4,0.7,1,0,37,experiment_lm1,B,100
-0.617999833054981,-0.298138936798473,0.708730413291914,-0.280244365702267,-2.79484728669759,-1.23782648147568,3,1,2,5,4,0.7,1,0,38,experiment_lm1,B,100
-0.618000455369486,0.0588317853485807,-1.90164668755966,-0.150779433424827,-1.77585706830344,-0.928206770647106,1,5,2,4,3,0.7,1,0,39,experiment_lm1,B,100
-0.617999091087835,1.01202807069575,-1.29078303335528,1.03193158490316,-1.49042885143575,-0.143101918144365,2,4,1,5,3,0.7,1,0,40,experiment_lm1,B,100
-0.61799957703135,-0.145153077929057,-1.54778863271508,-0.413794618846453,0.309525000518232,0.408296243881328,3,5,4,2,1,0.7,1,0,41,experiment_lm1,B,100
-0.617999461304585,-0.253833174106404,-1.07886606694969,-0.711414403683,-0.552099915334706,0.873761263595793,2,5,4,3,1,0.7,1,0,42,experiment_lm1,B,100
-0.61799843282049,0.740469626421911,2.24386077640756,0.361848319637556,1.1235505446916,-0.252515703337189,3,1,4,2,5,0.7,1,0,43,experiment_lm1,B,100
-0.617998563619589,0.0659200698341735,1.16367319841202,0.875066275187583,0.714488867079346,1.81633798571444,5,2,3,4,1,0.7,1,0,44,experiment_lm1,B,100
-0.618000681407998,-0.0391877744853237,-1.15256884537132,-0.538081451347633,-1.68074155022695,-2.46424198099532,1,3,2,4,5,0.7,1,0,45,experiment_lm1,B,100
-0.617999925177529,-0.551263122851694,-1.86894863118419,-0.471396685950252,0.418330162319879,0.107501508336802,4,5,3,1,2,0.7,1,0,46,experiment_lm1,B,100
-0.617999804777527,-0.0487560543546145,0.504770413346793,-1.28305014927612,-1.13208053523842,0.563227039752585,3,2,5,4,1,0.7,1,0,47,experiment_lm1,B,100
-0.617999372764972,0.808118120897128,0.866075598640628,-0.947941444705279,0.475490719354615,-1.49015543006299,2,1,4,3,5,0.7,1,0,48,experiment_lm1,B,100
-0.617999594776884,0.0571865850701926,-1.28295186492724,0.0951080156745509,-0.17943328830504,0.150193827341091,3,5,2,4,1,0.7,1,0,49,experiment_lm1,B,100
-0.617999293594321,-0.175000521954991,-1.25901604779275,-0.09449917137625,0.1979572814788,0.530005745498231,4,5,3,2,1,0.7,1,0,50,experiment_lm1,B,100
-0.617999181101666,0.103539216197451,0.272865920896284,0.467086772296374,-0.937215484135006,-0.31838794178248,3,2,1,5,4,0.7,1,0,51,experiment_lm1,B,100
-0.617999396979998,0.629826905212136,0.838951065437745,-0.268315144530455,-0.858033410816314,-0.22925077949253,2,1,4,5,3,0.7,1,0,52,experiment_lm1,B,100
-0.617998412558542,0.507639541317106,-0.223717377415179,0.0068336862879349,1.50131465087885,0.195421900831254,2,5,4,1,3,0.7,1,0,53,experiment_lm1,B,100
-0.618001007934129,-1.18282509873585,-1.10628116334379,-1.6565510465015,-3.64949637374934,-0.929035716629119,3,2,4,5,1,0.7,1,0,54,experiment_lm1,B,100
-0.617999758519174,0.10112816227764,-0.228111311947251,-0.676520877276944,-1.90834719947886,-0.722276638590433,1,2,3,5,4,0.7,1,0,55,experiment_lm1,B,100
-0.617999071055522,0.0747249901705738,0.646008685368912,-1.06047081192457,1.35131305823793,-1.44695022152626,3,2,4,1,5,0.7,1,0,56,experiment_lm1,B,100
-0.61800020385017,-0.656724539002934,0.836671838484507,-1.67408598824236,-1.57651078975049,-0.0663437846847202,3,1,5,4,2,0.7,1,0,57,experiment_lm1,B,100
-0.617998760133114,0.668865851991823,-0.848161085316912,-0.171559191881151,1.38797497164197,1.12605251679521,3,5,4,1,2,0.7,1,0,58,experiment_lm1,B,100
-0.618000511944244,-1.30403819155498,-1.57951641823452,-0.932594312122284,-1.34529040558776,-0.278131294552003,3,5,2,4,1,0.7,1,0,59,experiment_lm1,B,100
-0.617998893133319,0.781085297377207,-0.736645930839215,0.382700894142212,0.552819181341557,0.650942176311094,1,5,4,3,2,0.7,1,0,60,experiment_lm1,B,100
-0.617997368862013,1.03207036507671,0.553407976629977,1.10355308983382,1.66306881341135,2.62665317860659,4,5,3,2,1,0.7,1,0,61,experiment_lm1,B,100
-0.618000240224545,-1.17418032494896,-1.16355207463496,-0.359402626993997,-1.52913618430453,-1.57838075167088,3,2,1,4,5,0.7,1,0,62,experiment_lm1,B,100
-0.618000106435159,-0.740217753826602,-0.934303524950715,-0.837623525370445,-1.55027123043679,-0.425395972432775,2,4,3,5,1,0.7,1,0,63,experiment_lm1,B,100
-0.61799858060424,-0.338901951226157,1.93484603041518,0.917767017748907,0.301324482741012,0.489587364266765,5,1,2,4,3,0.7,1,0,64,experiment_lm1,B,100
-0.617998196357565,0.254319476093398,1.40608649677159,1.23807809170866,1.20097582603713,2.59416032530266,5,2,3,4,1,0.7,1,0,65,experiment_lm1,B,100
-0.617997674764741,0.405450070709056,-1.38854733755849,1.42487630954063,1.92260755277902,2.80681585818065,4,5,3,2,1,0.7,1,0,66,experiment_lm1,B,100
-0.617998917186557,0.71205612737756,0.561664532821067,0.30125897163318,-0.748368428877563,1.57389237538212,2,3,4,5,1,0.7,1,0,67,experiment_lm1,B,100
-0.617997750355601,0.925318849943728,1.12146317077389,0.859673388225584,0.829272179503413,2.44774602263134,3,2,4,5,1,0.7,1,0,68,experiment_lm1,B,100
-0.617998581372634,-0.620705665932244,1.77209999682424,0.516922783449296,0.381918703577032,-0.578009779926832,5,1,2,3,4,0.7,1,0,69,experiment_lm1,B,100
-0.617999312123951,-0.326707220626151,-0.178155472158606,-0.0737602672338137,-0.38100627600009,-0.228459193954045,4,2,1,5,3,0.7,1,0,70,experiment_lm1,B,100
-0.617999964025463,-0.903232556926853,1.49655815000705,-0.909227989367369,-0.0839426639107623,-0.837352455703558,4,1,5,2,3,0.7,1,0,71,experiment_lm1,B,100
-0.617998547212362,-0.293028827935391,-0.318443294282108,0.907967882777067,0.122122252803009,4.20480968942675,4,5,2,3,1,0.7,1,0,72,experiment_lm1,B,100
-0.617999099203816,0.338565396158941,-0.0382037516400267,-0.492984716454247,0.427999640299007,-0.964354246272263,2,3,4,1,5,0.7,1,0,73,experiment_lm1,B,100
-0.61799944781376,-0.311753310333848,2.08495331393048,-0.297160383575224,-0.394023889212593,-0.576061885998331,3,1,2,4,5,0.7,1,0,74,experiment_lm1,B,100
-0.618000540590654,-0.752585015043561,-1.73582248001762,-0.705045818273222,-0.409339620819291,-3.53823949379588,3,4,2,1,5,0.7,1,0,75,experiment_lm1,B,100
-0.617998548553945,0.454980616091574,2.27873513849147,0.523584202185395,0.945416765226219,0.421376539785998,4,1,3,2,5,0.7,1,0,76,experiment_lm1,B,100
-0.617997861146903,-0.0837095740138655,-0.0125664634049704,0.604184448209986,0.76115492914633,1.80890182344412,5,4,3,2,1,0.7,1,0,77,experiment_lm1,B,100
-0.617997800382134,0.938986332085421,2.18984994751303,1.49091250532724,2.04246217067798,0.232453330831226,4,1,3,2,5,0.7,1,0,78,experiment_lm1,B,100
-0.617999705008308,-0.561514267813626,0.443450802627509,-0.430532916914832,0.229402710560653,-0.705310043003658,4,1,3,2,5,0.7,1,0,79,experiment_lm1,B,100
-0.617999186967482,-0.117158927848674,0.255972662367469,-0.176283449367085,-0.286073470765363,-0.287219861868189,2,1,3,4,5,0.7,1,0,80,experiment_lm1,B,100
-0.617999812688611,-0.839457066049146,-1.09024865575539,-0.99302500452147,-0.188579461635827,0.321001100337976,3,5,4,2,1,0.7,1,0,81,experiment_lm1,B,100
-0.617999122608607,0.773429781202609,1.42985677808783,-0.201080310192155,-0.797347142046215,0.519300070936117,2,1,4,5,3,0.7,1,0,82,experiment_lm1,B,100
-0.617999528019695,0.056082696115611,-0.891991086944735,-0.33493636510103,-0.273184264014262,0.0651002093336793,2,5,4,3,1,0.7,1,0,83,experiment_lm1,B,100
-0.61799947165208,-0.422642686831906,-0.46385092568605,-0.253868474503757,0.595090592660718,2.00800156402223,4,5,3,2,1,0.7,1,0,84,experiment_lm1,B,100
-0.617999224826251,0.906772260212457,1.81504939578531,0.498490238469254,-0.403943307988845,-1.42765621365126,2,1,3,4,5,0.7,1,0,85,experiment_lm1,B,100
-0.617998631295907,0.485030646593,0.151405624828492,-0.384732332657343,0.978593508161982,-0.334740887026255,2,3,5,1,4,0.7,1,0,86,experiment_lm1,B,100
-0.618000161635344,0.199585224325462,-0.983326830156486,-1.13940408561638,-2.18999144028939,0.838774192219512,2,3,4,5,1,0.7,1,0,87,experiment_lm1,B,100
-0.617998799043783,-0.170876730372968,0.251051345892606,0.743226429184893,-0.199175587273135,-1.12171127310137,3,2,1,4,5,0.7,1,0,88,experiment_lm1,B,100
-0.617999700131233,0.952584940936193,-1.61067287998235,0.383313527347604,-0.117645988173103,-1.01819824154772,1,5,2,3,4,0.7,1,0,89,experiment_lm1,B,100
-0.617999329591681,0.313681214103992,-0.890497195002906,0.391237942186821,-0.66133616268388,0.726344341425731,3,5,2,4,1,0.7,1,0,90,experiment_lm1,B,100
-0.618000642536091,-1.36838822194524,-0.127255024720574,-0.567667313245776,-1.03839656562431,-0.938581932789492,5,1,2,4,3,0.7,1,0,91,experiment_lm1,B,100
-0.617999832140701,-0.475554066067204,0.435748811535997,-1.03790275658865,-0.215600445817393,-0.376570541426816,4,1,5,2,3,0.7,1,0,92,experiment_lm1,B,100
-0.617999014872008,-0.0472818712972178,-0.251522711171767,0.446373428931496,1.22180941339256,1.51437793315096,4,5,3,2,1,0.7,1,0,93,experiment_lm1,B,100
-0.617999091968146,-0.093636295320029,-1.53216609208739,-0.411546520570905,-0.526032078503622,0.0550434743737502,2,5,3,4,1,0.7,1,0,94,experiment_lm1,B,100
-0.61799908245032,0.697084675137735,0.299944458915561,-0.668505939836305,-0.0947036192246493,-0.932435726696443,1,2,4,3,5,0.7,1,0,95,experiment_lm1,B,100
-0.617997572096322,1.43155343898292,1.98370223985772,0.604682143743729,1.65502102029089,1.02777302929867,3,1,5,2,4,0.7,1,0,96,experiment_lm1,B,100
-0.618000516562196,-0.603951423084607,-1.35376305077848,-0.241191523045518,-0.152299051972481,-2.48091865884426,3,4,2,1,5,0.7,1,0,97,experiment_lm1,B,100
-0.618000022557855,-0.311314313815835,-0.877719899049103,-0.532542944407714,-0.969259486125093,-0.63178250475542,1,4,2,5,3,0.7,1,0,98,experiment_lm1,B,100
-0.617998632663336,0.926987878274782,0.767322415962272,1.1107489082041,1.41143437011637,-0.384322963579297,3,4,2,1,5,0.7,1,0,99,experiment_lm1,B,100
-0.617999465468891,0.606632386435659,0.416087926887781,-0.561418839928827,0.172940214060189,-0.725365073951934,1,2,4,3,5,0.7,1,0,100,experiment_lm1,B,100
-0.577235741426166,-0.511084716738402,-0.240358514784977,-0.715511234522865,-1.30559549834321,-0.587579011100608,2,1,4,5,3,0.9,1,0,1,experiment_lm1,B,100
-0.577235696984721,-0.376469861514206,-0.494520578076366,-0.449715119134837,-0.757682580832545,-0.846944898990613,1,3,2,4,5,0.9,1,0,2,experiment_lm1,B,100
-0.577233702264384,0.0477084372587306,-0.339242247665471,1.08855014798727,0.0964988981495897,0.3180816619395,4,5,1,3,2,0.9,1,0,3,experiment_lm1,B,100
-0.577234733569097,-0.163357437805169,-1.40860240862546,-0.190918020246969,0.214001880775023,-0.307151743525747,2,5,3,1,4,0.9,1,0,4,experiment_lm1,B,100
-0.57723464492802,0.275119231721755,-0.44616375464617,-0.236350823968406,-0.248698758406746,-0.634880484261802,1,4,2,3,5,0.9,1,0,5,experiment_lm1,B,100
-0.577232968626315,1.12684555849807,1.80861401009103,1.01769211841798,0.921779539371915,0.927840158790355,2,1,3,5,4,0.9,1,0,6,experiment_lm1,B,100
-0.577235387589903,-0.853034568357013,-0.539300385636983,-0.438286692032994,0.302661384548418,-1.31162083236297,4,3,2,1,5,0.9,1,0,7,experiment_lm1,B,100
-0.577232661819283,1.67400433602428,0.218768369593475,1.78771405718959,1.39348378630816,1.0698690789265,2,5,1,3,4,0.9,1,0,8,experiment_lm1,B,100
-0.577233357109056,1.00623808389851,0.574071483425775,1.10075419808604,0.273239938937292,1.51060172738843,3,4,2,5,1,0.9,1,0,9,experiment_lm1,B,100
-0.577235586878208,-0.388129134223667,-0.504666394780362,-0.906023523476728,-1.02273276899845,-0.231732914289713,2,3,4,5,1,0.9,1,0,10,experiment_lm1,B,100
-0.577234119324899,0.268608262559158,1.53410564849193,-0.0141601370243426,0.35612714489843,1.84202754482201,4,2,5,3,1,0.9,1,0,11,experiment_lm1,B,100
-0.577234357064914,-0.0930656131109524,0.200794515543653,0.325936055248666,-0.0710299012229225,0.0603078776656944,5,2,1,4,3,0.9,1,0,12,experiment_lm1,B,100
-0.57723299134209,1.27317109065968,1.79474924951929,1.53027098178229,0.559825864345228,0.888083309507826,3,1,2,5,4,0.9,1,0,13,experiment_lm1,B,100
-0.577233177972104,0.630816259943387,0.629739145594607,1.09464141633113,1.27052255315259,1.85448771877456,4,5,3,2,1,0.9,1,0,14,experiment_lm1,B,100
-0.577234993374927,-0.00869591665805522,-0.346149234152569,-0.684211503595459,0.338505304397791,0.0894376315378639,3,4,5,1,2,0.9,1,0,15,experiment_lm1,B,100
-0.577234471937391,-0.506908502365798,0.439321001924356,-0.165922396302671,0.284666884816621,0.106857137466937,5,1,4,2,3,0.9,1,0,16,experiment_lm1,B,100
-0.577234010608675,0.310217651268412,-0.0984055225081094,0.281188032538385,0.678556683948729,0.760723687059572,3,5,4,2,1,0.9,1,0,17,experiment_lm1,B,100
-0.57723333435411,0.706951952884596,1.89014770509735,0.951436559901928,1.19319107593999,1.01883467966897,5,1,4,2,3,0.9,1,0,18,experiment_lm1,B,100
-0.577233559956314,0.173527886512649,0.252421876422928,0.343622790982546,1.21619419180159,1.66461606963644,5,4,3,2,1,0.9,1,0,19,experiment_lm1,B,100
-0.577236569612659,-0.996395176937428,-1.66072406128436,-1.03568370124134,-1.67712197129933,-0.957401063414409,2,4,3,5,1,0.9,1,0,20,experiment_lm1,B,100
-0.577234262350421,0.586816663836176,0.0688538190938366,0.347018351993176,0.488561316898878,0.885997261029578,2,5,4,3,1,0.9,1,0,21,experiment_lm1,B,100
-0.577235353421744,-0.640903287887193,-1.19264029620705,-0.428902086283877,-0.00360560937218568,0.0654657303364379,4,5,3,2,1,0.9,1,0,22,experiment_lm1,B,100
-0.577235325711504,-0.810677491530423,-0.654530399063497,0.0558298539566465,-0.693141489465809,-1.12612405528203,4,2,1,3,5,0.9,1,0,23,experiment_lm1,B,100
-0.577235376690725,-0.399699337949709,-0.264794433974413,-0.683848047512168,-0.343072989266243,-0.96832714700523,3,1,4,2,5,0.9,1,0,24,experiment_lm1,B,100
-0.577234821292909,-0.29276860671987,-0.836202152447516,-0.155861222780093,-0.963159722567214,-0.600379614805595,2,4,1,5,3,0.9,1,0,25,experiment_lm1,B,100
-0.577233371952462,0.700750740596637,0.444912544806659,0.865845949197217,1.08487965415828,1.11845423664951,4,5,3,2,1,0.9,1,0,26,experiment_lm1,B,100
-0.577233646813507,0.763998490765034,1.60237058494493,0.849913890257488,0.71025293880348,0.11478057685241,3,1,2,4,5,0.9,1,0,27,experiment_lm1,B,100
-0.577235359692272,-0.810181073436102,-0.454078649562074,-0.611604317826113,-0.672049386891739,-0.777896838621584,5,1,2,3,4,0.9,1,0,28,experiment_lm1,B,100
-0.577233312405812,0.969398696999924,0.451380969171169,0.47238469653913,0.840923255987871,1.0830079791226,2,5,4,3,1,0.9,1,0,29,experiment_lm1,B,100
-0.577235121346381,-0.65847651562099,-0.744095796830379,0.0621817828874467,-0.273313576760526,-0.368627715462505,4,5,1,2,3,0.9,1,0,30,experiment_lm1,B,100
-0.577234079932291,0.200895989076446,0.429923312074718,0.572819669508908,0.137637236168603,0.0464222138854374,3,2,1,4,5,0.9,1,0,31,experiment_lm1,B,100
-0.577234252077709,0.377367168481539,0.317724158358627,0.345929898983978,0.328741038681573,1.74254991094997,2,5,3,4,1,0.9,1,0,32,experiment_lm1,B,100
-0.577233862188162,0.437240386932544,0.501613941529124,0.103778015248435,0.830617943596892,0.495258818886223,4,2,5,1,3,0.9,1,0,33,experiment_lm1,B,100
-0.577234405565649,0.18746772672872,0.72035222431414,-0.364868516090271,0.601094388384515,0.316572702119998,4,1,5,2,3,0.9,1,0,34,experiment_lm1,B,100
-0.577235428387233,-0.791825646795123,-0.703319542211046,-0.150989498447591,-0.715111879305718,-1.15061920695292,4,2,1,3,5,0.9,1,0,35,experiment_lm1,B,100
-0.577234990232114,-0.503670135169074,-2.38609665665291,0.0519107650141598,0.234013832528623,0.075449134061963,4,5,3,1,2,0.9,1,0,36,experiment_lm1,B,100
-0.577234361329825,0.297305383219401,-0.724371432547352,-0.0853776047375834,0.606439333453752,0.466581894285775,3,5,4,1,2,0.9,1,0,37,experiment_lm1,B,100
-0.577235500960706,-0.365127062899045,0.29085577125313,-1.2771992040976,-0.170637341839384,-1.6032688975779,3,1,4,2,5,0.9,1,0,38,experiment_lm1,B,100
-0.577236223538407,-0.428275972066669,-0.867712942211492,-1.04995057473329,-1.36710163315429,-0.986479750217254,1,2,4,5,3,0.9,1,0,39,experiment_lm1,B,100
-0.577234610930358,0.815255698439196,0.407064199009321,-0.37887863435773,-0.253648868554475,0.418043058689185,1,3,5,4,2,0.9,1,0,40,experiment_lm1,B,100
-0.577235040103417,-0.203964054393129,-0.826676792522714,-0.124876090965801,-0.625865801533941,0.422649094626446,3,5,2,4,1,0.9,1,0,41,experiment_lm1,B,100
-0.577234922446047,0.0185767458735076,0.782280294686176,-0.388951327740185,-0.161397146992991,-0.580667487020144,2,1,4,3,5,0.9,1,0,42,experiment_lm1,B,100
-0.577233565207968,0.42550520772946,-0.107637619023149,0.962005131773068,0.624370192850365,0.104627834628853,3,5,1,2,4,0.9,1,0,43,experiment_lm1,B,100
-0.577233719606497,0.392879357219615,1.42167889461455,1.15233723010808,0.422864271207,1.0074648116742,5,1,2,4,3,0.9,1,0,44,experiment_lm1,B,100
-0.577236451866815,-0.827175757728904,-2.26310052823988,-1.05394894856622,-0.498097801782463,-1.58850405220808,2,5,3,1,4,0.9,1,0,45,experiment_lm1,B,100
-0.577235472497176,-0.548556463652037,-0.672536291438716,-0.343446408376609,-0.711141064033776,-0.0666035844890336,3,4,2,5,1,0.9,1,0,46,experiment_lm1,B,100
-0.577235273616803,-0.412114192746151,-0.631554396526774,-0.417441312883133,-0.466749259771413,-1.60794818118377,1,4,2,3,5,0.9,1,0,47,experiment_lm1,B,100
-0.577234681636074,0.22920059126159,-1.61843177819152,0.434296338082188,0.165663154708177,-0.65511702065614,2,5,1,3,4,0.9,1,0,48,experiment_lm1,B,100
-0.577235084786727,-0.0106251929276256,-0.0982522124208339,-0.0591984682423278,-0.652750653741065,0.238354076455557,2,4,3,5,1,0.9,1,0,49,experiment_lm1,B,100
-0.577234731725148,-0.118987632879409,-0.183650474494852,-0.137763899589005,-0.296572084447475,0.426321403654634,2,4,3,5,1,0.9,1,0,50,experiment_lm1,B,100
-0.577234661872885,0.0848135404702005,0.153822841842536,-0.465424512241461,-0.0821558374956434,0.0302404090055254,2,1,5,4,3,0.9,1,0,51,experiment_lm1,B,100
-0.577234781222041,0.184397620723079,-0.244917123274973,0.147896572414633,-0.148373129750948,-0.859773988619892,1,4,2,3,5,0.9,1,0,52,experiment_lm1,B,100
-0.577233589362724,0.629105076469275,0.422743123191367,0.732632144477166,1.30462112035394,0.327638980308581,3,4,2,1,5,0.9,1,0,53,experiment_lm1,B,100
-0.577236941002145,-1.47148594061727,-0.907149355526169,-2.19912153973029,-1.43715391095246,-2.53600187237806,3,1,4,2,5,0.9,1,0,54,experiment_lm1,B,100
-0.577235357976432,-0.221068199810072,-0.353004341871852,-0.938596519387664,-0.370823238000235,-1.38636652411794,1,2,4,3,5,0.9,1,0,55,experiment_lm1,B,100
-0.577234334890826,-0.0208106598582443,-1.37893324808349,0.282060946638988,1.09833043771528,-0.306736337838272,3,5,2,1,4,0.9,1,0,56,experiment_lm1,B,100
-0.577235787456236,-0.81957952566708,-0.871702469944325,-1.01365811248641,-1.34857017556251,-1.54418304906176,1,2,3,4,5,0.9,1,0,57,experiment_lm1,B,100
-0.577233955950438,0.610812747739881,-0.310184446898983,0.825753164279574,0.714708415551738,0.583597929360186,3,5,1,2,4,0.9,1,0,58,experiment_lm1,B,100
-0.577236290806265,-1.2572374358432,-0.878000125000646,-1.50379174016577,-1.95379074435997,-0.541556730239944,3,2,4,5,1,0.9,1,0,59,experiment_lm1,B,100
-0.57723420466458,0.658791420076313,-0.194659293210414,0.393322855760303,-0.0529426184703795,0.754077114361287,2,5,3,4,1,0.9,1,0,60,experiment_lm1,B,100
-0.577232313539481,1.52326379567853,2.13159632267216,1.54663026051529,1.1628454959637,1.9610970319646,4,1,3,5,2,0.9,1,0,61,experiment_lm1,B,100
-0.577235982902042,-1.07264592497492,-0.893898864039837,-1.30871799324838,-0.5602848576162,-0.289853689534287,4,3,5,2,1,0.9,1,0,62,experiment_lm1,B,100
-0.577235741839792,-0.687547004518346,-0.0597058719336935,-0.8799958558962,-0.440942205230458,-1.0762611381002,3,1,4,2,5,0.9,1,0,63,experiment_lm1,B,100
-0.577233831882423,-0.119177005242506,0.978213234989905,0.491828141614205,0.262077359699797,0.595511325155367,5,1,3,4,2,0.9,1,0,64,experiment_lm1,B,100
-0.577233245432376,0.628496897247949,1.60871830340627,1.53603754109024,1.15523158538896,1.17990579478383,5,1,2,4,3,0.9,1,0,65,experiment_lm1,B,100
-0.577232808651756,1.06451068843588,1.85122175859359,0.72809244729694,0.268405807074531,2.56462163044455,3,2,4,5,1,0.9,1,0,66,experiment_lm1,B,100
