rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
treeSHAP,0.0702010648847614,0.0274017788907167,0.0125999636308436,0.0367342691354406,0.111585138041911,0.0295525615675579,0.11039617959257,0.0838446264006798,0.111124894377396,0.0335180884579403,0.114996937747812,0.0865466401943825,0.0807982007329319,0.0349078606067742,0.0894367205435907,0.0814047115452683,,,,,,,0.00999999999839929,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1240,Wp4gb,2019-01-17T20:28:23.425395Z
empirical_sigma.01,0.343395012942796,-0.908592366908212,0.4160063542615,-0.0497303332346387,0.0703524462362174,0.069753567223076,0.0878366427680157,0.075980885409103,0.0745572401107346,0.0784021484869208,0.0770222314057414,0.0766605400011323,0.0651720134598686,0.088191515989426,0.0684181443638507,0.0743909572741394,0.1,0.1,0.1,0.1,0.1,0.1,5.63500000000204,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,xpq9W,2019-01-17T20:35:57.854102Z
empirical_AIC_each_k,0.609172239642697,0.164393708410485,0.553331966402646,0.442299304818609,0.0414213852321014,0.0307753376281404,0.0700457737113452,0.0474141655238623,0.0443783397099929,0.0343254692231288,0.0589105187981583,0.0458714425770933,0.0341107917538114,0.0266058619240444,0.0326127159212598,0.0327717021238871,0.438106600203494,0.438106600203494,0.438106600203494,0.306487363207077,0.306487363207077,0.306487363207077,1910.348,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,xpq9W,2019-01-17T20:35:57.854102Z
empirical_AIC_full,0.602952785498864,0.0977552870330649,0.531397868555961,0.41070198036263,0.0420293430164147,0.0335795396253434,0.0759176130771706,0.0505088319063096,0.0450845563015508,0.0370628769055403,0.0618033810276559,0.0479836047449157,0.040172893015365,0.0303851087180825,0.0539141718523005,0.0436927113517953,0.536452931957601,1.18238170816412,0.37458884327841,0.31129464315882,0.760066285913577,0.278240150154736,1912.555,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,xpq9W,2019-01-17T20:35:57.854102Z
empirical_independence,0,0,0,0,0.10268371400614,0.0367971897851626,0.164707959889858,0.10139628789372,0.113549609857348,0.041078519356088,0.131888817571536,0.0955056489283241,0.101131936679273,0.0379842680764401,0.10913480943907,0.096695749078081,Inf,Inf,Inf,Inf,Inf,Inf,5.63600000000224,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,xpq9W,2019-01-17T20:35:57.854102Z
Gaussian,0.780286507145592,0.250185892264581,0.746515625566254,0.592329341658809,0.0238071508547174,0.0288433091932416,0.0405926849292993,0.0310810483257528,0.0249483813940133,0.0308012533380773,0.0334317544169274,0.0297271297163393,0.0196259982008024,0.0234324256061799,0.0197370600817806,0.0212351560425718,,,,,,,4.97800000000279,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,xpq9W,2019-01-17T20:35:57.854102Z
copula,0.800923925253492,0.252812316478495,0.736741406690966,0.596825882807651,0.0216101364269528,0.0296855665103865,0.0376504851108666,0.029648729349402,0.0226050106193983,0.0306933637201687,0.0347208645870745,0.0293397463088805,0.0187000949011813,0.0226351628295538,0.0223439514954036,0.0218219362014845,,,,,,,10.1229999999996,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,xpq9W,2019-01-17T20:35:57.854102Z
treeSHAP,-0.0392855275193062,0.150677778472139,0.0420364016118773,0.0511428841882365,0.116095879312567,0.0310582988759576,0.144567465006305,0.09724054773161,0.118010466180205,0.0348888993165879,0.126344686267984,0.093081350588259,0.0832703093826889,0.0303116066688896,0.0994755164783602,0.0871029583931296,,,,,,,0.00899999999819556,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1241,xpq9W,2019-01-17T20:35:57.854102Z
empirical_sigma.01,0.385492715185546,-0.602049630841524,0.473054898012582,0.0854993274522016,0.0790150876236904,0.0784640782473781,0.0863246342074558,0.0812679333595081,0.0801780521177642,0.0861859463107147,0.0784674433811149,0.0816104806031979,0.0772406756974063,0.109961396292457,0.107330796127,0.0990162659693599,0.1,0.1,0.1,0.1,0.1,0.1,5.31899999999951,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,bgmS9,2019-01-17T20:48:08.635550Z
empirical_AIC_each_k,0.7040748293609,0.255727310173636,0.821829769871179,0.593877303135238,0.0370444393248517,0.0371672397450108,0.0270913700729412,0.0337676830476012,0.0386109397574092,0.040039861968703,0.02653134528076,0.0350607156689574,0.030564477141669,0.0376164392682184,0.0294994383452623,0.033208335833142,0.420241887817946,0.420241887817946,0.420241887817946,0.253600330370292,0.253600330370292,0.253600330370292,1512.391,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,bgmS9,2019-01-17T20:48:08.635550Z
empirical_AIC_full,0.713912002854457,0.224239275961773,0.7957249396348,0.577958739483676,0.0364868860626802,0.0394466960851399,0.0341616954528857,0.0366984258669019,0.0373274311179697,0.0417338332251291,0.0304186179412726,0.0364932940947905,0.0317055143037237,0.033083102328721,0.0415587848655487,0.0359005313997842,0.455415562940182,1.35917855768757,0.314090889257531,0.265261527610186,0.307669146357042,0.24221376738985,1774.646,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,bgmS9,2019-01-17T20:48:08.635550Z
empirical_independence,0,0,0,0,0.12171400115343,0.0505839362411061,0.149818845347784,0.107372260914107,0.130475348460634,0.0537973010645388,0.148910091554449,0.111060913693207,0.113074936394276,0.0425494207260541,0.110889949288888,0.102986584537905,Inf,Inf,Inf,Inf,Inf,Inf,6.23300000000018,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,bgmS9,2019-01-17T20:48:08.635550Z
Gaussian,0.717168883252422,0.251215207042202,0.817850488547616,0.595411526280747,0.0358208173901947,0.0391680228860715,0.0256759604992187,0.0335549335918283,0.0369024885131506,0.040282600939299,0.0271239004269726,0.0347696632931408,0.0251692629326328,0.0291543387341395,0.0215044753643309,0.0259910567443962,,,,,,,6.06299999999828,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,bgmS9,2019-01-17T20:48:08.635550Z
copula,0.657381610916958,0.0265268232469728,0.782925622458427,0.488944685540786,0.0429574450263691,0.0510898217931294,0.0314065518972773,0.0418179395722586,0.0447032537046311,0.0523702295680356,0.0323245654338407,0.0431326829021691,0.0282285058590576,0.0336791562505364,0.0205593685495985,0.0291168668765922,,,,,,,11.3950000000004,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,bgmS9,2019-01-17T20:48:08.635550Z
treeSHAP,-0.164212166062383,0.0725975340298289,-0.0759175012448417,-0.0558440444257987,0.15585717869528,0.0462628153314528,0.164786304485065,0.122302099503932,0.151900988049099,0.049891749669793,0.160214973615403,0.120669237111432,0.0996508233768906,0.0410376051658892,0.100813449370731,0.0986678598732449,,,,,,,0.00999999999839929,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1244,bgmS9,2019-01-17T20:48:08.635550Z
empirical_sigma.01,0.467194100298599,-0.957160316428385,0.500422108398142,0.00348529742278542,0.107796676520558,0.0734831863209076,0.0741627979109574,0.085147553584141,0.074288375539919,0.0782066635372539,0.0711933483531337,0.0745627958101022,0.0658417315231411,0.0630627287160359,0.0539381255325321,0.061022106242235,0.1,0.1,0.1,0.1,0.1,0.1,5.63200000000143,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,LAsvi,2019-01-17T20:38:00.352759Z
empirical_AIC_each_k,0.746761290861003,0.22016808652895,0.714563633455149,0.560497670281701,0.0544632838800068,0.029282753695329,0.0433013885191781,0.0423491420315046,0.0353087162441431,0.0311615004455742,0.0406766812897225,0.0357156326598133,0.0257450574718038,0.025200917201715,0.0340095901565582,0.0287738191282714,0.379123687851679,0.379123687851679,0.379123687851679,0.284645933093232,0.284645933093232,0.284645933093232,2350.34,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,LAsvi,2019-01-17T20:38:00.352759Z
empirical_AIC_full,0.726982687519552,0.153420888823536,0.696189330074016,0.525530968805701,0.0612377194811965,0.0311116612548282,0.0467815266299592,0.0463769691219946,0.0380664190276676,0.0338286685815642,0.0432951482061923,0.038396745271808,0.0282354170040292,0.0299806251008107,0.0361117962674553,0.0317552718138101,0.316023375908536,0.529422722500346,0.430425582071426,0.317232166756757,0.271932344626139,0.285538006191061,1966.245,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,LAsvi,2019-01-17T20:38:00.352759Z
empirical_independence,0,0,0,0,0.524840568588347,0.0362634004388302,0.144595123823575,0.235233030950251,0.139428590377006,0.0399592526380123,0.142507003512221,0.107298282175746,0.100186548665312,0.0426333148801465,0.10182940912555,0.098157757417007,Inf,Inf,Inf,Inf,Inf,Inf,5.8760000000002,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,LAsvi,2019-01-17T20:38:00.352759Z
Gaussian,0.766848132308542,0.107461360428879,0.838301706888212,0.570870399875211,0.140797985895698,0.0337748112342463,0.0237798659782325,0.0661175543693922,0.0325080362559863,0.0356651769878102,0.0230431392244016,0.0304054508227327,0.0208443696921293,0.0253760289608731,0.0179654170803915,0.0221990399730558,,,,,,,5.52000000000044,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,LAsvi,2019-01-17T20:38:00.352759Z
copula,0.822703869622174,0.285492051148336,0.814263033854543,0.640819651541685,0.188088662406469,0.0259138054064314,0.0274546115732621,0.0804856931287207,0.0247201495378782,0.0285512036400316,0.0264688184868398,0.0265800572215832,0.020125928582884,0.0226011105483363,0.019596562636208,0.0208052494556174,,,,,,,10.7350000000006,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,LAsvi,2019-01-17T20:38:00.352759Z
treeSHAP,0.11626142787289,0.174701918128842,0.0474704334902032,0.112811259830645,0.714135860364861,0.0288881205913322,0.139665589718851,0.294229856891681,0.123218423373471,0.0329782945551566,0.135742134280106,0.0973129507362445,0.0884722915424029,0.0312229331105576,0.0975590884258488,0.0903794257062131,,,,,,,0.021999999997206,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1242,LAsvi,2019-01-17T20:38:00.352759Z
empirical_sigma.01,0.486437010335605,-0.644430431764939,0.516885926889972,0.119630835153546,0.0627789202836166,0.0662413386191798,0.104001634040495,0.0776739643144303,0.0633945986917653,0.0687567166664255,0.0600528870351745,0.0640680674644551,0.0499644149868817,0.0580529930537445,0.0576741009189444,0.0552874047564143,0.1,0.1,0.1,0.1,0.1,0.1,5.7489999999998,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,Trt8y,2019-01-17T20:45:53.403895Z
empirical_AIC_each_k,0.761156550237699,0.115319455770277,0.705176183280153,0.527217396429376,0.0293655675440125,0.0352738406173757,0.0901108097833837,0.0515834059815906,0.0294830136761462,0.0369901507202204,0.0366477036091717,0.0343736226685127,0.0399558197757588,0.0518464145128275,0.0898873736407178,0.064077063003894,0.436155027223974,0.436155027223974,0.436155027223974,0.268387825507059,0.268387825507059,0.268387825507059,1968.47,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,Trt8y,2019-01-17T20:45:53.403895Z
empirical_AIC_full,0.813938349271508,0.365032229504219,0.80708127186812,0.662017283547949,0.0232557901682051,0.0250758917675196,0.0760968366240374,0.041476172853254,0.0229675890148708,0.0265491918934099,0.0239805197826121,0.0244991002302976,0.0193458682892508,0.022246029112777,0.0292638821692315,0.0239500967144585,0.398426077419716,0.597843194493125,0.429813166255399,0.27348182544994,0.336005806264886,0.254165987030062,1945.285,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,Trt8y,2019-01-17T20:45:53.403895Z
empirical_independence,0,0,0,0,0.118742396629835,0.0405327812831462,0.232014686410985,0.130429954774655,0.123440746252359,0.0418118731800835,0.124303741864911,0.0965187870991176,0.0862147423011932,0.0388003842215506,0.0952226670452935,0.0863906346967722,Inf,Inf,Inf,Inf,Inf,Inf,6.19499999999971,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,Trt8y,2019-01-17T20:45:53.403895Z
Gaussian,0.756512915147156,0.0357935397273084,0.81205261233702,0.534786355737161,0.0306881403535869,0.0379425297086052,0.0266759445258301,0.0317688715293407,0.0300562274570464,0.040315278236339,0.0233625635602434,0.0312446897512096,0.0216907245358217,0.0295259160266142,0.0158633939036013,0.0240108065168959,,,,,,,5.93400000000111,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,Trt8y,2019-01-17T20:45:53.403895Z
copula,0.767585794635336,0.238016739681449,0.811626074814915,0.605742869710567,0.0286277622435721,0.0337634249382903,0.0321117695793971,0.0315009855870865,0.0286893829498631,0.0318599474457858,0.0234155837702869,0.0279883047219786,0.0200098413637051,0.0259423666953435,0.0165319971979234,0.0214025824930979,,,,,,,11.3729999999996,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,Trt8y,2019-01-17T20:45:53.403895Z
treeSHAP,-0.0858225154166384,0.190437418230565,-0.100989001617242,0.00120863373222804,0.143184259139911,0.0308083573228494,0.232912092950188,0.13563490313765,0.134034741600643,0.0338493280002846,0.136857052653136,0.101580374084688,0.0936718383946876,0.0304760875532475,0.102338667251294,0.0947799221301096,,,,,,,0.0180000000000291,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1243,Trt8y,2019-01-17T20:45:53.403895Z
empirical_sigma.01,0.740799911991146,0.704678179818394,0.508319704283668,0.65126593203107,0.072344276198042,0.0740128719616549,0.0720575311168199,0.0728048930921723,0.0605312076044079,0.0693612549665483,0.0595890720659689,0.0631605115456417,0.0464147454475776,0.0677182115705426,0.0500622596288546,0.0555060908539533,0.1,0.1,0.1,0.1,0.1,0.1,6.07999999999811,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,kWcjM,2019-01-17T21:44:15.414389Z
empirical_AIC_each_k,0.824055817851568,0.769484235353489,0.648398193599411,0.747312748934822,0.0483231824862953,0.063882799167751,0.0506488836756162,0.0542849551098875,0.0410883881183354,0.0541404719624961,0.0426122941323183,0.0459470514043832,0.0247566454241652,0.0446686447603826,0.0343503776170721,0.0358933101230722,0.414528545499739,0.414528545499739,0.414528545499739,0.219053848768649,0.219053848768649,0.219053848768649,1439.022,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,kWcjM,2019-01-17T21:44:15.414389Z
empirical_AIC_full,0.837296397153857,0.775023422923693,0.661346974145113,0.757888931407554,0.045327833494269,0.0614452440121367,0.0479013256016421,0.0515581343693493,0.0379963048528309,0.0528395013768202,0.0410429698705434,0.0439595920333982,0.0235702546452135,0.0449458026057835,0.0348865503372932,0.0360125684323697,28.6417728397606,0.388831869726768,0.387762495702625,0.25922633725013,0.188096742743057,0.219936462880442,1795.085,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,kWcjM,2019-01-17T21:44:15.414389Z
empirical_independence,0,0,0,0,0.286157743358383,0.291545311405565,0.143807318800367,0.240503457854772,0.233530814242394,0.234866678404918,0.121194753145747,0.196530748597686,0.123422563371143,0.135520556851688,0.0808696098284346,0.127034107041806,Inf,Inf,Inf,Inf,Inf,Inf,5.66200000000026,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,kWcjM,2019-01-17T21:44:15.414389Z
Gaussian,0.642303702324623,0.491843876128209,0.463803714887078,0.532650431113303,0.101349764867359,0.149251156960687,0.0788047271386334,0.109801882988893,0.0835331076476205,0.119348940924886,0.0649841764119274,0.0892887416614779,0.0525919831521685,0.0805274990835938,0.0587610599457104,0.068680534237081,,,,,,,5.38899999999921,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,kWcjM,2019-01-17T21:44:15.414389Z
copula,0.60385916843881,0.44341117245517,0.446594407160075,0.497954916018018,0.113838415749351,0.16223470450956,0.0814045664253095,0.11915922889474,0.0925110909491437,0.130724169162742,0.0670698542137107,0.0967683714418655,0.0539902263911427,0.0796438595593082,0.0529346907465762,0.0684092819039938,,,,,,,10.510000000002,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,kWcjM,2019-01-17T21:44:15.414389Z
treeSHAP,0.0319482846482093,0.33369702594915,0.132211275110116,0.165952195235825,0.274269838018588,0.198167027486447,0.123205907909854,0.198547591138296,0.22606990531485,0.156492366326642,0.105171440295692,0.162577903979061,0.121554431397462,0.109616483638977,0.0869442454833458,0.117628204624292,,,,,,,0.00799999999799184,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1241,kWcjM,2019-01-17T21:44:15.414389Z
empirical_sigma.01,0.739728779861248,0.690806276068267,0.480425345288003,0.63698680040584,0.0905193897252366,0.102497578178558,0.0798718141554392,0.090962927353078,0.0690399957981208,0.0821385899937782,0.0706730539856396,0.0739505465925129,0.0664014051936156,0.0578766052773295,0.0586916277695869,0.0611851163120829,0.1,0.1,0.1,0.1,0.1,0.1,5.23099999999977,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,XFAZ7,2019-01-17T21:33:27.199284Z
empirical_AIC_each_k,0.842830111695429,0.794029647500674,0.688971511258052,0.775277090151385,0.0537705533653408,0.0674875261482628,0.0476352750262981,0.0562977848466339,0.0416911574870015,0.0547168749730234,0.0423064000073598,0.0462381441557949,0.0369442055254729,0.0392368087288575,0.0328621452334575,0.0368151008072041,0.350973643118937,0.350973643118937,0.350973643118937,0.181159222327834,0.181159222327834,0.181159222327834,1852.249,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,XFAZ7,2019-01-17T21:33:27.199284Z
empirical_AIC_full,0.833689324231397,0.788363026027065,0.704755306386415,0.775602552214959,0.0570626128919591,0.0695963372913417,0.0455951192092043,0.057418023130835,0.0441158586420959,0.0562222363754218,0.0401594727177225,0.0468325225784134,0.0390914553054804,0.0435718613014445,0.0311412864371385,0.0387623795814762,14.7289061392124,0.29853286731547,0.367686786796564,0.238479106468381,0.158808988411973,0.159524027046235,2154.25,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,XFAZ7,2019-01-17T21:33:27.199284Z
empirical_independence,0,0,0,0,0.35943090478877,0.36112684282216,0.151339469910736,0.290632405840555,0.265261736435228,0.265654130844886,0.136020980516869,0.222312282598995,0.130459074236034,0.138822212219084,0.110721985206161,0.140750959561776,Inf,Inf,Inf,Inf,Inf,Inf,6.33000000000175,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,XFAZ7,2019-01-17T21:33:27.199284Z
Gaussian,0.659700104935493,0.542884160480183,0.393378089605153,0.53198745167361,0.116790535337756,0.165256362332755,0.0922187653766878,0.124755221015733,0.0902685410735371,0.121434711043068,0.0825133070549235,0.0980721863905094,0.0653455120616901,0.0780012252310638,0.0486805611361421,0.0670585204422409,,,,,,,5.84399999999732,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,XFAZ7,2019-01-17T21:33:27.199284Z
copula,0.609940918130633,0.512937306967977,0.404235626534362,0.509037950544324,0.133859402593532,0.176863237984601,0.0904012835893812,0.133707974722505,0.103467749368999,0.129390216384392,0.0810364542358143,0.104631473329735,0.0687367231064661,0.0783659745273354,0.0543285587366355,0.0704748688454575,,,,,,,11.2590000000018,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,XFAZ7,2019-01-17T21:33:27.199284Z
treeSHAP,0.0263457480289215,0.397380043467603,-0.0373031197110775,0.128807557261816,0.34882877906017,0.212602227900248,0.149185024563136,0.236872010507851,0.258273217565392,0.160088480782397,0.141094987436308,0.186485561928032,0.125542190241543,0.0913971748853158,0.118679424261894,0.123667043530129,,,,,,,0.0119999999988067,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1240,XFAZ7,2019-01-17T21:33:27.199284Z
empirical_sigma.01,0.71575302799709,0.598039153712644,0.459149214736404,0.590980465482046,0.0947055418548828,0.114849053403442,0.0819653347252482,0.0971733099945244,0.0758696422515379,0.0937758403842443,0.0691438613000297,0.079596447978604,0.0743085335566525,0.075425039817214,0.0952277994811098,0.0826007829068969,0.1,0.1,0.1,0.1,0.1,0.1,5.55200000000332,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1244,NZmXc,2019-01-17T21:47:19.284270Z
empirical_AIC_each_k,0.792145901690202,0.728976235638379,0.768357897894372,0.763160011740984,0.0695422253714629,0.0858330503756936,0.0329615178212009,0.0627789311894525,0.0554792755333869,0.0632287485257786,0.0296137674486926,0.049440597169286,0.0418096803752412,0.0444259375623174,0.0272272993905949,0.0410485098174808,0.39512493656182,0.39512493656182,0.39512493656182,0.188580041681258,0.188580041681258,0.188580041681258,1524.486,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1244,NZmXc,2019-01-17T21:47:19.284270Z
empirical_AIC_full,0.803277923443587,0.721502985592822,0.740196891063488,0.754992600033299,0.0657942913986395,0.0884214262643588,0.0384384829899793,0.0642180668843259,0.0525079773625942,0.0649722275484164,0.0332139485031304,0.0502313844713803,0.0419982748996145,0.0454661438825985,0.0410588406825211,0.0446979968265438,0.476482094956762,0.414377878053254,0.30855142657645,0.204297753507019,0.205279464051164,0.17084371462542,1643.543,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1244,NZmXc,2019-01-17T21:47:19.284270Z
empirical_independence,0,0,0,0,0.349453357768186,0.317593373627005,0.141632669077366,0.269559800157519,0.266914513519466,0.233295957181872,0.127842767698545,0.209351079466628,0.127051227590814,0.144731233986102,0.116779302982677,0.142540020342048,Inf,Inf,Inf,Inf,Inf,Inf,6.46500000000015,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1244,NZmXc,2019-01-17T21:47:19.284270Z
Gaussian,0.673478834482493,0.387606902098973,0.330344315087195,0.463810017222887,0.111484221123657,0.190818226039933,0.0944763990605304,0.13225961540804,0.0871532380479143,0.142868833946392,0.085610636164318,0.105210902719541,0.0683000866221908,0.0902170937078363,0.0550600945677243,0.0771690862337928,,,,,,,6.29000000000087,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1244,NZmXc,2019-01-17T21:47:19.284270Z
