rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_X4,skillscoremean_X5,skillscoremean_X6,skillscoremean_X7,skillscoremean_X8,skillscoremean_X9,skillscoremean_X10,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_X4,absrelmean_X5,absrelmean_X6,absrelmean_X7,absrelmean_X8,absrelmean_X9,absrelmean_X10,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_X4,absmean_X5,absmean_X6,absmean_X7,absmean_X8,absmean_X9,absmean_X10,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_X4,abssd_X5,abssd_X6,abssd_X7,abssd_X8,abssd_X9,abssd_X10,abssd_total,h_X_1,h_X_2,h_X_3,h_X_4,h_X_5,h_X_6,h_X_7,h_X_8,h_X_9,h_X_10,h_X_1_2,h_X_1_3,h_X_1_4,h_X_1_5,h_X_1_6,h_X_1_7,h_X_1_8,h_X_1_9,h_X_1_10,h_X_2_3,h_X_2_4,h_X_2_5,h_X_2_6,h_X_2_7,h_X_2_8,h_X_2_9,h_X_2_10,h_X_3_4,h_X_3_5,h_X_3_6,h_X_3_7,h_X_3_8,h_X_3_9,h_X_3_10,h_X_4_5,h_X_4_6,h_X_4_7,h_X_4_8,h_X_4_9,h_X_4_10,h_X_5_6,h_X_5_7,h_X_5_8,h_X_5_9,h_X_5_10,h_X_6_7,h_X_6_8,h_X_6_9,h_X_6_10,h_X_7_8,h_X_7_9,h_X_7_10,h_X_8_9,h_X_8_10,h_X_9_10,h_X_1_2_3,h_X_1_2_4,h_X_1_2_5,h_X_1_2_6,h_X_1_2_7,h_X_1_2_8,h_X_1_2_9,h_X_1_2_10,h_X_1_3_4,h_X_1_3_5,h_X_1_3_6,h_X_1_3_7,h_X_1_3_8,h_X_1_3_9,h_X_1_3_10,h_X_1_4_5,h_X_1_4_6,h_X_1_4_7,h_X_1_4_8,h_X_1_4_9,h_X_1_4_10,h_X_1_5_6,h_X_1_5_7,h_X_1_5_8,h_X_1_5_9,h_X_1_5_10,h_X_1_6_7,h_X_1_6_8,h_X_1_6_9,h_X_1_6_10,h_X_1_7_8,h_X_1_7_9,h_X_1_7_10,h_X_1_8_9,h_X_1_8_10,h_X_1_9_10,h_X_2_3_4,h_X_2_3_5,h_X_2_3_6,h_X_2_3_7,h_X_2_3_8,h_X_2_3_9,h_X_2_3_10,h_X_2_4_5,h_X_2_4_6,h_X_2_4_7,h_X_2_4_8,h_X_2_4_9,h_X_2_4_10,h_X_2_5_6,h_X_2_5_7,h_X_2_5_8,h_X_2_5_9,h_X_2_5_10,h_X_2_6_7,h_X_2_6_8,h_X_2_6_9,h_X_2_6_10,h_X_2_7_8,h_X_2_7_9,h_X_2_7_10,h_X_2_8_9,h_X_2_8_10,h_X_2_9_10,h_X_3_4_5,h_X_3_4_6,h_X_3_4_7,h_X_3_4_8,h_X_3_4_9,h_X_3_4_10,h_X_3_5_6,h_X_3_5_7,h_X_3_5_8,h_X_3_5_9,h_X_3_5_10,h_X_3_6_7,h_X_3_6_8,h_X_3_6_9,h_X_3_6_10,h_X_3_7_8,h_X_3_7_9,h_X_3_7_10,h_X_3_8_9,h_X_3_8_10,h_X_3_9_10,h_X_4_5_6,h_X_4_5_7,h_X_4_5_8,h_X_4_5_9,h_X_4_5_10,h_X_4_6_7,h_X_4_6_8,h_X_4_6_9,h_X_4_6_10,h_X_4_7_8,h_X_4_7_9,h_X_4_7_10,h_X_4_8_9,h_X_4_8_10,h_X_4_9_10,h_X_5_6_7,h_X_5_6_8,h_X_5_6_9,h_X_5_6_10,h_X_5_7_8,h_X_5_7_9,h_X_5_7_10,h_X_5_8_9,h_X_5_8_10,h_X_5_9_10,h_X_6_7_8,h_X_6_7_9,h_X_6_7_10,h_X_6_8_9,h_X_6_8_10,h_X_6_9_10,h_X_7_8_9,h_X_7_8_10,h_X_7_9_10,h_X_8_9_10,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_sigma.01,0.731834641409541,0.681201221651644,0.775171872590999,0.81190447935173,0.740965838366229,0.731225793031561,0.776205475796634,0.753976892825046,0.697309943896034,0.737288589685893,0.743708474860531,2.9989292903921,0.460521558375909,0.58517472486796,0.634211089790685,0.838399096884498,0.530302028278301,0.479653561444974,0.190174851878901,0.922679939348575,0.775235640908535,0.841528178217044,0.359220937465491,0.600723125051037,0.219909426538685,0.232214899092136,0.461322395116287,0.255676614138083,0.223774988989306,0.226620661189119,0.246466967936956,0.216537351800567,0.304246736731767,0.284056321226119,0.623832611216077,0.183337043087912,0.221746022189153,0.483816078258583,0.541818192814821,0.22401632741078,0.239013481360046,0.315446818030143,0.208825122990922,0.383752699422246,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,174.407,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1236,IkDtz,2019-02-20T09:19:02.459461Z
comb_sigma.01,0.843375488960099,0.808769777098279,0.83901592382075,0.878780448756047,0.796791050931708,0.720038796053609,0.798634383810698,0.766618078921742,0.752984896963009,0.774480487075271,0.797948933239121,0.353714522972894,0.640935038134272,0.406437041982135,0.336953492691621,0.447513410846009,1.24165982912903,0.474144664473738,0.160010425988558,0.684871831190211,0.36110885503845,0.510734911244692,0.209806382082897,0.360341459590542,0.157462130216638,0.149652611413037,0.361901451538222,0.266318459358117,0.201348038813668,0.214976413685933,0.201133344992512,0.185882288286175,0.230882257997774,0.207588860022965,0.446327628703723,0.192293488145404,0.178414310006064,0.362646100525034,0.489066191540594,0.179779531250623,0.215706918427015,0.221873216614649,0.234089711821699,0.301429123467927,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1359.437,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1236,IkDtz,2019-02-20T09:19:02.459461Z
empirical_independence,0,0,0,0,0,0,0,0,0,0,0,2.06350108546208,5.43367640110495,1.81481401154966,1.0318454314697,3.12179085060665,5.08551346742346,1.02425140843241,1.27125583438377,2.41973934674824,1.01692529301353,2.42833131301944,1.33955011696381,1.88433320906462,0.978122395418223,1.23455836849176,1.78093264690128,0.95126916016947,0.999912709150817,0.921135676202816,0.814255252086316,0.824240376699538,1.17283099111486,1.0424295633258,1.2935186898332,0.662718610569558,1.15453711115045,1.30712239993263,1.08908968215985,0.772506449459906,0.805419091298768,0.825279174783309,0.730573837713509,1.05533016198688,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,172.058,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1236,IkDtz,2019-02-20T09:19:02.459461Z
Gaussian,0.830335489399777,0.805598895691139,0.711476101212459,0.816047850522009,0.737036709002525,0.379729846663512,0.675294612018196,0.659018339439443,0.437219230479189,0.374797917944996,0.642655499237324,1.66135737158567,0.410069573301086,1.20563201495939,0.460746952598588,0.683015258899417,4.14860723914054,0.678795490176421,0.434861866290451,1.97237571123293,1.38400563725722,1.30394671154417,0.227274115019136,0.366316456728022,0.282211687017475,0.2270996655401,0.468319909874006,0.590043867842589,0.324677044172753,0.314090372473208,0.458247197355499,0.515316799626352,0.377359711564914,0.241761027741121,0.369322961493506,0.339276204129359,0.240684507911053,0.381769610308161,0.729458040993421,0.33429738559413,0.352789138711469,0.266418387430129,0.55887633938387,0.423149747547494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.373,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1236,IkDtz,2019-02-20T09:19:02.459461Z
copula,0.656380269277432,0.713208484677457,0.533631060951245,0.68131972399145,0.661681872062428,0.254936199720186,0.514897575317393,0.494260203531411,0.326680849377973,0.289086866896122,0.51260831058031,0.915225654344786,0.72804008391541,1.71188614207639,0.779533692554845,0.670017097027236,4.82752014781282,1.00518151705183,0.600300035360751,2.18137157272402,1.67201716687297,1.50910931097411,0.460295850480487,0.540410776400232,0.456165903811024,0.393429401619618,0.602521799082548,0.708756215564853,0.485060079680016,0.465854969402768,0.548253654724283,0.585963308630189,0.524671195939602,0.45891631493498,0.578033826015909,0.421985365931276,0.411863112013501,0.623863028476093,0.89433781111528,0.45331538189568,0.512782167894221,0.46757410437847,0.655284471378294,0.569631723027128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.296,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1236,IkDtz,2019-02-20T09:19:02.459461Z
treeSHAP,-0.000608331297390707,-0.084289240564255,-0.00546225856648979,4.25579884870842e-05,-0.0243419609730737,-0.00891535749877298,0.0108511210761073,0.303766247770629,-0.000546654526536362,0.00977878070256594,0.0200274904111271,1.34315040012625,6.35765478331712,1.8282519000661,1.05559458120384,2.91410513741095,5.33704242285488,1.03965495727282,0.56193012856922,2.42951283446783,1.01001426050023,2.38769114057892,1.34036500722438,2.04316222422668,0.983465152851671,1.23450582817092,1.82428403988783,0.959750064809939,0.989062535278283,0.641325748155025,0.814700368405625,0.816180310809593,1.16468012798199,1.03531630482966,1.24054921582354,0.669639369158905,1.15350251968654,1.39741247116563,1.09187412482756,0.770594973502424,0.675019440999518,0.835406676917086,0.724366155770434,1.07640316185678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00800000000162982,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1236,IkDtz,2019-02-20T09:19:02.459461Z
empirical_sigma.01,0.749280948767095,0.74149592958378,0.769227222208731,0.758275714625286,0.622185440246537,0.677359966594199,0.799643492694354,0.778476788560647,0.694356585748854,0.699090974877652,0.728939306390713,1.88065053959601,0.835474694227335,0.474407361834086,13.8293982309353,0.772331503670796,0.863768861739575,0.428759671955244,0.199915293811158,0.476828791976113,0.603467444102965,2.03650023938486,0.298454928471233,0.472054667072066,0.226815088958234,0.286315136321074,0.621894930277814,0.234731129062203,0.217550720165829,0.213086561222884,0.245522926633111,0.241219755742299,0.305764584392675,0.392868815608807,0.439664692033003,0.27641554559282,0.218711878266068,0.561651259349705,0.268366325837478,0.214696249433947,0.238367806169044,0.388719447876556,0.267188455089809,0.365749569113535,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,172.606,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1242,qMZz2,2019-02-20T09:19:51.587468Z
comb_sigma.01,0.85845529631033,0.819166007604484,0.727492212871015,0.867951514924376,0.819513920416897,0.798984039009935,0.805045846912342,0.757437117504139,0.742514064949842,0.763645227354004,0.796020524785736,0.690412459380571,0.725170501880828,0.84965517385475,3.66720466202707,0.489740938292046,0.55580762613583,0.547224073737539,0.310759314610656,0.26163837315762,0.335141549855841,0.843275467293275,0.16849423371477,0.330221222196359,0.267834354515495,0.156407453834481,0.297085898308664,0.146245656450745,0.211684746225081,0.233324942228476,0.206838091032551,0.1894706896977,0.220760728820432,0.278207786553318,0.273225934626194,0.256154287831687,0.200982229551088,0.294179997414935,0.124932539576832,0.165112135655118,0.212200015814336,0.432893463332016,0.198330122068904,0.262143091053627,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1367.463,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1242,qMZz2,2019-02-20T09:19:51.587468Z
empirical_independence,0,0,0,0,0,0,0,0,0,0,0,1.15791109948901,5.33567075788525,2.35091862754763,1.08095489419088,2.7690664387942,3.16921921987398,1.13154258766778,0.873343491209982,1.00662696115551,1.01157578457286,1.98868298623871,1.19039589135165,1.82610148579868,0.982850278655418,1.18446988426188,1.64603219813345,0.727532558760213,1.08581809041996,0.961915276680706,0.803298599561403,0.801636825762273,1.12100510893856,1.03766448148506,1.86859773461159,0.959878491748146,0.781336856359645,1.31678990185353,0.699706687014714,0.958544625710453,0.868945353856987,0.741660084677879,0.760108570752322,1.1050558903162,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,171.643,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1242,qMZz2,2019-02-20T09:19:51.587468Z
Gaussian,0.832063399368264,0.807870821370102,0.692113964420325,0.83383801913195,0.804286121182434,0.411446232383872,0.650004267525986,0.612032350281439,0.40522163858848,0.447826693190038,0.649670350744289,0.761499476030587,0.616341214290564,1.04394795833573,11.3529459968685,0.56401409738345,2.67123996116628,1.54009308329211,0.257924756853391,1.31888123241936,0.961223455015588,2.10881112316555,0.19991103939958,0.350847378561336,0.302605875863595,0.196813862247505,0.322151346155302,0.428192028521726,0.380031697890069,0.373192009122193,0.4777846247713,0.442642456941796,0.34741723194744,0.183762574282356,0.219176747651078,0.494316273384384,0.237910307822926,0.247883414964094,0.2949404339261,0.312827386585645,0.462157408172585,0.391345285553467,0.345390737446727,0.344461725565237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.977999999999,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1242,qMZz2,2019-02-20T09:19:51.587468Z
copula,0.675727932615159,0.726797559907242,0.495664861866594,0.691426073445712,0.708270745697103,0.297272740556586,0.510665198017212,0.494610554754606,0.334563129443313,0.37558387133421,0.531058266763774,2.2132025061204,1.29087710498478,1.71182405891293,0.874724954213754,0.865663795623667,3.16589005657391,1.81804972932289,0.349344630823545,1.4692510479703,1.01392109419982,1.4772748978746,0.386012136695019,0.49889538177721,0.495685931050137,0.365496523071992,0.48019574572003,0.511256961173419,0.53132858026498,0.486141828054732,0.53454450621471,0.500554963338411,0.479011255736064,0.331837439576055,0.398605745655495,0.619738693179528,0.427087910633753,0.397824637137674,0.372555730676855,0.446357203316734,0.537189772366838,0.471799175484076,0.469168683063615,0.455422308096566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.271,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1242,qMZz2,2019-02-20T09:19:51.587468Z
treeSHAP,0.017030924804955,-0.269180369574406,-0.0331655655564272,-0.0321564975530294,0.108289546823642,-0.0171175041343716,0.000524242670494459,0.263945434131368,0.0164413288136255,0.0104302246918372,0.00650417651176889,1.09321349572695,6.83745455981908,2.34698211532416,1.45942969776761,3.06131365114537,3.28178485984462,1.09441070698816,0.494895824187486,0.990769218127022,0.990365751927804,2.16506198808583,1.17012234843791,2.31765215862634,1.01544706400432,1.22255828719679,1.46778411734045,0.739986100342681,1.08524885824457,0.708022131379622,0.79009130315049,0.793275573548321,1.13101879422715,1.02091640211006,2.31838578103714,1.02626839734975,0.921505515532377,1.24302105576683,0.687479001885134,0.96771697811469,0.662163965743103,0.720123074791842,0.759890653228558,1.21671628921347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00799999999981083,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1242,qMZz2,2019-02-20T09:19:51.587468Z
empirical_sigma.01,0.826751073724106,0.728332373133295,0.741669741683565,0.754949964940346,0.779242175521143,0.670590068108584,0.690134786697017,0.61184110683793,0.694897481956526,0.713897906773343,0.721230667937585,1.95948549731415,0.416716912330756,0.949052103796359,1.55230655963331,0.551580093415725,1.66267259662687,30.3456676574553,0.230663393043829,0.448348126632685,0.450395663065057,3.8566888603314,0.23148842532254,0.479888129812898,0.284509706991643,0.290670660529016,0.451016249997378,0.224606052872075,0.267357886162677,0.342311907157871,0.224391906498545,0.233891837153736,0.303013276249838,0.2041324575761,0.528107169588777,0.451570852736322,0.325894246332456,0.371020482055424,0.386722479045871,0.327857205259225,0.64142795396052,0.265784766023284,0.393850418295706,0.415500188149403,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,178.398000000001,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1240,oMRoC,2019-02-20T10:38:54.493537Z
