rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_each_k,0.856027132565841,0.864383427056359,0.887142152129219,0.869184237250473,0.0860549696219148,0.206951059088203,0.118074361550333,0.137026796753484,0.044651145736542,0.0432277743415038,0.0375287237407855,0.0418025479396104,0.0390440327537385,0.0551804946994364,0.0421987952767616,0.0459568379248409,0.203494990364322,0.203494990364322,0.203494990364322,0.155546056724485,0.155546056724485,0.155546056724485,1552.947,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.68,1,0.1,2000,100,1,1000,1235,vdPeH,2019-01-17T03:37:51.864023Z
empirical_AIC_full,0.854306586286809,0.866048137602624,0.885822258067481,0.868725660652305,0.0848997495452865,0.205489317597688,0.116180366246534,0.135523144463169,0.0451847487967621,0.0426971479565726,0.03796762932462,0.0419498420259849,0.0389670189963529,0.0543909124230476,0.0427057620914894,0.0457726580953935,0.18894401847028,0.213782546082695,0.210464655333934,0.154303578124584,0.15502354844169,0.157648085442109,1439.75599999999,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.68,1,0.1,2000,100,1,1000,1235,vdPeH,2019-01-17T03:37:51.864023Z
empirical_independence,0,0,0,0,0.672665241779113,1.08165821295812,1.03292673845966,0.929083397732299,0.310135836927479,0.318749938913943,0.332530917865408,0.32047223123561,0.231588844074248,0.246999569747425,0.247956832943875,0.241662817358772,Inf,Inf,Inf,Inf,Inf,Inf,3.70400000000518,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.68,1,0.1,2000,100,1,1000,1235,vdPeH,2019-01-17T03:37:51.864023Z
Gaussian,0.91764287626409,0.918756632844529,0.93302183954791,0.923140449552176,0.0633989344948331,0.100158898112281,0.103736823728958,0.0890982187786908,0.0255418954967764,0.0258963183179694,0.0222723091720702,0.0245701743289387,0.0175615830774448,0.0223049872455607,0.0162804967443816,0.0189016956321774,,,,,,,3.68099999999686,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.68,1,0.1,2000,100,1,1000,1235,vdPeH,2019-01-17T03:37:51.864023Z
copula,0.898425554095751,0.897682923419774,0.910193375831309,0.902100617782278,0.0953692980940152,0.143033656297891,0.166102400778198,0.134835118390035,0.0315018757909594,0.0326135619098002,0.0298634791652085,0.0313263056219893,0.0173464044877786,0.0232742129825875,0.0205880825067819,0.0205087389481425,,,,,,,8.45399999999791,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.68,1,0.1,2000,100,1,1000,1235,vdPeH,2019-01-17T03:37:51.864023Z
empirical_sigma.01,0.838711045936439,0.826737725301729,0.854274272849924,0.839907681362697,0.181402303402838,0.173051747990604,0.156625974926277,0.17036000877324,0.0557692653296951,0.0552245207666371,0.0497072176567934,0.0535670012510419,0.0472417335666066,0.0413831128370142,0.0428181930978323,0.0438241352206973,0.1,0.1,0.1,0.1,0.1,0.1,4.27700000000186,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1237,d88VE,2019-01-17T03:46:03.298032Z
empirical_AIC_each_k,0.884546290797716,0.901736287545712,0.882082294498667,0.889454957614032,0.118033879310335,0.129668608923802,0.114072126128217,0.120591538120785,0.0399207036785806,0.0313199537434725,0.0402218686265884,0.0371541753495472,0.0344155287641117,0.0255601890025125,0.0315626925266591,0.0309099374105289,0.199177515946954,0.199177515946954,0.199177515946954,0.17755171459576,0.17755171459576,0.17755171459576,1602.761,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1237,d88VE,2019-01-17T03:46:03.298032Z
empirical_AIC_full,0.884567238872803,0.89712174875475,0.878088648279982,0.886592545302511,0.123245787768744,0.134228172483896,0.115257542603315,0.124243834285318,0.0399134604128256,0.0327907626297909,0.0415841060689306,0.038096109703849,0.0352464806100232,0.0267116033501734,0.0313918018371759,0.0314396606759241,0.173091708290136,0.188370885172559,0.223701621581735,0.180008542653895,0.183374453321519,0.168411347720354,1476.926,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1237,d88VE,2019-01-17T03:46:03.298032Z
empirical_independence,0,0,0,0,0.856849161820875,0.882276477428216,0.848393145329549,0.862506261526213,0.345772378855637,0.318733670458893,0.341101181163448,0.335202410159326,0.229288744443447,0.217474387408236,0.231065264434616,0.22557599044483,Inf,Inf,Inf,Inf,Inf,Inf,3.9539999999979,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1237,d88VE,2019-01-17T03:46:03.298032Z
Gaussian,0.946900348854162,0.944717260889872,0.953800275133014,0.94847262829235,0.0901516590114186,0.0572916185763632,0.0436664580182177,0.0637032452019998,0.0183603926931008,0.0176204703495924,0.0157587807215552,0.0172465479214161,0.0140168503341762,0.0134749630757074,0.0129983693480074,0.0135024858977098,,,,,,,3.68699999999808,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1237,d88VE,2019-01-17T03:46:03.298032Z
copula,0.944003008607242,0.937245438156715,0.935343805400375,0.938864084054778,0.0538388809232473,0.0802253180530657,0.0892897305089987,0.0744513098284372,0.0193622129226325,0.0200019918343498,0.0220543043474659,0.0204728363681494,0.014194354700863,0.0137870515210391,0.0164745533885526,0.0148605546234067,,,,,,,8.31100000000151,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1237,d88VE,2019-01-17T03:46:03.298032Z
empirical_sigma.01,0.813691659693217,0.834154995934749,0.86124793005404,0.836364861894002,0.0967061234039268,0.102670733559352,0.1219059172984,0.107094258087226,0.0568687648249171,0.052092017209664,0.0454242650076549,0.051461682347412,0.0589686607900408,0.0604948312939752,0.0414408402119255,0.0543487203258383,0.1,0.1,0.1,0.1,0.1,0.1,3.79599999999482,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.72,1,0.1,2000,100,1,1000,1235,NvMg6,2019-01-17T03:57:53.435783Z
empirical_AIC_each_k,0.856901122331453,0.867753016340494,0.888642970154564,0.871099036275504,0.0785572935708749,0.0840804424221524,0.10232227474033,0.0883200035777857,0.0436795068188683,0.0415388584512724,0.0364557533169375,0.0405580395290261,0.0400650177124425,0.0515468884228809,0.035675437091385,0.0429170789353506,0.195425337014824,0.195425337014824,0.195425337014824,0.150216004722142,0.150216004722142,0.150216004722142,1561.8,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.72,1,0.1,2000,100,1,1000,1235,NvMg6,2019-01-17T03:57:53.435783Z
empirical_AIC_full,0.854034801989825,0.870918545128803,0.887850839125312,0.87093472874798,0.0808713145740085,0.082646694029378,0.102153138577781,0.0885570490603893,0.0445544225480971,0.0405445639227896,0.036715078960206,0.0406046884770309,0.0402981173700748,0.0505929390784024,0.0360720237490264,0.0427353212705327,0.177520424431562,0.211824729540604,0.19831161922545,0.148388829523124,0.151349212962304,0.151114151517255,1510.619,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.72,1,0.1,2000,100,1,1000,1235,NvMg6,2019-01-17T03:57:53.435783Z
empirical_independence,0,0,0,0,0.690731255906258,0.627285262522209,0.906920109668684,0.74164554269905,0.305240037731401,0.314100611611844,0.327377206158771,0.315572618500672,0.227860906132646,0.243227848217776,0.243992719494748,0.237851992228767,Inf,Inf,Inf,Inf,Inf,Inf,3.88500000000204,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.72,1,0.1,2000,100,1,1000,1235,NvMg6,2019-01-17T03:57:53.435783Z
Gaussian,0.919106999667324,0.918447603647722,0.931771716803526,0.923108773372858,0.0629558303493126,0.0501158012671631,0.0804277218615501,0.0644997844926753,0.0246917824737521,0.0256156575726619,0.022336384733871,0.024214608260095,0.0177568290902515,0.0217872017515495,0.016085270698237,0.0186855174386446,,,,,,,3.67699999999604,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.72,1,0.1,2000,100,1,1000,1235,NvMg6,2019-01-17T03:57:53.435783Z
copula,0.900102439084533,0.898032904332137,0.908534749074763,0.902223364163811,0.0830608258805558,0.0679706038469406,0.14741394595936,0.0994817918956186,0.030492735263112,0.0320279271135593,0.0299436383085151,0.0308214335617288,0.0172238737843156,0.0226750158609464,0.0214672996904727,0.0205385736358613,,,,,,,9.20900000000256,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.72,1,0.1,2000,100,1,1000,1235,NvMg6,2019-01-17T03:57:53.435783Z
empirical_sigma.01,0.717613354160337,0.69878666019012,0.678890010352569,0.698430008234342,0.408126935014001,0.140783543173352,0.309735661196428,0.286215379794593,0.0670129867276198,0.0764710956622134,0.0820088615407074,0.0751643146435135,0.0772458127402481,0.0936347637303952,0.116607533995595,0.097052522034503,0.1,0.1,0.1,0.1,0.1,0.1,3.9910000000018,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1243,l6QpQ,2019-01-17T03:42:39.399849Z
empirical_AIC_each_k,0.802634244987237,0.79572380527921,0.83775414197734,0.812037397414596,0.234253812059525,0.101301763818352,0.126741221672765,0.154098932516881,0.0468367357876639,0.0518609980483144,0.0414362633835923,0.0467113324065235,0.0457545552689528,0.0521515540440974,0.0727724073939311,0.0580115242225938,0.249116206097221,0.249116206097221,0.249116206097221,0.207664162574919,0.207664162574919,0.207664162574919,2297.821,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1243,l6QpQ,2019-01-17T03:42:39.399849Z
empirical_AIC_full,0.801338562703873,0.792089701213947,0.834164148590603,0.809197470836141,0.231918049777893,0.101632506064882,0.131110312667688,0.154886956170154,0.0471442132868217,0.0527836129623702,0.0423531182933639,0.0474269815141853,0.0456541978358574,0.0544988300586134,0.0752533684046411,0.059722995697845,0.245280337496028,0.264879139034673,0.239182770294368,0.210237663645467,0.201486861619768,0.211487717196538,1766.946,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1243,l6QpQ,2019-01-17T03:42:39.399849Z
empirical_independence,0,0,0,0,0.855158398734156,0.422770017686018,0.766428650130664,0.681452355516946,0.237309333549963,0.253876855887194,0.255391810235335,0.248859333224164,0.169051793630241,0.194278029118859,0.192694891695362,0.185259915280677,Inf,Inf,Inf,Inf,Inf,Inf,3.93699999999808,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1243,l6QpQ,2019-01-17T03:42:39.399849Z
Gaussian,0.882497317093417,0.859022037982739,0.924214561920994,0.888577972332383,0.141137241637207,0.0788816625268972,0.0949233425774954,0.104980748913867,0.0278844833708939,0.0357910417463264,0.0193549802204752,0.0276768351125652,0.0190741282167811,0.0202221296621865,0.0152379045174779,0.0194406554233376,,,,,,,3.54200000000128,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1243,l6QpQ,2019-01-17T03:42:39.399849Z
copula,0.875200464793778,0.872077839616803,0.919179199716564,0.888819168042382,0.101483187876462,0.0577350288938743,0.0704369528082925,0.0765517231928762,0.0296160945271337,0.0324764758763834,0.0206409704890551,0.0275778469641907,0.0250171148819977,0.0257101011370121,0.0147051074102669,0.0228734027883713,,,,,,,8.89400000000023,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1243,l6QpQ,2019-01-17T03:42:39.399849Z
empirical_sigma.01,0.744122809360976,0.772437203777666,0.770689710848334,0.762416574662325,0.209626582189925,0.420167537279748,0.117732251177276,0.249175456882316,0.0761076267166959,0.0673307320281003,0.071364067187202,0.0716008086439994,0.0750989868692965,0.0606438047428317,0.0792229895289089,0.0719449665483628,0.1,0.1,0.1,0.1,0.1,0.1,4.1620000000039,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1242,CVFey,2019-01-17T03:42:08.427716Z
empirical_AIC_each_k,0.835897862598164,0.850503454886937,0.853046790564642,0.846482702683248,0.098352404454327,0.163318660565429,0.076857143545846,0.112842736188534,0.0488102287882713,0.0442326776838338,0.0457335724023425,0.0462588262914825,0.0526672694072116,0.0497389151032324,0.0593364608812341,0.0539162647929364,0.169054049672602,0.169054049672602,0.169054049672602,0.184829963782772,0.184829963782772,0.184829963782772,2938.912,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1242,CVFey,2019-01-17T03:42:08.427716Z
empirical_AIC_full,0.80290911342061,0.823725450245765,0.847552493341522,0.824729019002632,0.134811588706303,0.267506399700776,0.0831875842469706,0.161835190884683,0.0586223398325806,0.0521556891983365,0.0474434625151141,0.0527404971820104,0.0582632616015413,0.0571758998773658,0.05895360265362,0.0581222990100892,0.107373413495183,0.22243623459736,0.177123306615695,0.198648157143315,0.167214220528189,0.184105835750227,2365.20099999999,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1242,CVFey,2019-01-17T03:42:08.427716Z
empirical_independence,0,0,0,0,0.547360857527074,1.58888587883677,0.538649297672087,0.89163201134531,0.297438105079339,0.295877591354242,0.311211797129616,0.301509164521066,0.241470471375777,0.255999680076137,0.236086526430426,0.243941502391572,Inf,Inf,Inf,Inf,Inf,Inf,4.16199999999662,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1242,CVFey,2019-01-17T03:42:08.427716Z
Gaussian,0.917297628428397,0.924089576932301,0.918322636422055,0.919903280594251,0.0555830178036133,0.232731002903901,0.0550946488103975,0.114469556505971,0.024598836685825,0.0224601931359521,0.0254189591039013,0.0241593296418928,0.0199311252635976,0.0171207950086342,0.0187108415337427,0.0186027760265387,,,,,,,3.72500000000582,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1242,CVFey,2019-01-17T03:42:08.427716Z
copula,0.919240654759993,0.921389678737861,0.908419989957717,0.916350107818524,0.0725443002849745,0.402065792217797,0.0834163587873281,0.1860088170967,0.0240209066156358,0.0232590325106248,0.0285007795064072,0.0252602395442226,0.0165308701251446,0.0183155723199826,0.0206579901870707,0.0186605791084991,,,,,,,9.64900000000489,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1242,CVFey,2019-01-17T03:42:08.427716Z
empirical_sigma.01,0.818183956390749,0.795426181443039,0.779305682035512,0.7976386066231,0.131988952364409,0.303518457628955,0.75421842250257,0.396575277498644,0.054322316516774,0.0681278411998865,0.068611900188834,0.0636873526351648,0.0422065954923762,0.0492420243459377,0.0504569844520492,0.0477459593768893,0.1,0.1,0.1,0.1,0.1,0.1,4.03800000000047,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1241,RaGQ9,2019-01-17T03:59:41.945059Z
empirical_AIC_each_k,0.870589760997344,0.857339583793234,0.833998408175754,0.853975917655444,0.1164235591091,0.200265918440778,0.334379674307425,0.217023050619101,0.0386647065025891,0.04750923773825,0.0516084181708087,0.045927454137216,0.03061907220395,0.0330941953689029,0.0327109529305071,0.032505492658418,0.218721397470682,0.218721397470682,0.218721397470682,0.182937619078356,0.182937619078356,0.182937619078356,2260.407,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1241,RaGQ9,2019-01-17T03:59:41.945059Z
empirical_AIC_full,0.87069468250592,0.855006903548976,0.832853404863153,0.85285166363935,0.114424719639176,0.203491818737109,0.299937200397114,0.2059512462578,0.0386333584472407,0.0482860745317943,0.0519643895149042,0.0462946074979798,0.0306583084907427,0.0329310451131331,0.0332165338853503,0.0326696938707317,0.212362294941786,0.209260565329562,0.239103457512611,0.177882652688691,0.188088242635836,0.182612382856575,2115.025,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1241,RaGQ9,2019-01-17T03:59:41.945059Z
empirical_independence,0,0,0,0,0.57671279542177,0.62126662106003,5.70802508764605,2.30200150137595,0.298776254495564,0.333023266029114,0.310891104137418,0.314230208220698,0.251502962382506,0.235467009725729,0.239805199408301,0.241958349244044,Inf,Inf,Inf,Inf,Inf,Inf,4.21299999998882,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1241,RaGQ9,2019-01-17T03:59:41.945059Z
Gaussian,0.92739024833888,0.925271073444508,0.889869056024917,0.914176792602768,0.122525293505901,0.0712336283458332,0.392929134538344,0.195562685463359,0.0216940696411625,0.0248864711883596,0.0342387307721097,0.0269397572005439,0.0147421073590306,0.0180442729578993,0.0188296996788419,0.0180441349620157,,,,,,,3.78399999999965,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1241,RaGQ9,2019-01-17T03:59:41.945059Z
