rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_full,0.862304603692571,0.833202189434366,0.882966566079697,0.859491119735545,0.0335443226249801,0.437095468724618,0.118963959597984,0.196534583649194,0.0368627049250534,0.0469707845101949,0.0323829695478838,0.038738819661044,0.0349193170276817,0.054089298439137,0.0483537500216903,0.0467325234997386,0.243824237013896,0.247142963730654,0.237880138166942,0.18077952684885,0.186255939742031,0.19296469066964,1465.571,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.72,1,0.1,2000,100,1,1000,1243,v64jZ,2019-01-17T06:04:19.180401Z
empirical_independence,0,0,0,0,0.238488106518372,1.23366736294867,0.330438676018393,0.600864715161811,0.267711963606619,0.281603123871415,0.276698448154019,0.275337845210685,0.201794396357621,0.239859060372865,0.224922139434661,0.222071534709141,Inf,Inf,Inf,Inf,Inf,Inf,10.8500000000058,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.72,1,0.1,2000,100,1,1000,1243,v64jZ,2019-01-17T06:04:19.180401Z
Gaussian,0.913672495331622,0.904440429846165,0.934654571912985,0.917589165696924,0.0215561128273408,0.0371176938109597,0.0234467085688051,0.0273735050690352,0.0231109057880312,0.0269098734711295,0.018080978545637,0.0227005859349326,0.0161687974133438,0.0183093021190809,0.0133458255600923,0.0164209990163688,,,,,,,10.0819999999949,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.72,1,0.1,2000,100,1,1000,1243,v64jZ,2019-01-17T06:04:19.180401Z
copula,0.922038213773486,0.905203169062746,0.899726630652726,0.908989337829653,0.0190870100032603,0.146544796697582,0.0604244395485581,0.0753520820831334,0.0208713028769794,0.026695083725041,0.0277454856895657,0.0251039574305287,0.0156254288090274,0.0297745384436277,0.0289407902075946,0.0257073103406811,,,,,,,13.9429999999993,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.72,1,0.1,2000,100,1,1000,1243,v64jZ,2019-01-17T06:04:19.180401Z
treeSHAP,-0.536478820584938,-0.00342491325963743,-0.0930481266885327,-0.210983953511036,0.460190053784913,0.956153777376356,0.454652708392636,0.623665513184635,0.411333762098776,0.282567590144317,0.302444720412375,0.332115357551823,0.265753619961237,0.231572058574899,0.210270906881489,0.242885867265671,,,,,,,0.0420000000012806,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.72,1,0.1,2000,100,1,1000,1243,v64jZ,2019-01-17T06:04:19.180401Z
empirical_sigma.01,0.781219032595361,0.71188563138538,0.739911481408321,0.744338715129687,0.0541165964874629,0.0644033484151234,0.0851106067497622,0.0678768505507828,0.060592087452798,0.0694387637479776,0.074303200909625,0.0681113507034669,0.0580140916692769,0.0846022379353158,0.0619546031561887,0.0691916325842718,0.1,0.1,0.1,0.1,0.1,0.1,9.89900000000489,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1238,tYaUQ,2019-01-17T05:54:44.715368Z
empirical_AIC_each_k,0.840950284779226,0.791103116278307,0.864390486959027,0.832147962672187,0.0371923587313409,0.0490670325765898,0.0437364389674444,0.043331943425125,0.0440493264488392,0.050346469793188,0.0387415059584341,0.0443791007334871,0.0349909266101661,0.041052529725905,0.0362348154305415,0.0376922556239739,0.285563000938353,0.285563000938353,0.285563000938353,0.225555806618378,0.225555806618378,0.225555806618378,1818.495,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1238,tYaUQ,2019-01-17T05:54:44.715368Z
empirical_AIC_full,0.844693461240581,0.796693816507272,0.86972946886575,0.837038915537868,0.0362299887054105,0.0474293033066689,0.0413150096115516,0.0416581005412104,0.0430126417765467,0.0489990489260804,0.0372162427618263,0.0430759778214845,0.0349095388664143,0.0393890530030594,0.0361266042979345,0.0370481706082178,0.277137332235296,0.308725614342566,0.270511205175945,0.239144573236952,0.213445708489023,0.225990045335752,1880.401,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1238,tYaUQ,2019-01-17T05:54:44.715368Z
empirical_independence,0,0,0,0,0.233872119684464,0.249085130193333,0.302227376203169,0.261728208693655,0.276953192828387,0.241011109865397,0.285684278998397,0.26788286056406,0.20787011650888,0.187802130467612,0.199792786390777,0.198938712281529,Inf,Inf,Inf,Inf,Inf,Inf,10.1420000000071,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1238,tYaUQ,2019-01-17T05:54:44.715368Z
Gaussian,0.925482760091456,0.906257137811796,0.927863380021564,0.919867759308272,0.0191583921098722,0.022884426010791,0.0201266787677369,0.0207231656294667,0.0206377875134301,0.022593071257938,0.0206082982679209,0.0212797190130963,0.015825703934744,0.0176762208935821,0.0159337346171276,0.016471374876412,,,,,,,10.2020000000048,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1238,tYaUQ,2019-01-17T05:54:44.715368Z
copula,0.934120696463984,0.912209786450865,0.926484140868836,0.924271541261229,0.0163581395002101,0.0214981446740678,0.0216840277540597,0.0198467706427792,0.01824548345561,0.0211584168027971,0.0210023252108342,0.0201354084897471,0.0153831922986101,0.0156553374537159,0.0150177684169719,0.0153614512961524,,,,,,,13.6559999999881,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1238,tYaUQ,2019-01-17T05:54:44.715368Z
treeSHAP,0.118398753646225,-0.218483340031798,-0.0450372650318814,-0.0483739504724846,0.212331552542696,0.367937269140431,0.3171521286766,0.299140316786575,0.244162279979163,0.293668022133559,0.298550717587089,0.278793673233271,0.181168679518406,0.195731874905405,0.218701115868498,0.199987059344171,,,,,,,0.0420000000012806,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1238,tYaUQ,2019-01-17T05:54:44.715368Z
empirical_sigma.01,0.801743049023922,0.794213961775992,0.778694143214716,0.791550384671543,0.0534179515504454,0.058615122358836,0.0654129517231602,0.0591486752108139,0.053160624264878,0.0537438349993919,0.0649864845247309,0.0572969812630003,0.0605336754923291,0.0455519294855394,0.056306258622843,0.054587123689899,0.1,0.1,0.1,0.1,0.1,0.1,8.36699999999837,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.76,1,0.1,2000,100,1,1000,1242,GD2kF,2019-01-17T06:26:39.666628Z
empirical_AIC_each_k,0.822118086520753,0.80921769176163,0.800382938133934,0.810572905472106,0.0465328960257009,0.0501494206325891,0.0638719563025325,0.0535180909869408,0.0476972611524162,0.0498254059568648,0.0586175679680159,0.0520467450257656,0.0562380749400935,0.0460274799403079,0.0523563492248154,0.0517559263737533,0.227419025004716,0.227419025004716,0.227419025004716,0.176135007930632,0.176135007930632,0.176135007930632,1536.36499999999,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.76,1,0.1,2000,100,1,1000,1242,GD2kF,2019-01-17T06:26:39.666628Z
empirical_AIC_full,0.831683894191546,0.802571764170357,0.797417987876915,0.810557882079606,0.0438635917526317,0.0560227554878286,0.0682573320959127,0.0560478931121243,0.0451322852215675,0.0515610807332775,0.0594882258746491,0.0520605306098313,0.0543617633820691,0.0454459831106307,0.0538839278464776,0.0515583148965306,0.226409543806479,0.226481870208614,0.229164044508478,0.184338949504331,0.159674160408457,0.18788268550976,1517.68000000001,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.76,1,0.1,2000,100,1,1000,1242,GD2kF,2019-01-17T06:26:39.666628Z
empirical_independence,0,0,0,0,0.238498553412077,0.260159052287126,0.337492056284477,0.27871655399456,0.268140027389468,0.261163660388317,0.293650088925492,0.274317925567759,0.225393471370483,0.227816125988421,0.23636542858947,0.229562797703299,Inf,Inf,Inf,Inf,Inf,Inf,8.53699999999662,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.76,1,0.1,2000,100,1,1000,1242,GD2kF,2019-01-17T06:26:39.666628Z
Gaussian,0.933386421506743,0.937922508151231,0.933704475844125,0.9350044685007,0.0179167382773542,0.0185995599362469,0.021123057920912,0.0192131187115043,0.0178617667616923,0.0162123849989504,0.0194676865637349,0.0178472794414592,0.0134506248717018,0.0128757777365827,0.0149480037992318,0.0138039923277519,,,,,,,8.59600000000501,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.76,1,0.1,2000,100,1,1000,1242,GD2kF,2019-01-17T06:26:39.666628Z
copula,0.904913113480801,0.855186605721589,0.896828626763293,0.885642781988561,0.0242367052873918,0.0383537640406175,0.0302374245905574,0.0309426313061889,0.0254966003556374,0.0378199961230064,0.0302962829255243,0.0312042931347227,0.0201572156243232,0.027725823043464,0.0221429203324315,0.024025208724194,,,,,,,12.448000000004,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.76,1,0.1,2000,100,1,1000,1242,GD2kF,2019-01-17T06:26:39.666628Z
treeSHAP,-0.345445919207395,0.122421807466809,-0.321153707413453,-0.18139260638468,0.319281620008322,0.226908751861764,0.555819807558411,0.367336726476166,0.360767905627319,0.229191533038931,0.387956903666204,0.325972114110818,0.207614905852261,0.179634616274124,0.237111237806155,0.219986076535809,,,,,,,0.021999999997206,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.76,1,0.1,2000,100,1,1000,1242,GD2kF,2019-01-17T06:26:39.666628Z
empirical_sigma.01,0.578659105994113,0.525860217966611,0.604802143686078,0.569773822548934,0.0868209000864716,0.0764172995526601,0.115161681583732,0.0927999604076211,0.0926254759347353,0.098011378146555,0.0937969059369131,0.0948112533394011,0.0853838413627374,0.176747736953479,0.130260704850119,0.13557641256218,0.1,0.1,0.1,0.1,0.1,0.1,9.57499999999709,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1239,NlS66,2019-01-17T06:15:09.057464Z
empirical_AIC_each_k,0.718314627282882,0.718781434278336,0.750017330138294,0.729037797233171,0.058182599730868,0.0437959734296394,0.0723621053726187,0.058113559511042,0.061924304246176,0.0581318426152161,0.0593312959477479,0.0597958142697133,0.076137159149722,0.14957450493419,0.0829883814885088,0.107748967094011,0.31798610659652,0.31798610659652,0.31798610659652,0.243240774597974,0.243240774597974,0.243240774597974,1891.86,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1239,NlS66,2019-01-17T06:15:09.057464Z
empirical_AIC_full,0.711109744672518,0.717633530218468,0.77126543143965,0.733336235443545,0.0597157921679232,0.0428637711659725,0.068069786999702,0.0568831167778659,0.0635081896233917,0.0583691305694249,0.0542882368135451,0.0587218523354539,0.0769983407252671,0.142956009751648,0.0767846445768775,0.103421608069385,0.293207614295286,0.365531559777873,0.283430684504341,0.282125783353232,0.222530675312048,0.238522895833826,1921.037,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1239,NlS66,2019-01-17T06:15:09.057464Z
empirical_independence,0,0,0,0,0.18911619035391,0.175752553903571,0.240773736776796,0.201880827011426,0.219835001188945,0.206714099640036,0.237341636444521,0.221296912424501,0.175536918708741,0.170119530039111,0.171836197784462,0.172393107348846,Inf,Inf,Inf,Inf,Inf,Inf,9.9429999999993,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1239,NlS66,2019-01-17T06:15:09.057464Z
Gaussian,0.887608778166823,0.891665688668801,0.919359544549484,0.899544670461703,0.0221196328913477,0.0204116027170054,0.0185145785217815,0.0203486047100449,0.0247075243853233,0.0223942296269521,0.019139337660257,0.0220803638908442,0.0181321991937785,0.0169746772451295,0.0154385753919209,0.0169828103660775,,,,,,,9.95900000000256,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1239,NlS66,2019-01-17T06:15:09.057464Z
copula,0.867904309138522,0.876295579107148,0.864956623619218,0.869718837288296,0.0259437207686593,0.0223301278544932,0.0345427869381558,0.0276055451871028,0.0290392563575874,0.0255714479863579,0.0320514159412081,0.0288873734283845,0.0220717890345427,0.0265169626274504,0.0226514759113881,0.0238963628354866,,,,,,,13.5080000000016,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1239,NlS66,2019-01-17T06:15:09.057464Z
treeSHAP,0.106434710120176,-0.097292882911096,0.150676808625619,0.0532728786115663,0.168743619561124,0.224647448607781,0.217544406293009,0.203645158153972,0.196436926563131,0.226825910332387,0.201579756111079,0.208280864335532,0.138307080810482,0.167423919570543,0.169094692071288,0.158930590489877,,,,,,,0.021999999997206,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1239,NlS66,2019-01-17T06:15:09.057464Z
empirical_sigma.01,0.60015316201647,0.560662458563649,0.622165596718255,0.594327072432791,0.0872348371454556,0.0753680246875712,0.136936607621548,0.0998464898181914,0.0899554378418285,0.0988326679849534,0.0936906430629888,0.0941595829632569,0.105471953924721,0.201386128768961,0.134651394730201,0.152079586025502,0.1,0.1,0.1,0.1,0.1,0.1,9.87699999999313,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1239,ry3C0,2019-01-17T06:22:10.423517Z
empirical_AIC_each_k,0.726813829737751,0.706698904947856,0.76091253127627,0.731475088653959,0.0616717754211923,0.0488257998915752,0.0908627142209964,0.0671200965112546,0.061459987234625,0.0659805434612771,0.0592859159951219,0.062242148897008,0.0963201024806629,0.174311479226269,0.0846546842784879,0.124550712953842,0.309822022844716,0.309822022844716,0.309822022844716,0.236593064421671,0.236593064421671,0.236593064421671,1842.086,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1239,ry3C0,2019-01-17T06:22:10.423517Z
empirical_AIC_full,0.720367164527135,0.710377326650198,0.779125481182414,0.736623324119916,0.0630169615122391,0.0475129337300063,0.0860858179101579,0.0655385710508011,0.0629103240550066,0.0651530516206582,0.0547696967891427,0.0609443574882692,0.0868291377254111,0.164853942672674,0.0845550006919089,0.117821243184708,0.28032895020467,0.351375182442731,0.297717601769672,0.274621470637734,0.211679103005578,0.239391690360163,1900.13,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1239,ry3C0,2019-01-17T06:22:10.423517Z
empirical_independence,0,0,0,0,0.19671394559735,0.190356778323338,0.277799693088974,0.221623472336554,0.224974738566105,0.224958394545192,0.247967475299292,0.232633536136863,0.187014956784996,0.201056572987881,0.171915725243883,0.186730823469166,Inf,Inf,Inf,Inf,Inf,Inf,15.9940000000061,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1239,ry3C0,2019-01-17T06:22:10.423517Z
Gaussian,0.893997132401109,0.905192539199213,0.926385811230279,0.908525160943534,0.0214119400041337,0.0196123547774708,0.0192676298868931,0.0200973082228325,0.0238479674253179,0.0213277341726512,0.0182539245354333,0.0211432087111341,0.0179597156018408,0.0170047793660521,0.0150190750455629,0.0168071034134242,,,,,,,15.6229999999923,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1239,ry3C0,2019-01-17T06:22:10.423517Z
copula,0.874667041338155,0.876119015779704,0.869613634997081,0.873466564038314,0.0256653420066706,0.0234221840732681,0.0428349069875564,0.0306408110224984,0.028196749608665,0.0278680673248761,0.0323315777432257,0.0294654648922556,0.0226457164818357,0.0342318148041323,0.0276576517243534,0.0285518440958747,,,,,,,16.6870000000054,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1239,ry3C0,2019-01-17T06:22:10.423517Z
treeSHAP,0.0689523062666898,-0.113336538654906,0.145053716432664,0.0335564946814825,0.181457086973381,0.245907836260556,0.263454737198422,0.23027322014412,0.209462211490227,0.250454400324309,0.211998871452705,0.223971827755747,0.15133577308913,0.187070428659199,0.166355556679401,0.169369793619923,,,,,,,0.0709999999962747,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1239,ry3C0,2019-01-17T06:22:10.423517Z
empirical_sigma.01,0.835415850328492,0.816968222559973,0.79862235363336,0.817002142173941,0.0411098397333532,0.0604750475636213,0.206080162948775,0.102555016748583,0.045811476885354,0.0524079635782568,0.0617918088102691,0.0533370830912933,0.0439156333729729,0.0440538960823922,0.0643771862745242,0.0519280233105051,0.1,0.1,0.1,0.1,0.1,0.1,9.20600000000559,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.64,1,0.1,2000,100,1,1000,1244,Gsx1T,2019-01-17T06:47:16.056796Z
empirical_AIC_each_k,0.8801927096576,0.866595115302314,0.88708325607834,0.877957027012752,0.0293148918530981,0.0408229998290545,0.179881922946542,0.0833399382095649,0.033347979882463,0.0381981666581844,0.0346479858999939,0.0353980441468805,0.0289138008187693,0.0295440011727957,0.0383434510159949,0.0325087659629276,0.258466707865672,0.258466707865672,0.258466707865672,0.202628994095618,0.202628994095618,0.202628994095618,1437.21799999999,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.64,1,0.1,2000,100,1,1000,1244,Gsx1T,2019-01-17T06:47:16.056796Z
empirical_AIC_full,0.875684164712096,0.854375578777233,0.879383916873636,0.869814553454322,0.0305998250272699,0.0437802700022572,0.536205072258594,0.20352838909604,0.0346029190911886,0.0416970182461796,0.0370104928846884,0.0377701434073522,0.0286661994902313,0.0323857841341417,0.0374147165408159,0.0330388199539121,0.253516009446837,0.292403930559938,0.240071524316929,0.21352906659609,0.187085141569048,0.212848508717233,1381.09300000001,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.64,1,0.1,2000,100,1,1000,1244,Gsx1T,2019-01-17T06:47:16.056796Z
empirical_independence,0,0,0,0,0.229857750934672,0.346433899137797,2.79980431625198,1.12536532210815,0.278346833378479,0.286332593778307,0.306845421650063,0.290508282935617,0.219594555197133,0.227414546590537,0.220039605807674,0.221959385243375,Inf,Inf,Inf,Inf,Inf,Inf,7.5679999999993,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.64,1,0.1,2000,100,1,1000,1244,Gsx1T,2019-01-17T06:47:16.056796Z
Gaussian,0.88437993322698,0.888916760354844,0.927453718525717,0.90025013736918,0.0281702174668408,0.0338317566615667,0.312929788875249,0.124977254334552,0.0321824794612786,0.0318067521328947,0.0222604943281206,0.0287499086407646,0.0222956091718859,0.0244339695465493,0.0195199202788893,0.0225737607251583,,,,,,,7.9429999999993,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.64,1,0.1,2000,100,1,1000,1244,Gsx1T,2019-01-17T06:47:16.056796Z
copula,0.895270481786072,0.886066630336128,0.903463003352973,0.894933371825058,0.0247985998050204,0.0384568919256117,0.0736031645135313,0.0456195520813878,0.0291511297561007,0.0326228372537591,0.0296219354409877,0.0304653008169492,0.0224558891206378,0.0228481812800019,0.0205805360262402,0.0219642414870931,,,,,,,11.8149999999878,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.64,1,0.1,2000,100,1,1000,1244,Gsx1T,2019-01-17T06:47:16.056796Z
treeSHAP,-0.0763437242705137,-0.326873927383643,0.115249038374795,-0.0959895377597871,0.24161837340737,0.549212503400945,3.84104576104046,1.54395887928293,0.299596867277497,0.379927253244568,0.271481781875185,0.31700196746575,0.226852395545213,0.271786127641296,0.207321989268028,0.240514784461503,,,,,,,0.0280000000057044,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.64,1,0.1,2000,100,1,1000,1244,Gsx1T,2019-01-17T06:47:16.056796Z
empirical_sigma.01,0.806881935980159,0.793920070840005,0.772652579705918,0.791151528842027,0.0478368826369597,0.0698293241087549,0.0811990649058634,0.0662884238838593,0.0524753107685301,0.0592968427450205,0.0681052726499358,0.0599591420544955,0.0460618765840069,0.0573338060744046,0.075596891016785,0.0610261198049046,0.1,0.1,0.1,0.1,0.1,0.1,8.28099999998813,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1244,8GWm4,2019-01-17T06:49:54.789926Z
empirical_AIC_each_k,0.880052694728029,0.875212674611956,0.894687203455529,0.883317524265171,0.0300513821218676,0.0380651582008803,0.034151170737676,0.0340892370201413,0.0325928708530743,0.0359059440687296,0.0315480013492597,0.0333489387570212,0.0276544075560854,0.0320400842216625,0.039932226437188,0.0335343386789734,0.255581091129226,0.255581091129226,0.255581091129226,0.209928726282816,0.209928726282816,0.209928726282816,1515.717,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1244,8GWm4,2019-01-17T06:49:54.789926Z
empirical_AIC_full,0.876772284797773,0.864586374029665,0.887732618372444,0.876363759066628,0.0309966858681668,0.0397150372915242,0.0386115035799062,0.0364410755798658,0.0334842454192603,0.0389635250624624,0.0336313498765399,0.0353597067860876,0.0276439251776393,0.0324005345101119,0.0378336041645014,0.0328796390755605,0.257707487334033,0.298751447291079,0.227940249185859,0.218760219332514,0.196497222784207,0.219632626736695,1391.977,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1244,8GWm4,2019-01-17T06:49:54.789926Z
empirical_independence,0,0,0,0,0.226363806042099,0.37137049107705,0.282731297900464,0.293488531673204,0.271726578426857,0.287737107571421,0.299564747916818,0.286342811305032,0.209574135782551,0.227148566668089,0.213170470492217,0.216339448034189,Inf,Inf,Inf,Inf,Inf,Inf,14.3450000000012,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1244,8GWm4,2019-01-17T06:49:54.789926Z
Gaussian,0.880140555173346,0.891794960292811,0.92313924066162,0.898358252042592,0.0282586144010872,0.0326315427215032,0.0222377632977782,0.0277093068067895,0.0325689968348893,0.0311346051499973,0.0230247739958971,0.0289094586602612,0.0227595211643832,0.0241945141461696,0.0197071684568515,0.0226194221237822,,,,,,,13.898000000001,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1244,8GWm4,2019-01-17T06:49:54.789926Z
copula,0.89106674319779,0.891494609400314,0.903271356236191,0.895277569611432,0.025899372976063,0.0381340544987106,0.0253034718177491,0.0297789664308409,0.0296000611477585,0.031221027247061,0.0289764917854413,0.0299325267267536,0.0222973621179025,0.0221259512965753,0.0212652036452426,0.0218480182426891,,,,,,,18.9219999999914,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1244,8GWm4,2019-01-17T06:49:54.789926Z
treeSHAP,-0.01858709742766,-0.201115269305393,0.153690648500049,-0.0220039060776679,0.226153694898051,0.535155322563142,0.264987385007612,0.342098800822935,0.276777186813761,0.345605433449803,0.253524447541729,0.291969022601764,0.219449132684373,0.259158215072517,0.201467197288058,0.230555876406195,,,,,,,0.0529999999998836,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1244,8GWm4,2019-01-17T06:49:54.789926Z
empirical_sigma.01,0.786031014566618,0.721802619277073,0.740222480843432,0.749352038229041,0.0535949580060877,0.0656032526434944,0.0888116976758463,0.0693366361084761,0.0611907368547415,0.0686018784559335,0.0743102893263856,0.0680343015456869,0.0534281831131327,0.0769165179007215,0.0611657086455614,0.0645887175522933,0.1,0.1,0.1,0.1,0.1,0.1,11.6809999999969,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1238,4GFBH,2019-01-17T06:35:16.156138Z
empirical_AIC_each_k,0.838614703517781,0.793600675899277,0.860141390929723,0.830785590115594,0.0393409859402211,0.0492555273909647,0.0388312967006686,0.0424759366772848,0.0461528814059949,0.0508968894982041,0.0400070558012153,0.0456856089018048,0.0365362844320998,0.0438597112822019,0.0386024318741382,0.039903129498222,0.273647663047895,0.273647663047895,0.273647663047895,0.217778267549985,0.217778267549985,0.217778267549985,1885.989,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1238,4GFBH,2019-01-17T06:35:16.156138Z
empirical_AIC_full,0.843521977685607,0.795912295596402,0.862527251616475,0.833987174966161,0.0381647168465107,0.0485703997761985,0.0382106691231921,0.0416485952486338,0.0447495017448289,0.0503268573394311,0.0393245718106816,0.0448003102983138,0.0369334268642788,0.0427383708163444,0.0388430867782122,0.0397019263941334,0.246647310964123,0.308876351907615,0.252185181464356,0.225809136577421,0.209228865126782,0.219067318386408,1942.012,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1238,4GFBH,2019-01-17T06:35:16.156138Z
empirical_independence,0,0,0,0,0.242627639025217,0.253777577950425,0.276422384973135,0.257609200649592,0.285979469084285,0.246594264394812,0.28605357987732,0.272875771118806,0.211894003038622,0.196748841302715,0.20520202747119,0.204870426318645,Inf,Inf,Inf,Inf,Inf,Inf,10.1879999999946,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1238,4GFBH,2019-01-17T06:35:16.156138Z
Gaussian,0.928981631765547,0.911215063463349,0.932170161010322,0.924122285413073,0.0189427541458392,0.022219138091377,0.019464886051531,0.0202089260962491,0.0203097952429212,0.0218938561145955,0.0194029682654997,0.0205355398743388,0.0158233055185394,0.0164983123523199,0.0145489699962675,0.0156260662479996,,,,,,,10.1330000000016,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1238,4GFBH,2019-01-17T06:35:16.156138Z
copula,0.940317988742525,0.909330072051633,0.928042573513541,0.925896878102567,0.0153397213010717,0.0235081769110306,0.0221079116775722,0.0203186032965581,0.0170678298932949,0.0223586841851581,0.0205836794452107,0.0200033978412212,0.0148097778418345,0.015802666082498,0.0148327170715467,0.0152643846050077,,,,,,,13.9239999999991,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1238,4GFBH,2019-01-17T06:35:16.156138Z
treeSHAP,0.0336420512969951,0.176959838748473,0.126525370167313,0.11237575340426,0.226029267298117,0.215053728803984,0.257194763216309,0.232759253106136,0.276358533115464,0.202956983131208,0.249860544795658,0.24305868701411,0.199487011129644,0.161412490203858,0.171404953081244,0.180152037279551,,,,,,,0.0279999999911524,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1238,4GFBH,2019-01-17T06:35:16.156138Z
